tweet_1,tweet_2,Class,Conflict
"""Mandetta era um jogador de futebol desconhecido, mas que, um dia, fez um drible que foi destaque no Fantástico. Nunca fez um gol na carreira, mas virou ídolo."" Leia mais em:",Na verdade ele tomou uma surra. Era ninguém mas agora Mandetta consegue ser odiado por muitos.,1,
E se a gente botasse o Mandetta no BBB?,Não seria melhor botar o Bolsonaro no BBB e deixar o Mandetta onde está? Só uma ideia...,1,
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Claro que não  Faça uma aqui e verás a verdade  Mandetta morto e enterrado politicamente  Tenta certeza!!!,1,
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Negativo, tenho acompanhado nas redes sociais e a maioria quer a saída de Mandetta, ninguém aguenta mais esse cara fazendo politicagem e se aliando a inimigos do País, vazaaa.",1,
"Trocar ministro mais popular do governo neste momento (64% de avaliação positiva, contra 39% de Bolsonaro, segundo Atlas Político) reflete o pavor do presidente de que essa popularidade ofusque ainda mais a dele. Nada garante que demissão inverterá o jogo.","Nada disso! Mandetta só está na moda por causa do Bolsonaro. Repare, todos que se afastam desaparecem:  cadê o Alexandre Fruta? Cadê a Baby Pig? Cadê o Bi- Volt? Cadê o ""dogolado"" Waldir? Anote aí: segunda-feira ninguém mais falará no nome do Mandetta. Sem carisma não se vence!",1,
"Troca no ministério deve ocorrer entre esta quinta ou sexta, diz Mandetta","A mídia quem demitiu Mandetta, eu nunca ouvi o presidente dizer que ele seria demitido! Agora a imprensa dá mais relevância para este tema criado por vocês, do que criando pelo presidente!",1,
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Gente o Mandetta só segue as orientações da OMS. Isto não é posição dele E ciência.,1,
Demissão de Mandetta é rejeitada por 76% dos brasileiros,Ele vai trabalhar em novela da Globo.,2,
"MANDETTA  - contratou empresa que doou para a sua campanha - comprou itens superfaturados - não tem estratégia a não ser prolongar o isolamento  E agora mais essa!  Ah, mas querem que você acredite que ele vai cair porque BOLSONARO está com ""ciúmes"".  Pode acreditar amiguinho",Plasma é IMPORTANTE na testagem PRA CURAR ou CRIAR VACINA ou estou enganada?  NÃO SABIA dos problemas que desde 2017 JÁ ROLAVA no  ?,2,
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Não! eu acho que já era para ter sido demitido a muito tempo...,2,
Bolsonaro sem rumo,"Quem foi o energúmeno que escreveu que o ""corpo médico em massa apoia Mandetta"" e que os rumos errados que ele tomou no combate à epidemia no Brasil ""são os únicos no planeta""?   Ainda bem que as redes sociais são livres no Brasil. Mentirosos compulsivos não enganam mais!",2,
"O ministro Mandetta é um raio de lucidez numa tempestade de devaneios no discurso do governo sobre estratégias de combate ao coronavírus. Se sair, será uma perda pro país e nos retirará do rumo das orientações da OMS com consequências que podem ser trágicas.","Deputado  já foi descoberto  a sabotagem do Médico q deu super dosagem do medicamento em paciente levando-os a morte, ainda usando CQ uma versão - segura da cloriquina o CQ é disfosfato de cloriquina, Há so lembrando o medico é ativista do PT! Coincidência não é?",2,
“Se Mandetta sair acaba o isolamento social?”  Veja o comentário do CAIO COPPOLLA  hoje (15 ABR) a essa pergunta.  Assista e tire suas conclusões.  #BolsonaroEstavaCerto,Falou a voz da sensatez !!!,2,
"A respeito da entrevista do Ministro Mandetta, “- eu vou utilizar uma linguagem do polo: o Ministro cruzou a linha da bola, ele não precisava ter dito determinadas coisas”. (ao #EstadaoLiveTalks)",Bolsonaro é o cocô do cavalo do bandido! Rsrsrsrsrsrsrsrsrs,2,
"#AbrolhosBrasil  O q vc acha de trocar o Ministro da Saúde?   Em Março: Loucura, impossível!!! Seria como dar um ""cavalo de pau"" em um avião em pleno vôo.  Em Abril: Impossível??? Seria como trocar um pneu do carro em movimento.  O q vc acha?  sdv","Depois dessa, se o presidente  quiser, ele pode trocar o Mandetta.",2,
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Essa pesquisa é tendenciosa e imoral. O contratante é quem dita quem vai ganhar os votos e qual porcentagem que a pessoa fís ou juríd deseja q seus objetivos sejam alcançados. Quanto ao Mandetta, já deveria ter solicitado a exoneração. De qq jeito vai sair. O povo quer trabalhar.",2,
Mandetta é acusado pelos crimes de fraudes em licitações e tráfico de influência...,VAI VENDO IMPRENSA INÚTIL..,2,
