tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
O único erro do Mandetta foi ter sido profissional demais pra esse governo,"Sem contar que ele ( O Presidente) não lhe responde o que é perguntado. Agora que não tem mais o ministro Mandetta como ""inimigo"", ele tenta arrumar outro, no caso, o Rodrigo Maia.  #PRESIDENTE #Bolsonaro",0,0.0,0.0
Pau no cu do Bolsonaro  #mandetta #bolsonaro,"como dizia minha avó, Sr. Mandetta: quem se mistura com porcos, farelo come.",0,0.0,0.0
noticia ruim do dia: mandetta demitido noticia boa do dia: ivy não é a líder,"Acho engraçado como meu pai acha o Mandetta o errado da história, diz que o Bozo tá certo, mas tá seguindo tudo que a OMS diz pra fazer (isolamento e etc) ora ora se n temos uma hipocrisia aqui",0,0.0,0.0
Misericórdia fico 10 minutos longe e volto e o Mandetta foi demitido,"mano, não é possível que o bolsonaro seja tão burro, DEMITIR O MANDETTA NO MEIO DISSO TUDO CARALHO?",0,0.0,0.0
meu pai falando que o mandetta mereceu sair porque ATENÇÃO &gt;não cancelou o carnaval&lt; afinal é ÓBVIO que nada disso estaria acontecendo se não tivesse tido carnaval pffff,"O foda de reclamar da demissão do mandetta é que ele era do grupinho do bolsonaro, com os mesmos ideais e projetos e quem vai entrar tmb vai ser  N existe saida e n existe ""menos pior"" pq eu garanto que o proximo que entrar vai ter conflito com o bolsonaro tmb  O problema é ele",0,0.0,0.0
"O mínimo que deveriam mostrar sobre a demissão de mandetta, é mostrar a popularidade dele.  #VoltaMandetta #BolsonaroVirus #MandettaDEMITIDO","meu ex disse que o mundo n podia parar de não ia quebrar a economia. é liberal, óbvio. falou que o Bolsonaro deu mancada demitindo o mandetta. postei um stories mostrando a diferença de como a China e os eua reagiram a pandemia e a quantidade de mortos de cada país. ele disse que",0,0.0,0.0
"Parece que o medo foi devidamente instalado na sociedade. Agora vão tentar transferir o medo da população à submissão do Partido Comunista Chinês, que ditará as regras do mundo.  Essa é a ""ciência"" do Mandetta, que já foi tarde... Tarde até demais.","Brilhou muito hein, Mandetta?!  Você foi maravilhoso, estava fazendo um excelente trabalho, exatamente o contrário do que esse Presidente energúmeno gostaria que fizesse. Parabéns, por não ir contra os seus princípios e sair com a cabeça erguida.",0,1.0,1.0
"única perspectiva desse governo bolsonaro é que ele quer afundar o país mesmo, mandetta fazendo um trabalho impecável, só porque vai contra a opinião dele, ele quer mandar embora","Nesse perfil:  Mandetta: um filha da puta sem escrúpulo privatista arrombado, não jogamos no mesmo time, mas agradeço por ter batido de frente com o capitão corona e por tudo que fez nessa pandemia  Bolsonaro: Não desejo mal pra ninguém, só pra ele, por mim que morra agonizando",0,0.0,1.0
"Não é pq Teich é péssimo que o Mandetta é bom.  Mandetta cresceu muito e acho mesmo que foi de caso pensado, ele continua sendo um fascista, não esqueçamos.","Para implementar sua política nefasta q nega a ciência e a COVID-19, Bolsonaro  vai tirar o timoneiro Mandetta. Isso pode custar muitas vidas! É hora de agir  , sob pena de se tornarem cúmplices das atitudes de um disparatado.",0,1.0,0.0
"Não duvido do Sikera Jr.  colocar ""CPF cancelado"" pro Mandetta","“O dia que ele [Mandetta] sair, eu saio junto com ele”, afirma João Gabbardo",0,0.0,0.0
Bolsonaro X Mandetta e ministros,"A troca de Mandetta n foi pela política de saúde contra a Covid, mas pq o ministro ofuscava Bolsonaro. Pq o novo ministro n poderá mudar muita coisa, já q o STF decidiu q isolamento é de decisão dos Estados e municípios. Ou seja, a decisão n foi sobre saúde, mas sobre holofotes",0,0.0,0.0
Bolsonaro demite Mandetta; Nelson Teich assume o Ministério da Saúde ! Presidente Psicopata ! Agora tanta gente vai morrer  #Coronavirus,76% dos brasileiros rejeitam a demissão do ministro .  13% apoiam.  Está clara a escolha do país. #FicaMandetta,0,0.0,0.0
O ex-ministro da Saúde Luiz Henrique Mandetta é aplaudido ao chegar no Auditório do Ministério da Saúde em Brasília para anunciar a demissão dele do cargo. Mandetta anunciou pelas redes sociais que foi demitido pelo…,A demissão do Mandetta é só mais um pra lista de loucuras desse pior presidente que já tivemos! #ForaBolsonaro,0,0.0,0.0
"Hora Conservadora Live 10, entrando no ar em alguns minutos. Temas:  1 - Tchau Mandetta  2 - Globalismo, Comunismo e Crise Mundial  3 - Estudo assassino","Segundo o , Mandetta acaba de ser chamado ao Planalto... será que procede ? A torcida por aqui tá grande.  #ForaMandetta #STFVergonhaNacional",0,0.0,0.0
Bolsonaro: a sociedade estava pedindo a demissão de Mandetta! A sociedade após a demissão:  #MandettaDEMITIDO,mais de 30 mil casos e mandetta demitido?,0,0.0,0.0
"Devo admitir que tô puto com a exoneração do Mandetta,   Mas vou esperar o pronunciamento do Felipe Neto pra formar minha opinião formal sobre",A demissão do Mandetta é só mais um pra lista de loucuras desse pior presidente que já tivemos! #ForaBolsonaro,0,0.0,0.0
"Demissão de Mandetta provoca panelaço e gritos de 'Fora, Bolsonaro' pelo Brasil  Pelo Twitter, o agora ex-ministro da Saúde anunciou sua saída do comando da pasta; reação se espalhou por bairros de diversas capitais","Mandetta demitido. Agora é oficial.  O primeiro caso de ministro demitido por TRABALHAR.  Parabéns, gado.",0,0.0,0.0
"Obrigado Meu Presidente Bolsonaro, por colocar o Mandetta no seu lugar, ele tem que voltar para Câmara e deve se juntar  ao Rodrigo Maia para fazerem comícios juntos, visto que o Ex. Ministro é muito bom,eu pergunto que solução ele deu para acabar com o COVID 19 ? Só ficar/casa","o Foro de Teresina lançou o episódio hoje falando do embate Bozo x Mandetta bem no dia da demissão e eles ficaram conjecturando quem assumiria o cargo, erraram todos, já nasceu desatualizado o podcast",0,0.0,0.0
"“O dia que ele [Mandetta] sair, eu saio junto com ele”, afirma João Gabbardo","Demorou, não deveria ne ter sido nomeado mandetta traidor",1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Como uma cobra ratoeira, está o senhor senador, pronto para dar o bote.  Então Mandetta tem que continuar??? O senhor não engana ninguém!",1,1.0,1.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","#ForaMandettaTraira   Eu não fui entrevistada!  Mas posso incluir uma enquete neste post:  Demissão do Mandetta, qual a sua opinião?",1,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Mandetta é um TRAIDOR!!!! #ForaMandettaUrgente,1,0.0,0.0
Demissão de Mandetta é rejeitada por 76% dos brasileiros,"Mandetta, ficou deslumbrado ao microfone e o tempo passou e os problemas aumentaram....",1,0.0,0.0
"O ministro da Saúde, Henrique Mandetta, disse há pouco que a troca de comando na pasta deverá acontecer entre hoje e amanhã.",Que o Mandetta va tarde,1,0.0,0.0
Quem era Mandetta antes de virar Ministro da Saúde? O que fez no ministério no período anterior à epidemia?,"Não sei porque estão criticando o  por demitir o . O Ministro vem pedindo para que todos fiquem em casa.... Então, o presidente está fazendo a vontade do Mandetta.  FIQUE EM CASA meu Ex-ministro!",1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Bora lá provar para o senhor senador Alvaro Dias   Pergunta: Você quer que o Bolsonaro demita o Mandetta?,1,0.0,0.0
"Parece que é verdade, veja a reportagem de 2018 sobre o caso, só isso já é suficiente para a demissão dele do cargo de ministro, coisa feia  o Brasil não merece tanta traição, você sempre recebeu gordos salários pagos por nós.","Eu escutei o dia q Mandetta ""desceu a lenha na Prevent Sénior, achei muito esquisito aquela forte e segura de si. Esse cara só tem retórica é um sórdido. Ontem 15/04/20 as medidas tomadas pelo MS são as mesmas de 30 dias atrás. Tudo no gerúndio: estamos fazendo, provideciando.",1,0.0,0.0
"Planalto investiga assessores de Mandetta e prepara dossiê, diz revista","Do nada o Mandetta morrendo  de  ""ataque cardiaco""",1,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Tudo  isso graças ao golpe de Mestre em ir a rede Globo dar entrevista exclusiva mandetta vai quere sair como herói  e por isso mais uma vez o povo chegamente sendo iludido,1,0.0,0.0
"Quer dizer que o MANDETTA autorizou a compra de gel lubrificante para distribuir no SUS e presídios no valor de 25 milhões de reais.. Na moral, o que isso tem a ver com o combate ao corona? Não seria melhor gastar isso com álcool em gel? PRA QUE DAR GEL LUBRIFICANTE PARA DETENTO?","Uma simpatia do Mandetta sabendo  o que o Maia, Alcolumbre e STF estavam planejando.",1,0.0,0.0
"Como se ninguém houvesse berrado que Bolsonaro não é confiável. Acreditou porque quis, porque topou ser conivente.",Mandetta assassino! Quantas pessoas já morreram por não se usar a CLOROQUINA,1,0.0,0.0
"Após uma entrevista de Mandetta em tom de “despedida”, já há nomes cotados para substituí-lo na pasta  Siga o  para mais notícias!","Graças a Deus, esse Mandetta bitolado, de visão única, vai sair. Precisamos de pessoas inteligentes que entendam a importância dos medicamentos para cura. Ele só sabe rechaçar os remédios e indicar isolamento.",1,0.0,0.0
"O ministro da Saúde, Henrique Mandetta, disse há pouco que a troca de comando na pasta deverá acontecer entre hoje e amanhã.","Já tinha que ter ido,se tivesse vergonha na cara Mandetta",1,0.0,0.0
Mandetta é acusado pelos crimes de fraudes em licitações e tráfico de influência...,Esse Mandetta é um bandido,1,0.0,0.0
"A Pepa quer a permanência de Mandetta. Pepa, Maia, Alcolumbre. Só a nata do Congresso.",É por aí que a gente vê como o Mandetta não é boa coisa! Recebeu elegio inclusive do PT,1,0.0,0.0
"O ministro da Saúde, Luiz Henrique Mandetta, disse que tem recebido contatos dos seus possíveis substitutos. Mandetta diz que incentiva aos que o procuram a assumir seu lugar","Eu imagino como deva ser essas conversas... Possível Sub: Oi Mandetta. Queria saber como é trabalhar pra Rainha Louca. Mandetta: Ah, é ótimo [voz embargada]. Ele é super racional [voz de choro]. Outro dia encontrei ele lendo mapa astral [chora copiosamente]. Telefone: tu, tu, tu.",1,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Por que julgar Mandetta e esperar outro Ministro se o chefe chama se DORIA.   O que BOLSONARO e seu ministro falam quase ninguém mais escuta,1,0.0,0.0
"Enquanto falta remédio no posto de saúde, e o estado diz que não tem dinheiro pra comprar medicamentos pra câncer, doença raras, Madetta gastou em 2019 R$ 25 milhões em GEL LUBRIFICANTE pro sistema carcerário. Com tanta preocupação Mandetta tá preocupado com o ÂNUS DO BANDIDO","Então Deputado Otoni a gente que enfrenta a doença de câncer sabemos da importância de não falhar 1 dia de tomar medicamentos e esse mandetta dando importância em gel lubrificante, mt triste, ainda bem q será demetido pelo nosso Presidente Bolsonaro",1,0.0,0.0
"Mandetta já sabia da Pandemia no Carnaval. Ao invés de distribuir máscaras, sua equipe distribuiu 8,9 Milhões de sachês de KY, gel lubrificante. Foram quase 9 milhões de bumbuns felizes ao custo de R$ 25 milhões, ou três mega sena.","E ainda é um pederasta o Mandetta, hein! Tsc tsc tsc...",1,0.0,0.0
Quem era Mandetta antes de virar Ministro da Saúde? O que fez no ministério no período anterior à epidemia?,"Sinceridade? Não fez nada de relevante. Mandetta é um ponto no final de texto. Não serve para nada além de informar ""acaba aqui"".",1,0.0,0.0
"Trocar ministro mais popular do governo neste momento (64% de avaliação positiva, contra 39% de Bolsonaro, segundo Atlas Político) reflete o pavor do presidente de que essa popularidade ofusque ainda mais a dele. Nada garante que demissão inverterá o jogo.",CORRETÍSSIMO! Sua antipatia com Mandetta cresceu na mesma medida em que a atuação de seu ministro passou a ser aplaudida pelo país. O CAPITÃO CORONA INVEJOSO já havia tido crise de CIUMEIRA tb com Sérgio Moro!,1,0.0,0.0
"Demissão de Mandetta é rejeitada por 76,2%, diz pesquisa da Atlas Político | Política | Valor Econômico",VAI VENDO..,1,0.0,0.0
"Em reunião com Bolsonaro, oncologista faz exposição e é sondado para o lugar de Mandetta","Bolsonaro pensa em trocar  por Teich, médico que defende o isolamento horizontal? Então, muda o ministro, mas mantém a politica atual do ministério? Leitura: o que incomoda o presidente não é a politica do ministério, mas a popularidade do Mandetta. A inveja é uma m...",1,0.0,0.0
"Mandetta é político e está agindo como político: tenta extrair o máximo de benefício da sua situação adversa. Como já disse no , ele tem tudo a ganhar ao forçar ainda mais a sua saída.","A mídia, governadores e oposição precisam do mandetta pra atacar o presidente, pra mostrar q o presidente está indo contra o próprio ministério da saúde, porisso se Bolsonaro demití-lo, imprensa, centrão e oposição irão atacar bolso com força e tornar mandetta mártir.",1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Vc está enganado, Senador, como a maioria de Vcs estão. Ninguém quer Mandetta no cargo, assim como, o legislativo deixou de nos representar há muito tempo...",1,1.0,1.0
"“Isso cansa!”, diz Mandetta em entrevista à Veja","Minha sensação é de que meu celular travou nas notícias do Mandetta...mas não! Mesmo quem tem simpatia pelo cara, pega asco! Pq não dá....que incompetência dessas redações... não tratam de nada diferente, coisas boas...Aff #ChegaDeMandetta",1,1.0,1.0
"Trocar ministro mais popular do governo neste momento (64% de avaliação positiva, contra 39% de Bolsonaro, segundo Atlas Político) reflete o pavor do presidente de que essa popularidade ofusque ainda mais a dele. Nada garante que demissão inverterá o jogo.","Mas o governo não quer sair por baixo, até preparando dossiê em face do Mandetta estão. Que governo doente...",1,0.0,0.0
Mandetta: “Bolsonaro está vendo muito o aspecto econômico”,Mandetta faz parte do grupo de beneficiados pela farra dos jetons. A lei proíbe integrantes da esplanada dos ministérios em conselhos de estatais. O Min. conseguiu uma boquinha no Senac que lhe garante extra de R$ 21K p/ mês acréscimo de 67% no salário,1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Não. Mandetta já se mostrou mais político que médico.,1,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,"Exato. Sou médica e tenho alguns colegas, que como eu, estão muito desapontados com a atuação do Mandetta...",1,0.0,0.0
"Demissão de Mandetta é rejeitada por 76,2%, diz pesquisa da Atlas Político | Política | Valor Econômico",QUAL SERÁ O PORQUE DESSA DEMISSÃO??,1,0.0,1.0
"O ministro da Saúde, Luiz Henrique Mandetta, disse que tem recebido contatos dos seus possíveis substitutos. Mandetta diz que incentiva aos que o procuram a assumir seu lugar",Mandetta deve dizer para os interessados: “Pula que a água tá quentinha!”,1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","76,2%...kkkk Esse é o pico do mandetta...kkk",1,1.0,1.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Não. Fora mandetta.,1,0.0,0.0
Demissão de Mandetta é rejeitada por 76% dos brasileiros,Vc é a favor ou contra a demissão de Mandetta? Fora Mandetta   69.7% Fica Mandetta  30.3%,1,0.0,0.0
"De acordo com a nova Pesquisa do Atlas, Mandetta tem aprovação de quase 80% dos entrevistados. Diante desse número e se o presidente Lula não puder concorrer, vocês votariam em quem para presidente?",Moro precisa ir para o STF! Mandetta pra casa do c......!,1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Se Bolsonaro fosse atrás de pesquisas, hoje ele não seria o presidente da república. Mandetta decepção total",1,0.0,0.0
"O ministro da Saúde, Luiz Henrique Mandetta, disse que tem recebido contatos dos seus possíveis substitutos. Mandetta diz que incentiva aos que o procuram a assumir seu lugar",O vídeo não sobre o Mandetta ou eu já estou ficando louca no isolamento?,1,0.0,0.0
"O ministro da Saúde, Henrique Mandetta, disse há pouco que a troca de comando na pasta deverá acontecer entre hoje e amanhã.","Durante uma conferência online realizada pelo Fórum de Inovação Saúde, ele disse ainda que, apesar da perspectiva de que deixe o cargo, ele e sua equipe tentarão não fazer uma saída brusca. Mandetta declarou:",1,0.0,0.0
"Na sua opinião, o Ministro Mandetta deve permanecer no cargo?",Tem que sair Mandetta e a corja toda principalmente você.,1,1.0,1.0
"Mandetta já é passado. O desafio de Bolsonaro agora é escolher um bom nome, de preferência, que não seja político. Foco em encontrar um bom técnico, alguém que não queira usar o ministério para palanque político e nem fique todo o dia divulgando previsões que nunca acontecem.","#STFVergonhaNacional o Novo Ministro da Saúde que seja a favor da vida, se é para ficar em casa que diga pq e não fazendo o povo de besta como esse Mandetta fez",1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Bolsonaro está com.inveja do mandetta! Que É entrar ao vivo na programação da Globo! Ah! Vai que onpo O burro e alienado que seguem ele perceba ia pode sim "" defender um governo de direita"" sem necessariamente ser um ....genocida",1,0.0,0.0
"Excelente, Presidente .  Convém lembrarmos que Mandetta em nenhum momento revogou ou alterou a portaria do SUS feita nas gestões do PT, conhecida como “manual do abortamento” e que, na prática, incentiva o aborto.",Sem Mandetta a frente da pandemia estaremos refens do desgoverno.,1,1.0,1.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Não! Fora Mandetta!!! O Presidente é o responsável por mantar a equipe de ministros!! Basta de interferência no poder executivo!!!!,1,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","O Mandetta se tornou gigante diante da pequenez do presidente. Nesse desgoverno não temos um brilhante ministro, mas trocar de ministro durante uma pandemia é um absurdo.",1,0.0,0.0
