tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"João Doria, Witzel, Mandetta, Maia: todos são estadistas preocupados com a pandemia e a ciência. Bolsonaro: só pensa em 2022. Ops!","O Mandetta vai acabar fazendo cover do Elvis. Daqui um mês ninguem lembra dele, e nas eleições será lembrado como sabotador. Vai pra Vegas Mandetta!",1,0.9427744150161744,0.0572255291044712,
Demissão de Mandetta é rejeitada por 76% dos brasileiros,"Uau! Chupa q a cana é doce! ""Quem humilha será exaltado"". Mandetta já está sendo exaltado. Uma informação segura "" coronavírus quando o sintoma aparece, o organismo já está em processo de ""desintegração""é como alguns tipos d câncer.Quando o sintoma aparece...",1,0.9478776454925536,0.0521223582327365,
"Gozado! Agora que o super Mandetta, não é mais ministro da saúde. Pode.. aglomeração,  abraçar, falar de perto, cantar, gotejar, cuspir, vomitar na cara dos outros...acho que agora a *máscara* caiu!","Ain que bonitinho...  já estão vendendo os coletes como ""lembranças""? #ForaMaia",2,0.9500662684440612,0.049933772534132,
"Amigos, o ministro Mandetta sabia ou não sabia que, quando ele votou a favor da PEC do teto dos gastos, estava tirando dinheiro do SUS para pagar banqueiros? Sabia ou não sabia quem era Bolsonaro ao aceitar o cargo?  Por que o lamento? É pq ele tem um olho só em terra de cego?",Entendo a sua posição. Mas especificamente no caso da pandemia o Mandetta seguiu os protocolos da OMS e priorizou a ciência. Trocar de ministro agora é arriscado pra gente. O novo ministro tem alguns comportamentos polêmicos. E não temos tempo pra controvérsias. Estou insegura.,1,0.9564803242683412,0.0435196347534656,
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.","E a defesa dos chineses também, não é?",2,0.0412832349538803,0.9587168097496032,
"Mandetta, gratidão pelo oq fez aos brasileiros. Se ñ estamos em situação pior devemos a você e sua equipe. Apoiados na ciência seguraram a curva do contágio. Obrigada pela humanidade, bom senso, generosidade e amor à nação.O reconhecimento do seu trabalho ultrapassou fronteiras.","Você ainda queria situação pior. Sobre o covid-19, não há ciência exata. É tentativa e acerto. Acho que aplicou um remédio para pulmão e não percebeu o mal que estava fazendo ao cérebro.",2,0.0465311221778392,0.953468918800354,
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",Mandetta não é médico  Mandetta não é cientista  Mandetta é político.,1,0.0496164672076702,0.9503835439682008,
"Até agora tento entender o porque da saída do min. Luiz Mandetta.Ele tem o apoio da maioria dos governadores, dos prefeitos, de toda comunidade da saúde, mais de 70% do povo Brasileiro, seguiu todas as orientações da OMS e dos líderes Mundiais. Qual a justificativa da demissão?","Vc n pode ter um líder e desfazer dele em rede nacional. A situação fica insustentável. Outra coisa, o Mandetta tem se negado a incentivar o único remédio q tem trazido resultados positivos no combate ao COVID19, indo na contramão dos estudos e resultados q vêm saindo..etc.",1,0.0519929751753807,0.9480070471763612,
"Mandetta era um dos poucos desse governo que exaltava a CIÊNCIA, e foi justamente isso que fez Bolsonaro o demitir  Todos sabem que ele não acredita em ciência, é ignorante, não tem capacidade nem de entender os dados que chegam das secretarias de saúde.  É, estamos fodidos!","O Mandetta votou a favor do Teto e Gastos q cortou 9 bilhões do SUS, fez mais uma porrada d coisa q fodeu o país e ele foi tirado por acreditar a ciência. É um bom dia pra estar vivo no Brasil.",2,0.0533022060990333,0.9466978311538696,
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",Ele escolheu deixar pessoas morrerem por não permitir o uso de um medicamento que já é usado há décadas no Brasil. A única ciência do Mandetta é a política.,1,0.0547951608896255,0.9452048540115356,
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","Porra de tweet é esse. É pra tacar fogo no parquinho, Mandetta, e não pra sair de fininho vestindo o manto do herói injustiçado. E que ""nossos SUS"" o quê, cê queria privatizar o SUS. FEZ BOM TRABALHO PRA SAIR DE CABEÇA BAIXA AGORA? NÃO, PORRA. TACA MERDA NO VENTILADOR.",2,0.0558253414928913,0.9441747069358826,
"Ué, tá reclamando? Não foi vc mesmo que o indicou como um nome muito melhor que o Mandetta quando este foi anunciado em 2018? Kkkkkkkkkkk",vc não engana mais ninguém,2,0.0562819167971611,0.9437180757522584,
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",A defesa do SUS que ele foi a favor da privatização! O Brasil vai superar  sem Mandetta não tenho dúvidas.,1,0.0622849836945533,0.9377149939537048,
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"" - Jair Bolsonaro, presidente do Brasil",esse ministro é totalmente contra a vida considerando que ele já está morto,2,0.0625878646969795,0.9374121427536012,
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",Bolsonaro tbm escolheu ministros TÉCNICOS e em sua maioria competentes e sem rabo preso!!! O q ñ o livrou de cometer o erro de escolher o sem vergonha do Mandetta.,1,0.0644802004098892,0.935519814491272,
"“onde eles se opõe” - presidente de planos de saúde - contra os mais médicos - favor do teto de gastos do SUS  a forma de se posicionar né.   e bom, em nenhum momento falei que o FREIXO estava idolatrando o mandetta mas sim muitas pessoas. a questão é que estamos numa situação+","então, quando você chama a atenção pra forma de posicionar, você tem que levar em consideração que o Freixo está falando exclusivamente do recorte Mandetta - crise coronavirus. Não é como se em todo momento ele precisasse bater no Mandetta antes de falar dele.",1,0.064633660018444,0.93536639213562,
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e",Vc e q diz Mandetta e pq foi demitido !!!,2,0.0652225762605667,0.9347773790359496,
