tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","tu fez o que podia frente ao semi analfabeto aue governa o pais, mandetta,",2,0.5037822127342224,0.4962177872657776,0,Incerta
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via","Pesquisa de merda! Mandetta demorou a ser demitido - péssimo, politiqueiro e incompetente... só não vê quem não quer ou, quem assiste e acredita na globo!",1,0.5653731226921082,0.434626966714859,1,Incerta
Mandetta está longe de ser unanimidade na comunidade médica,Esse CANALHA não é médico é só mais um político SAFADO igual ao #DitaDoria,2,0.5919226408004761,0.4080773591995239,0,Incerta
No carnaval de rua Mandetta já era Ministro . Por que ele não alertou   e outros governadores que o Carnaval não era contagiante como disse  e sim contagioso. Ele sempre soube . Ele Mandetta colocou nosso país em risco. Ele é o verdadeiro genocida.,Depois dizem que Carnaval é bom pra economia. Carnaval é bom pra safadeza. E neste caso só deixa evidente a imparcialidade e ideologia esquerdista em ação.,2,0.597492516040802,0.402507483959198,0,Incerta
"Moro: técnico; Guedes: técnico; Pontes: técnico; Marinho: técnico. Mandetta: POLÍTICO. E onde foi que deu problema? Exato. Mas a narrativa dos ""radicais de centro"" é que Bolsonaro o demitiu por ""vaidade"" ou ""inveja"". Sério?! Moro sempre foi mais popular e continua lá!",Inveja de quem mesmo??? É piada!!! Aquele cara de cavalo já foi tarde...,2,0.5962881445884705,0.4037117958068847,0,Incerta
"Bolsonaro tem desvio de caráter e exonerou Mandetta por inveja. Ele não tem dimensão alguma sobre a gravidade do avanço do coronavírus no Brasil. Contra a ciência e o isolamento social, o presidente deu mais uma demonstração de irresponsabilidade com o país.","Quem não tem caráter é você, que só defende o Mandetta para criticar o Presidente! Você defender alguém do DEM é piada! Assim como o ex detento defendendo o Doria PSDB, é outra canalhice, para atacar o Presidente. E Bolsonaro mais uma vez acertou! Cadê o fundo eleitoral, inútil?",1,0.4434033036231994,0.5565966367721558,1,Incerta
Bolsonaro demitiu Mandetta porque ele seguia as orientações da OMS e não negava a ciência. Que tipo de médico aceita assumir um ministério da saúde assim? Esse vídeo é uma prévia do que pode estar nos esperando num futuro próximo. Precisamos tirar Bolsonaro para salvar o país.,Não se enganem pelo tom: é o procedimento  Não há nada na fala que desqualifique o Teich   É o procedimento eo que reza a ética médica,2,0.5405274629592896,0.4594725966453552,0,Incerta
"Você é bem inocente, né? Já ouviu falar de psicologia reversa? A esquerda defendeu o único ministro mais ou menos desse desgoverno para que o ciúmes e o ego do Bolsonaro fossem ativados, e com isso acertou na tática e colocou o Bolsonaro contra o Mandetta, jogada de mestres...","O Bolsonaro demitiu o Mandetta, vai entrar um ministro alinhadíssimo com o Bolsonaro, vai defender a volta do povo às ruas, os números da doença vão disparar, e adivinha quem vai colher os frutos de tudo isso? Acordou? O plano deu certo, vocês foram manipulados com sucesso! Kkkkk",1,0.4214032590389251,0.5785966515541077,1,Incerta
A demissão de Mandetta é um desastre. A boa notícia é que o presidente não escolheu Dr. Bumbum ou Dr. Rey para substituí-lo.,cadê a galera que falou que se o bozo demitisse o mandetta iam entrar com um processo de impeachment??? anda vamo,0,0.4778741896152496,0.5221258401870728,0,Incerta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"", disse Bolsonaro","“Não tava alinhado com nosso governo. É que a gente gosta é de morte, tá okey”",2,0.4316675961017608,0.5683324337005615,0,Incerta
"VOCÊ SABE QUEM É NELSON TEICH?  Henrique Mandetta (DEM-GO) acaba de ser exonerado depois de semanas de atrito com a presidência. Apesar de medidas coerentes com a OMS, o médico goiano foi substituído por Nelson Teich hoje à tarde. Quem ele é? O que quer para o SUS? Segue o fio!",excelente fio sobre o novo sinistro da saúde,2,0.420867770910263,0.5791321992874146,0,Incerta
"Bolsonaro demitiu Mandetta por ciúme, inveja e cálculo eleitoral e não foi divórcio consensual coisa nenhuma, mas meras ignorância,  irresponsabilidade, desumanidade e culto à morte, por fazê-lo em pleno pico da pandemia.",O que o Mandetta fez ??  Não se preparou para a Pandemia. Parou o país,1,0.454159677028656,0.5458403825759888,1,Incerta
"Todos que estão elogiando tanto Mandetta (agora) sabem que, indiretamente, estão elogiando a ESCOLHA DE BOLSONARO, né? Então admitem que ele montou uma boa equipe ministerial, ao menos? Ou só os que brigam ou saem se tornam bons?","Se eles era bom, porque deixou de ser?",2,0.4231509268283844,0.576849102973938,1,Incerta
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","Bolsonaro acabou de demitir Mandetta, apenas por seguir recomendações da OMS e da comunidade cientifica. Estamos sendo governados por um genocida!",2,0.5412185192108154,0.4587815105915069,0,Incerta
Meu comentário na  a respeito da troca no Ministério da Saúde:,"Tua análise é falsa e mentirosa . Mandetta passou a fazer política e já foi tarde. Vc é essa herda desse canal político distorce a informação, adapta aos teus interesses ideológicos . Zero credibilidade. Seguirei junto com meu presidente Bolsonaro . Continua tentando!",1,0.4082776308059692,0.5917223691940308,1,Incerta
URGENTE! Bolsonaro chama Mandetta,Mas não se chama Jair?,2,0.5533355474472046,0.4466644525527954,0,Incerta
"Em sua despedida, Mandetta defende a vida, o SUS e a ciência. Três palavras incompatíveis com o atual governo.",blz só não esquece que o mandetta defendia a privatização do sus até ontem e vai voltar a defender essa posição assim que for possível,2,0.5811216831207275,0.4188782870769501,1,Incerta
"De acordo com a nova Pesquisa do Atlas, Mandetta tem aprovação de quase 80% dos entrevistados. Diante desse número e se o presidente Lula não puder concorrer, vocês votariam em quem para presidente?",Estamos cagando pro mandetta kkkkkkkkkkkkk,1,0.5222632884979248,0.4777366518974304,0,Incerta
"Bolsonaro diz que podem perguntar pq decidiu substituir Mandetta. Explica o presidente durante a posse do novo ministro da Saúde: diz que visão de Mandetta era da Saúde, da vida. A sua é, além da vida, a da economia, a do Paulo Guedes.",Ai como vocé é burro!,2,0.5123955011367798,0.4876044988632202,1,Incerta
"Bolsonaro - gerador de instabilidades - não respira sem forjar conflito. Demitido Mandetta, volta agora as baterias contra o Parlamento. O presidente é crise dentro da crise.","Ele só pensa em confronto: sou o máximo, ninguém é melhor do que eu...",2,0.4124620258808136,0.5875380039215088,0,Incerta
"Bolsonaro demitiu Mandetta por ciúme, inveja e cálculo eleitoral e não foi divórcio consensual coisa nenhuma, mas meras ignorância,  irresponsabilidade, desumanidade e culto à morte, por fazê-lo em pleno pico da pandemia.","Com todo respeito Neumanne mas acho que vc se apaixonou d+ pelo Mandeta. Talvez na sua casa a sua empregada lhe de ordens, presidente trocou Mandeta porque ele só pensa naquilo (eleição) e não em saúde do povo, não sejA ingênuo",2,0.5280064344406128,0.4719935953617096,1,Incerta
"Em sua despedida, Mandetta defende a vida, o SUS e a ciência. Três palavras incompatíveis com o atual governo.","Ahora tu defende  ????? Capitão  obrigada por moda ouvir e demiti-lo. Se a esquerda o apoiava, é pôr que boa coisa não vinha.",2,0.425173670053482,0.5748263597488403,1,Incerta
"De acordo com a nova Pesquisa do Atlas, Mandetta tem aprovação de quase 80% dos entrevistados. Diante desse número e se o presidente Lula não puder concorrer, vocês votariam em quem para presidente?",VAMOS FAZER ESSES IMUNDOS PASSAREM VERGONHA!!!!,2,0.4385287165641784,0.5614712834358215,1,Incerta
"Quando vc vê Haddad, Joice, Dória e Witzel lamentando a saída de Mandetta do Ministério da Saúde, vc endossa a certeza que vc já tinha de que  estava certíssimo.",TÔ ADORANDO... SEM O PAU MANDETTA É MENOS UM COMUNISTA INFILTRADO. É ISSO AÍ QUE EU SEI.,2,0.5583842992782593,0.4416157305240631,0,Incerta
Mandetta praticamente um comunista elogiando o SUS. Vamos ver se amanhã já estará defendendo o fim do SUS de novo.,"bolsonaro demitiu o mandetta por ele estar fazendo seu trabalho em meio a uma pandemia mundial caralho que presidente lixo, a gente vai morrer",0,0.5910965204238892,0.4089035093784332,1,Incerta
Porque Mandetta se recusou a dizer quantos pacientes obtiveram cura e usando que medicamentos? O que ele tem a esconder e a quem interessa isso?,Aí tem!!!!!!,2,0.4819782972335815,0.5180217623710632,0,Incerta
"Mandetta foi presidente de planos de saúde, foi contra os médicos cubanos e votou a favor do Teto de Gastos que tirou R$9 bilhões do SUS. É incrível que, com tudo isso, tenha perdido o cargo de Ministro por suas virtudes, não por seus vícios. Só no governo genocida de Bolsonaro.","Finalmente um comentário sensato aqui no Twitter.  O fato de Mandetta ter um pensamento alinhado com a direita brasileira e, mesmo assim ter sido demitido por ter aplicado as recomendações técnicas de sua profissão, é prova do caos que é esse presidente.",1,0.5882118940353394,0.4117881059646606,0,Incerta
Bolsonaro só mandou o #mandetta ficar em casa.,"Alguém terá saudade deste puxa-saco? Ponham na cabeça: quem participa de governo fascista, fascista é. O resto é nhe-nhe-nhem.",0,0.5404900312423706,0.4595099687576294,0,Incerta
"Sim, trocou Mandetta por pura vaidade.",Trocou um político por um técnico. Mandetta pode começar a campanha pro governo do MS agora.,1,0.4922271370887756,0.5077728033065796,1,Incerta
"Ao amigo e colega médico , missão cumprida! Fez do nosso País, com todas as suas limitações na área da Saúde, referência internacional de como enfrentar a propagação do coronavírus. Salvou milhares de vidas. Obrigado.","Parabéns Mandetta! Fará muita falta, Deus seja contigo...",2,0.5477161407470703,0.4522839188575744,0,Incerta
"O Mandetta vai ser demitido e o médico que vai ficar no lugar é, provavelmente, contra o isolamento social. Cês tem noção da merda?",a gente vai morreeeeer,2,0.4953988492488861,0.5046011805534363,0,Incerta
"Mandetta estava atrapalhando o cumprimento da cota, o Brasil recebeu os caixões da F.E.M.A e não estava usando, a redução populacional não avançou por aqui, mas agora com a chegada do inverno, aliado as novas 'medidas de combate' do novo ministério da saúde, subiremos no ranking.",Parabéns Mandetta pelo serviço prestado ao país. Só por aqui mesmo para ser demitido por trabalhar bem.,0,0.5982574820518494,0.4017425179481506,0,Incerta
"Ué, tá reclamando? Não foi vc mesmo que o indicou como um nome muito melhor que o Mandetta quando este foi anunciado em 2018? Kkkkkkkkkkk",Kkkkkkkkk Bolsonaro aceitou o pedido do Nando Moura. E agora ele reclama.... Ta doidão...,2,0.4346267580986023,0.5653732419013977,0,Incerta
Morre um ministro. Nasce um candidato?,"Depende candidato a que. Vai ficar difícil pra imprensa/mercado escolher o seu herói pós Bolsonaro: Doria, Mandetta, Maia, Huck? O Bolsonaro é o mais fácil de ser descartado por quem colocou ele lá, mas o que vão fazer com o Moro?",1,0.5688961744308472,0.4311038255691528,0,Incerta
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","Mandetta vai tarde, não deveria nunca estar na equipe do Governo.",2,0.4596841037273407,0.5403158664703369,1,Incerta
"Mandetta foi presidente de planos de saúde, foi contra os médicos cubanos e votou a favor do Teto de Gastos que tirou R$9 bilhões do SUS. É incrível que, com tudo isso, tenha perdido o cargo de Ministro por suas virtudes, não por seus vícios. Só no governo genocida de Bolsonaro.","Devia ser crítico de cinema ,em um texto vc fala mal do Mandetta e em outro do Nelson ,o q importa é a crítica ao genocídio?",1,0.5982472896575928,0.4017526805400848,1,Incerta
Isso daria até filme: “O estranho caso do médico que se preocupava com a saúde das pessoas”.  O cara só abre a boca pra falar m...,"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida. É logicamente mais importante, mas o efeito de uma quarentena muito rígida que fizesse as pessoas mais humildes perderem seu emprego ou até seu ganha-pão, poderia levar a um ponto em que a",1,0.4972058832645416,0.5027942061424255,0,Incerta
Esse é o sucessor de Mandetta no Ministério da Saúde #BolsonaroVirus,Ou seja ele vai fazer o #SUS entrar em colapso e vai deixar o aleatório dos óbitos... #ForaBolsonaroUrgente,2,0.5129292607307434,0.4870707094669342,0,Incerta
"Mandetta era um dos poucos desse governo que exaltava a CIÊNCIA, e foi justamente isso que fez Bolsonaro o demitir  Todos sabem que ele não acredita em ciência, é ignorante, não tem capacidade nem de entender os dados que chegam das secretarias de saúde.  É, estamos fodidos!","gente, sério  não é possível",2,0.4231416285037994,0.5768583416938782,0,Incerta
The “Brazil’s Fauci” analogies only go so far. Mandetta is clearly interested in a political career after leaving ministry and playing up drama to grab headlines. It doesn’t mean he’s wrong on the issues.... but Fauci is beloved in US precisely because he’s seen above politics,"Essas analogias... no Brasil não existe isso de personalidade acima da política. Sujeito é querido nego já idealiza no Planalto. A não ser o Guga, que serviria como retrivier.",2,0.590818464756012,0.4091815650463104,-1,Incerta
"Mandetta saiu chorando sabendo o que é o SUS, e louvando-o. Graças a Deus ele não teve tempo de privatiza-lo, como foi sua missão inicial no ministério. Os desígnios da vida são implacáveis. Acho que entrou Saulo de Tarso e saiu Paulo. Um convertido ao SUS.","Mandetta  Como a especialidade dele era planos de Saúde,  Ele não conhecia muito bem o SUS.  Foi preciso a pandemia do coronavirus para ele compreender a dimensão do Sistema Único de Saúde...  Ficou no mínimo, um pouco MENOS golpista!!",1,0.1821633875370025,0.817836582660675,0,Alta
"Em sua despedida, Mandetta defende a vida, o SUS e a ciência. Três palavras incompatíveis com o atual governo.","Esquerda defente:  Aborto, Roubo no SUS e em tudo e chama OMS de ciência. Se estão com Mandetta, boa coisa ele não era pra os brasileiros! Tinha minhas duvidas, mas não mais.",1,0.1981481164693832,0.8018518686294556,1,Alta
"Em sua despedida, Mandetta defende a vida, o SUS e a ciência. Três palavras incompatíveis com o atual governo.","Haddad, votei em você, mas sem forçar a barra, né? Mandetta NUNCA JAMAIS EM HIPÓTESE ALGUMA DEFENDEU O SUS. Não é porque ele fez o mínimo como médico, que vou esquecer da conduta anterior dele. Menos aí por favor! Agradeço",2,0.125856876373291,0.874143123626709,1,Alta
Quem sabe com a saída do Mandetta os postos de saúde de Juazeiro do Norte reabram suas portas e a vacina apareça,"e pq vc não esta defendendo isolamento social? Pq o teu presidente não quer?Pq a culpa é só do Mandetta? O Presidente não tem culpa? Ele é o principal culpado de tudo, quando aumentar o número de casos e mortos, culpe o seu presidente tbm,pq vc terá que ser homem.",0,0.1207579225301742,0.8792421221733093,0,Alta
"Mandetta era um dos poucos desse governo que exaltava a CIÊNCIA, e foi justamente isso que fez Bolsonaro o demitir  Todos sabem que ele não acredita em ciência, é ignorante, não tem capacidade nem de entender os dados que chegam das secretarias de saúde.  É, estamos fodidos!","Mais burro e ignorante q ele, só quem colocou ele nesse cargo. Oremos!",2,0.1897488087415695,0.8102511763572693,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"" - Jair Bolsonaro, presidente do Brasil",Absurdo a vida ser prioridade em uma pandemia como essa. Maizome,2,0.1048781126737594,0.8951218724250793,0,Alta
*As máscaras que Mandetta comprou (s/ licitação da empresa q. financiou sua campanha) pelo dobro do preço do mercado.* Veja a qualidade das máscaras p/o Hospital Universitário da UFG.O  quer proteger o profissionais?,"tão preocupado com as  vidas dos profissionais,meus médicos, o maledetto falava,e agora olha o material entregue a preço de ouro, mas  com proteção a preço de urina.....",2,0.1876979321241378,0.8123021125793457,0,Alta
"Bateu de frente com cientistas e médicos melhores preparado,tb, Mandetta é político (fala bem,mente bem,ignora bem os fatos/estudos contrários,e ganhou moral a custa do Bolsonaro)Ele provavelmente concorrer a um cargo importante em breve, talvez vice do Rogério Maia à Presidência","Sim, Mandetta também é político. Não, ele não bateu de frente com melhores médicos e cientistas, pelo  contrário. Mandetta estava seguindo a orientação de grande parte de médicos e cientistas do mundo. A minoria dessa área que é contra as medidas atuais adotadas.",1,0.1554266363382339,0.8445733189582825,1,Alta
"“O meu maior predicado em gerenciar crises a vida inteira foi a de ser torcedor do Botafogo""  - Luiz Henrique Mandetta, ex-ministro da Saúde.",como o Bolsonaro demite um cara que teve o maior teste de resistência pra enfrentar crises???????????,2,0.1405632346868515,0.8594367504119873,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"", disse Bolsonaro","Pois é, até onde sabemos um médico se importa com a vida das pessoas, afinal essa seria a função da saúde, não?",2,0.1536405384540558,0.8463594317436218,0,Alta
Tá certo. Quando se referiu aos “técnicos” você não estava se referindo ao Mandetta.,"Ué, só o Mandetta é técnico nessa merda de governo? Que bosta hein amigão?  Se o Mandetta é o único técnico, imagina o resto...",1,0.1906902939081192,0.8093096613883972,1,Alta
"Bolsonaro diz que podem perguntar pq decidiu substituir Mandetta. Explica o presidente durante a posse do novo ministro da Saúde: diz que visão de Mandetta era da Saúde, da vida. A sua é, além da vida, a da economia, a do Paulo Guedes.","""Visão além da vida""? Então seria... a morte? Esse cara se supera a cada dia.",2,0.1080304756760597,0.8919695615768433,0,Alta
"Em sua despedida, Mandetta defende a vida, o SUS e a ciência. Três palavras incompatíveis com o atual governo.",É incrível como os comunistas defendem o ladrãozinho do Mandetta né. Já estou convencido de que Mandetta era um espião infiltrado no governo. Mas ainda bem que foi descoberto em tempo né.,1,0.1822631508111953,0.8177368640899658,1,Alta
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",TOTALMENTE  ENGANADO VOCÊ FICARIA COM UM ASSESSOR QUE NÃO SEJA DA SUA CONFIANÇA CHEGA DE HIPOCRISIA,2,0.1756606996059417,0.8243393301963806,1,Alta
"Bolsonaro segue na sua cruzada assassina contra o Brasil. Neste momento, numa coletiva sobre a demissão do Mandetta, o presidente volta a defender o afrouxamento do isolamento social. #BolsonaroVirus","Mandetta, não apoiava a verticalização do isolamento que é o correto e deve ser seguido. Hoje ele sai pedindo pra apoiarem o SUS, mas não vamos nos esquecer que o próprio tencionava a privatização e cessou o programa mais medicos. Isso é atuação direitista.",0,0.1429909318685531,0.8570090532302856,1,Alta
Que vergonha alheia. Qual é a necessidade disso? Não tem nenhum motivo pra celebrar.,"A missão do Mandetta era causar e com a ajuda extrema-mídia conseguiu, por isso a comemoração.  Nunca foi pelo Brasil.  #ForaMaia",1,0.1129446625709533,0.8870553374290466,0,Alta
Como brasileiro agradeço o ministro Mandetta por sua atuação firme na Saúde. Por ter desempenhado seu papel ancorado na ciência e nas evidências. Compartilho do sentimento de milhões de cidadãos dizendo muito obrigado por reconhecer seu bom senso e  dedicação.,"Ele era do ministério da saúde ou do ministério das estatísticas?? Pq só oque ele apresentou foram números de mortos e de infectados e falar sobre o isolamento eh uma coisa óbvia,não estou passando pano para o Bolsonaro mas o Mandetta só era bom de entrevista.",1,0.144699290394783,0.8553007245063782,1,Alta
"Bolsonaro pode até achar que ganhou o jogo.  Não ganhou, perdeu. Acompanhado de velhas raposas do DEM, Luiz Henrique Mandetta armou a cama para o presidente deitar… E ele deitou.  A conta vai chegar nos próximos meses.  Análise no vídeo.",olha que análise!!,2,0.1415255069732666,0.8584744334220886,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"", disse Bolsonaro","esse cracudo infeliz precisa urgentemente de umas aulas de oratória e retórica, fica difícil não chamar de genocida quando ele reclama da VIDA",2,0.1254219561815261,0.874578058719635,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"", disse Bolsonaro",Onde já se viu né? Absurdo. Um médico preocupado com isso.,2,0.1279236823320388,0.8720762729644775,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"", disse Bolsonaro","Ué, mas médico se preocupa com o que? Pneu de carro?",2,0.1166554316878318,0.8833446502685547,0,Alta
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"" - Jair Bolsonaro, presidente do Brasil",Mas a função exclusiva do Ministro da Saúde não é essa de zelar pela saúde e vida da população??? Na vdd ele busca alguém q atue da forma q ele deseja  O Ministério tem que caber no discurso e vontades dele. Já bate o desespero aqui!,2,0.1456309705972671,0.854369044303894,0,Alta
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","A decisão do presidente Bolsonaro de demitir Mandetta, que vinha fazendo um bom trabalho, é um erro. O que está em jogo é o conhecimento técnico e científico contra o 'achismo'. É um absurdo que outros interesses estejam acima da saúde e até mesmo da vida dos brasileiros.",2,0.1234717071056366,0.876528263092041,0,Alta
Fácil falar que o Mandetta fez um bom trabalho quando na verdade esse trabalho só coube a camada média pra alta.  Quem mora na favela / periferia n sabe nem oq eh quarentena.,"Eh muuuito difícil implantar uma quarentena TOTAL em um país onde a maioria da população vende o almoço pra pagar a janta. Comparar o Brasil com qualquer outro país do norte eh muito escroto, pq talvez as medidas não sejam igualmente efetivas",2,0.1001594141125679,0.8998405933380127,0,Alta
"Bolsonaro cometeu um erro grave ao demitir Mandetta no meio da pandemia do coronavírus. E errou feio, de novo, ao escolher um ministro da Saúde que não tem qualquer conhecimento sobre o SUS e a realidade do sistema público do país. #BolsonaroVirus","Sai da ai boca de sapo não sei que Sima essa por Mandetta para de chora conde Drácula agora não te como alterar os números de óbito no Brasil, ser fundeu",1,0.1836501955986023,0.8163498044013977,1,Alta
Eu quero o Mandetta de volta   Eu querooo o Mandetta de VOLTA Vcs q votaram no Bolsonaro podem ir resolver as merdas q ele anda fazendo!   #ForaBolsonaro,Demorou. Não respeitava a hierarquia. Fez um bom trabalho.  Adeus.  Desejo um bom trabalho ao novo ministro da saúde  e que seja muito bem-vindo ao universo bolsonarista #SomosTodosBolsonaro   #ForaMaia  #MandettaFicaEmCasa,2,0.9926483035087584,0.0073516350239515,1,Random
"Muita gente tratando como gesto de alguém que estaria perdido, mas tem mais cálculo do que aparenta. Mandetta caiu, ele precisa de um novo bode expiatório. Rodrigo Maia foi o escolhido.  Mas lembro que Dilma fez essa mesma escolha contra Cunha em 2015.","Gretta,Macron,Globo,esquerda,Lula, Rodrigo Maia, presidente da OAB,  Mandetta ... O cara briga com todo mundo.",1,0.9800628423690796,0.0199371837079525,0,Random
"Mandetta transformou sua demissão em espetáculo midiático. Prestes a ser chutado, denunciou a sabotagem de Bolsonaro em entrevista ao vivo na TV",E bem a cara dos esquerdistas mesmo. Sempre se vitimizando!!!,2,0.9892911314964294,0.0107088210061192,0,Random
Pro Mandetta essa demissão foi a melhor coisa que poderia acontecer. As milhares de mortes que virão não vão cair no colo dele e ele chega na próxima eleição (senado ou governo) com discurso pronto. E por fim vai curtir o isolamento de pijamas assistindo vale a pena ver de novo,Demissão de ministro da Saúde  afasta DEM e Bolsonaro de vez  * #PegaFogoCabaré,0,0.9828579425811768,0.0171420983970165,0,Random
"Falei do Mandetta ontem na minha redação e hoje o Bolsonaro demite ele, a gnt tá muito na merda msm, pqp",Sai o Mandetta e entra um  nazista que só pensa em dinheiro e desvaloriza a vida. Ainda terá Bolsominion para aplaudir o mito????,0,0.978156566619873,0.0218434166163206,0,Random
"O Teich disse praticamente tudo que o Mandetta falou. Não muda o isolamento, economia também é importante, há que se investir em pesquisa. Mandetta também falava que no futuro se encerraria o isolamento. Nada significativo. Por que trocou, então? Porque o ministro se destacou?",Pq ele Era mais Bonito e Charmoso que O Bolsonaro oras.... Rsrsrs,2,0.9508813619613647,0.0491186492145061,0,Random
"Vale lembrar:  Bolsonaro demitiu Mandetta, mas era tudo intriga da imprensa, querendo jogar um contra o outro, claro.  Continue se informando pela claque.  Os financiadores agradecem.","""Luiz Henrique Mandetta como ministro da Saúde é um erro. Ponto."" O Antagonista, 13.11.2018 18:05   #ForaMaia o que importa agora.",1,0.9908089637756348,0.0091910539194941,1,Random
"Mandetta agora vê se fica em casa, ao invés de ficar querendo aparecer dando entrevista pra atrapalhar o nosso país!!! Isolamento taoquei????","MANDETTA é Maia, então, #ForaMaia",0,0.9763994812965392,0.0236005131155252,0,Random
"apenas 9 milhões de pessoas são ""aprovadas"" pra receber o auxílio????? Mandetta demitido, Bolzo volta a defender o fim do isolamento e fala que governo n é fonte de socorro pro povo???? VTNC #BolsonaroVirus #ForaBolsonaroGenocida","Saiu o Mandetta ultra-liberal e vai entrar o megazord do liberalismo.  Do jeito que ta indo, quem vai morrer junto na crise do corona é o SUS.",0,0.9788548350334167,0.0211451593786478,0,Random
