tweet_1,tweet_2,Class,Conflict
E quando falha o método?,"Quando ""falha o método anticoncepcional""?  Existe uma coisa na vida chamada  ARCAR COM AS CONSEQUÊNCIAS DOS SEUS ATOS.  Já ouviu falar nisso?  #AbortoNAO",2,1
"A quem caberá decidir sobre a vida de um anjo? Não está se discutindo o direito da mulher interromper uma gravidez indesejada, pois se isso ela cometer a sua pena será “sui gêneris” . O que está se discutindo são  os lucros da clínicas de aborto que desejam faturar livremente.","A mulher tem direito sobre SUA vida e responsabilidade para cuidar e resguardá-la contra todo o mal; tem maior responsabilidade ainda para proteger a VIDA de OUTRO SER, principalmente, se este SER estiver sendo gestado em seu ventre! #AbortoNao",2,1
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao",whoooooo? eu sou mulher e #AbortoNão eu ein pensasse antes de fazer filho :),2,1
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"#AbortoNAO vc tem camisinha, pílulas etc",2,0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"#AbortoNao STF, representantes de Satã na terra!",2,0
", mais uma vez tentando legislar. O povo brasileiro não aceita isso. Aborto é sinônimo de matar. #AbortoNao",#AbortoNao Socialistas assassinos querendo fazer o que melhor sabem fazer. MATAR,2,0
"A destruição e depressão causadas pela grande mídia assolam o planeta. Jornalismo fúnebre: Grande mídia, a contadora de cadáveres. Qual é a doença do planeta, afinal?  #AbortoNao",Globolixo,2,0
"NINGUÉM gosta de aborto, acha maneiro e divertido ou tem vontade de fazer. Aborto é um último recurso, já é utilizado por milhões de mulheres todos os anos. A diferença é: Vamos deixar mulheres pretas e pobres morrendo em abortos mal feitos em clínicas clandestinas? #AbortoSim","Assim que eu penso também. Pessoalmente, sou contra o aborto. Se fosse mulher, não faria essa escolha.  A questão é que eu não sou uma mulher. Não tenho nem que opinar sobre o assunto.  E enquanto homens decidem pelas mulheres, elas morrem fazendo clandestinamente.",2,0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",Só quero saber quem foi o macho q subiu essa tag #AbortoNao pra eu meter uma bicuda na cara dle  Entendam sem útero sem opinião,2,1
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Abaixo o ativismo judicial! #AbortoNAO,2,0
"“Um país que aceita o aborto não está a ensinar os seus cidadãos a amar, mas a usar a violência para obterem o que querem. É por isso que o maior destruidor do amor e da paz é o aborto.” (Madre Teresa de Calcutá)   #AbortoNao",Aborto Destruidor do Amor e da Paz ! #AbortoNAO,2,0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,"ok, vai tomar no cu",2,1
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",STF é uma vergonha ao País. #AbortoNAO,2,0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Tudo na maciota.,2,0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,"Sem útero, sem opinião = Se a sua foto de perfil é de anime, a sua opinião não é válida  Ambos merda",2,1
China critica decisão de Trump e pede volta do financiamento dos EUA à OMS,#AbortoNao Parabéns   por não financiar a Chinavirus por tabela.,2,0
"Aborto é a forma mais cruel de preconceito! Mata por puro egoísmo. #abortoNao   ""A Dinamarca e a Islândia, países em que 100% dos bebês com Síndrome de Down são exterminados mediante o aborto."" Isso é o progressismo.",Isso é tão triste mano,2,0
"eu digo #AbortoSim pq preferiria q minha mae tivesse me abortado ao invés de sumir  e meu pai só me ajuda um pouco, bem pouco, por obrigação e pq ele tem um salario fixo e q se tbm n ajudasse n faria diferença pra mim pq ganho o suficiente pra me manter","e agr ja sou de maior e ja terminei a escola mas quando minha mae resolveu sumir eu ainda era de menor e tava na escola, e só dei conta pq ja trabalhava  e isso é fichinha perto de muitas outras situações q muitas crianças passam",2,0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"Só pode ser absoluta mentira.... não é possível que o  vai vir com uma DESGRAÇA dessas em meio a zona que estamos vivendo!??????????   Isso sendo verdade, isso é de uma baixeza impossível de medir!  #AbortoNao",2,0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,#AbortoNAO  nunca! #STFabortoNao,2,0
"Bora subir, robozada?   #AbortoNao","Esse ""stf"" é um chiqueiro (com todo respeito aos porcos) do foro de SP. #AbortoNAO",2,0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Bora lá!!! #AbortoNAO,2,0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,"#AbortoNAO   Passando da hora dos ministros laxantes, petralhas e abortistas do STF serem expulsos da nossa corte suprema",2,0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",Mas é Demais,2,0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Eu prefiro o iPhone 11. #AbortoNAO,2,0
"Engraçado que a maioria que está usando essa hashtag #AbortoNAO são homens.  #AbortoSIM, PAREM DE QUERER MANDAR NO NOSSO CORPO","Não quer ter filho, tira o útero.",2,1
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,STF de merda #AbortoNAO,2,0
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim",A mulher decide. Ponto final! #AbortoSim,2,0
"Eu sou contra o aborto, o feto n tem nd a ver com a suas atitudes. Ele n tem como se defender.""A, mas e se a mulher for estuprada e engravidar"" GENTE A CRIANÇA NÃO TEM CULPA, nesse caso quem tem culpa é o estuprador, então tem q resolver os problemas em relação a ele! #AbortoNAO","Aborto não, suas piranha",2,0
"Bora subir, robozada?   #AbortoNao",#AbortoNao   Quarentena não é pra salvar vidas? Pq abortar uma vida?,2,0
"falando sobre aborto..a maior parte dos argumentos é que a mulher faz oq quiser com seu corpo e q a decisão não cabe ao homem, que o lugar de fala é dela, q os homens contra n podem opinar. pois então eu, mulher, digo que sou contra e não apoio o assassinato em nenhuma situação",É isso #AbortoNAO,2,0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Não existe método contraceptivo 100% eficaz.,2,1
"#AbortoNAO aí galera, criei um canal recentemente no youtube, dêem uma passadinha lá e se inscrevam, peço humildemente. o nome do canal é Thaiguwo, o link tá na minha bio. boa discussão",se inscrevam no canal do meu amigo gostoso,2,0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim",E pra evitar tudo isso a gente mata a criança... Vai tomar no cu,2,1
#AbortoNao A hidroxicloroquina pode ter efeitos colaterais (como qualquer medicamento). Já os efeitos irreversíveis do aborto são certos.,"Para salvar vidas, não pode. Para a morte certa, pode. Quem explica?",2,0
"entendi, então o bebe que pegue seu corpo e desenvolva fora do corpo da mulher",Já terminou de tweetar # AbortoNao mulher branca favorável ao porte de armas????!!!!!,2,1
Pq tem homem querendo opinar sobre aborto?,Sim mn #AbortoSim sem mais... Cada um com seu cada um e vida q segue,2,0
LIBERA O CARAI DO ABORTO LOGO SEUS BANDO DE ARROMBADO PQP A VIDA É DA MINA E ELA QM DECIDE SE TEM CONDICOES FINANCEIRAS E PSICOLOGICAS PRA TER OU NAO O CARAI DO BEBE  #AbortoSim,é por isso que eu amo essa mulher gente,2,0
Diga sim a vida #AbortoNAO,Show da vida!!,2,0
Mandetta avisa equipe que será demitido e que Bolsonaro procura substituto,"Ótimo. Não dá para ficar com um insubordinado, seja em qualquer lugar. #BolsonaroTemRazão #AbortoNAO",2,0
"falando sobre aborto..a maior parte dos argumentos é que a mulher faz oq quiser com seu corpo e q a decisão não cabe ao homem, que o lugar de fala é dela, q os homens contra n podem opinar. pois então eu, mulher, digo que sou contra e não apoio o assassinato em nenhuma situação",É isso #AbortoNao,2,0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Vamos lá #AbortoNAO,2,0
"Desculpa, mas no meu mundo abortar é algo inexplicável. Eu quero saber qual é a dificuldade de usar preservativo ou tomar remédio? Vocês querem um passe livre para ser promíscuas sem serem taxadas disso! #AbortoNao","O sonho de toda feminista é ser um cafajeste: ser vagabundo sem ser julgado. O problema do primeiro lixo é que ele quer transar e a feminista quer ser tão lixo quanto, nem que isso custe algumas vidas. Feminismo é inconsequência!",2,0
"Desculpa, mas no meu mundo abortar é algo inexplicável. Eu quero saber qual é a dificuldade de usar preservativo ou tomar remédio? Vocês querem um passe livre para ser promíscuas sem serem taxadas disso! #AbortoNao","O sonho de toda feminista é ser um cafajeste: ser vagabundo sem ser julgado. O problema do primeiro lixo é que ele quer transar e a feminista quer ser tão lixo quanto, nem que isso custe algumas vidas. Feminismo é inconsequência! #AbortoNao",2,0
#AbortoNAO não tem mal maior que a morte de um indefeso  no ventre da mãe!,#AbortoNAO não vamos legalizar o assassinato,2,0
"Bora subir, robozada?   #AbortoNao","''Fique em casa, vida em primeiro lugar''  Ok. '' Aborto questão de saúde pública, vamos matar uns bebês, boa STF!''  Ué? Hipocrisia monstruosa!   #AbortoNAO",2,0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Exatamente..,2,0
"HOMENS, calem vossas boquinhas que este assunto não lhes diz respeito! Vão aprender a lavar o pinto que é o melhor que vocês fazem! #AbortoNao #AbortoSim",Ela não tem lugar de fala pra falar do meu pinto. Eaí? Como é que fica?,2,1
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"Estamos de olho, STF #AbortoNAO",2,0
"Mentiras contadas por Witzel na campanha começam a se revelar. Depois de Cabral e Pezão, o Rio não merecia essa má sorte. Gradativamente, as mentiras contadas por Witzel, que iludiram o povo fluminense, vão caindo por terra e sendo reveladas.  #AbortoNao",A RESPOSTA PARA TIRAR ESSE TRAIDOR É ESSA:,2,0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","''o aborto se vence com a adoção'' kkkkkkkkk vai tomar no cu, esse cara é burro ou o que ????? Olha as ruas lotadas de crianças abandonadas, orfanatos saindo crianças até pela janela. Fora a burocracia pra conseguir adotar uma criança, o assunto vai muito além disso...",2,1
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Absurdo! #AbortoNAO,2,0
#AbortoNAO  É crime. Todos tem direito a vida.,A uma vida de merda .. Todos tem direito,2,1
Vamos começar a pressão ao STF já.  #AbortoNAO,STF Vergonha Nacional! #AbortoNAO,2,0
"ninguém é a favor do ato de abortar, estamos falando de LEGALIZAÇÃO, para que as mulheres tenham segurança e não corram riscos no processo. e disso nós somos a favor. #abortosim",Os fanáticos religiosos precisam entender que ninguém é a favor do aborto e sim da sua legalização. O Estado não tem o direito de legislar sobre o corpo da mulher. #abortosim,2,0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,STF é a casa do Mal #AbortoNAO,2,0
"“Um país que aceita o aborto não está a ensinar os seus cidadãos a amar, mas a usar a violência para obterem o que querem. É por isso que o maior destruidor do amor e da paz é o aborto.” (Madre Teresa de Calcutá)   #AbortoNao",vocês são uma chacota e um desserviço mesmo,2,0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",#AbortoNAO  STF vergonhoso.,2,0
"PM ENCONTRA CASAL DE IDOSOS NA RUA E VEJA O QUE FAZEM.  Parabéns aos Policiais, (SD Bruschi e SD Vitor) Existem várias formas de proteger e educar o cidadão de bem né #DoriaLunatico? Depois que comprar o pão (de máscara), direto pra casa)...",Isto é exemplo e aposto que são a maioria dos policiais que amam a farda. #BolsonaroTemRazaoSim #AbortoNAO,2,0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Bora #AbortoNAO,2,0
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.",Obesidade mata muito muito muito mais que aborto e vcs celebram obesidade. Então não venha com papo furado.,2,1
#AbortoNao,É absurdo que essa possibilidade seja discutida #AbortoNao,2,0
"Na última LIVE,  teve mais de 50 milhões de visualizações, arrecadou 1,4 mil toneladas alimentos, 400 mil máscaras, 10 mil luvas, 200 cursos na área da saúde e muito mais!!! Fez mais pelo Brasil dq a maioria desses “jornalistas urubus” q criticam esse grande artista!",Gusttavo Lima um herói do Brasil! #unidospelavida #AbortoNAO #DesobedienciaCivil #ForaSTF,2,0
STF quer aprovar aborto em plena pandemia. #AbortoNAO,"Cloroquina causa efeitos secundários, azitromicina faz mal, mas vivemos pra ver O LIXO PRÓ ABORTO SUJO, esquerdistas de merda, defender a prática assassina!! Inversão de valores! #Bolsonaro2026",2,0
"O Brasil vive uma crise sem precedentes. E a razão somente uma: O sistema socialista implantando nas bases do país.  *STF - Não mais julga, hoje legisla.  *Congresso- Não mais legisla, executa sobre os 3ª poderes.  *Executivo - Não tem mais poder, apenas assiste.   #AbortoNao",A República está botando uma corda no próprio pescoço.   #MonarquiaJa  #AbortoNAO,2,0
"As feminazi dizendo que só pq o homem não tem útero não podem opinar ( sendo que não se engravida com o dedo) e o mais triste são homens ficando quietos com essa afirmação. Negam o potencial da vida no ventre e defendem árvores, tartarugas e aquecimento global.#AbortoNAO",esse é o preço que eu pago por saber ler,2,1
"Por Favor, Patriotas, Vamos Juntos !  Pelo Brasil com Bolsonaro !",".#AbortoNao. #AbortoNunca. O povo brasileiro é contra o aborto, q é um eufemismo para assassinato de crianças no útero das mães. O Presidente  foi eleito defendendo essa bandeira. e nós votamos nele também por causa disso.O Brasil acima de tudo. Deus acima de todos.",2,0
"Ela tem o prazo até 01/06! Ela precisa de uma vacina que custa 2,1 milhões de dólares. Ajudem  .  Se cada um dos meus seguidores doar 5 reais, já ajuda! Se cada um repostar e pedir e cada um pedir 5 reais, ajuda! Ela tem prazo! Por favor! Visitem o perfil e entendam!","Pessoal, Ajudem a Salvar essa Princesa,o tempo dela está acabando. Entre no perfil  e veja como contribuir,dêem para chegar ao máximo de pessoas. #AbortoNAO",2,0
"#AbortoNao STF, representantes de Satã na terra!",Mas o STF não diz que luta pela vida??? Não era esse o motivo de assinarem embaixo tudo o que foi ditado pelos governadores e prefeitos em relação ao covid-19???? HIPÓCRITAS!!!! #AbortoNao,2,0
"Não adianta falar #AbortoNão.O aborto é uma realidade comum na vida das mulheres:se você conhece 5 mulheres, ao menos 1 delas já abortou.O dever do Estado diante disso tudo é justamente dar condições pra que TODAS as mulheres possam escolher, com segurança e dignidade. #AbortoSim",“O dever do Estado diante disso tudo é justamente dar condições para que TODOS os assassinos possam escolher um hitman com segurança e dignidade.” #HomicidioSim,2,1
Vcs do #AbortoNAO  se preocupem com as crianças abandonadas nas ruas e em orfanatos e deixem as mulheres decidirem sobre seu próprio corpo #AbortoSim,"Sou a favor do direito de termos nossas próprias escolhas... mas gente o aborto doi tanto, sendo espontâneo ou não, é uma dor que vai além do peito, dói tudo, só quem ja passou sabe!",2,0
"Só é ""pró-vida"" quando tá no útero, né? Orfanato não é igual Chiquititas, uma mãe que cria o filho com desprezo pode destruir a saúde mental dele, a maioria rejeitada vai parar na rua, vira bandido e vocês defendem matar essas pessoas. A hipocrisia não tem limites  #AbortoNao","Isso me fez lembrar os pais que espancaram até a morte uma bebê de 6 meses, um sofrimento que ela poderia não ter passado #aborton",2,0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim",(?????????????????????) caralho,2,0
O Brasil é um país CRISTÃOe conservador! Não legislem seus fascínoras do STF! #AbortoNao,ser conservador nao é algo de se ter orgulho e é o caralho q o brasil é assim porra #AbortoSim #AbortoSim,2,1
pera é sério q juntaram 18 macho pra criminalizar o aborto e tomar decisões sobre o corpo da mulher e ainda por cima subir uma hastag #AbortoNAO ????  é piada só pode  minha contribuição: #AbortoSim,Chernobyl tá diferente #AbortoSim meu corpo eu que mando nessa porra,2,0
"#AbortoNao  Aborto é assassinato. É cientificamente comprovado que o bb é uma vida, e qualquer opiniao contrária é anticientifica. E principalmente, é contra a lei de Deus, portanto, quem é a favor  do aborto, desobedece a Deus e terá de prestar contas diante dEle por incentivar",Fonte: vozes da minha cabeça,2,1
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Muitas pautas importantes para o momento mas.....,2,0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  Na minha casa não  entra abortista... não tem conversa com assassinos... simples.,2,0
"Nós somos cristãos, aborto NÃO   #AbortoNAO","VOCÊ É, eu não brigada. #AbortoSim",2,1
"HOMENS, calem vossas boquinhas que este assunto não lhes diz respeito! Vão aprender a lavar o pinto que é o melhor que vocês fazem! #AbortoNao #AbortoSim",Pinto ? Alguém disse pinto? Pinto?,2,0
"Bora subir, robozada?   #AbortoNao",Chega de STF #AbortoNao,2,0
Educação sexual para decidir! Contraceptivos para não abortar! Aborto legal e gratuito para não morrer!  #AbortoSim #NenhumaAmenos #NiUnaAMenos,legal ok n tem pq proibir mas gratuito nunca vão se foder,2,1
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"STF, estamos atentos!!! #AbortoNAO",2,0
"MINISTRO LUÍS ROBERTO BARROSO, DO STF, SOBRE ABORTO: ""SE HOMENS ENGRAVIDASSEM, ESSE PROBLEMA JÁ ESTARIA RESOLVIDO""   BARROSO FOI APLAUDIDO PELOS ABORTISTAS, QUE OBVIAMENTE NÃO ESTÃO NEM AÍ PRA CRIANÇA INDEFESA, DURANTE A BRAZIL CONFERENCE AT HARVARD &amp; MIT 2019   #AbortoNÃO","#AbortoNAO quando uma pessoa começa a defender uma posição com uma suposição é porque ela não tem argumentos suficientes pra convencer os outros!  è como o desarmamento de ""salvou X vidas"" é algo que não pode ser mensurado, portanto está fora de cogitação!",2,0
#AbortoNAO é só mais uma tag que um bando de homem subiu novamente pra decidir sobre o que a mulher deve fazer ou não #AbortoSim legaliza logooo,"Aborto sim, quem discorda que morra",2,0
"Não adianta falar #AbortoNão.O aborto é uma realidade comum na vida das mulheres:se você conhece 5 mulheres, ao menos 1 delas já abortou.O dever do Estado diante disso tudo é justamente dar condições pra que TODAS as mulheres possam escolher, com segurança e dignidade. #AbortoSim",aborto é assassinato,2,1
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","Dêem a mim, ser mãe é uma bênção, é deus te dando uma lama para eduçar e conduzir, não querem seus bebês pq eles são mais que especiais? Eu quero. Maior sonhor ser mãe.  #AbortoNAO",2,0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Aborto só para ministros do stf ! #AbortoNAO,2,0
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.","Matar feto é questão de saúde desde quando?  E como fica a saúde da criança dentro da mulher?  Discute se aborto hoje, amanhã será o infanticídio ou a pedofilia. Logo, crime não se discute!  #AbortoNAO",2,1
"#AbortoSim pela insanidade mental de nossa sociedade, pela putaria!","#AbortoNAO essa tag só mostra que as pessoas querem menos putaria e vadiagem, respeitem as cadelas, elas devem ter o direito de matar sim! as mulheres conscientes que não querem esse direito, que se sintam irrelevantes, mesmo sendo maioria.",2,0
ninguém tá falando de assassinato de crianças seu burro #AbortoSim,E aborto é o quê? Seu verme! Lixo humano!  #AbortoNAO,2,1
"Mentiras contadas por Witzel na campanha começam a se revelar. Depois de Cabral e Pezão, o Rio não merecia essa má sorte. Gradativamente, as mentiras contadas por Witzel, que iludiram o povo fluminense, vão caindo por terra e sendo reveladas.  #AbortoNao",Canalha sem MORAL. Mentiroso safado.,2,0
O Brasil é um país conservador de Maioria cristã o aborto nunca será legalizado pq nós lutaremos contra suas canalhas #AbortoNAO,"O Brasil é LAICO, para de usar sua religiao e seu conservadorismo pra opinar no utero alheio caralho",2,1
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,PQP! O STF continua legislando?,2,0
"Toffoli, um lacaio da OMS, pautou ADI do aborto durante o caos pandêmico.   O STF é uma VERGONHA! Só mesmo uma corte imoral e abjeta para concordar com essa sugestão criminosa da OMS, de assassinar inocentes para conter o víruschinês!  #AbortoNAO","aiai esse STF, chegou a me orgulhar   #AbortoSim",2,1
"Para o #AbortoNao acontecer deveriam estar sendo feitas mais  campanhas para o uso de preservativos, os pais deveriam ensinar aos filhos sobre educação sexual e os homens e as mulheres deveriam ter consciência das consequências de praticar atos sexuais sem camisinha +","#AbortoSim    leiam essa thread minha e se possível, divulguem.",2,0
"Ótimo. Não dá para ficar com um insubordinado, seja em qualquer lugar. #BolsonaroTemRazão #AbortoNAO","SE BOLSONARO não demitiu o Ministro Mandetta , ou ele quer se se demitir para cair no ostracismo. ou ele faz parte da equipe do presidente",2,0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO NUNCA,2,0
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao",Olha gente vou lacra aqui falando que homens não presta,2,1
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Infelizmente.,2,0
"Só é ""pró-vida"" quando tá no útero, né? Orfanato não é igual Chiquititas, uma mãe que cria o filho com desprezo pode destruir a saúde mental dele, a maioria rejeitada vai parar na rua, vira bandido e vocês defendem matar essas pessoas. A hipocrisia não tem limites  #AbortoNao","medidas pra melhorar o orfanato jamais, mas matar a cria sim né",2,1
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Só disse verdades kkkkkkk #AbortoNAO,2,0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",#AbortoNAO INFELIZMENTE,2,0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Infelizmente...,2,0
Uma carreata em Brasília pediu o fim do isolamento social para não prejudicar a economia #JornalDaRecord #JR24H,O único Jornal mostrando as carreata. #ForaMandetta  #AbortoNAO,2,0
"Bora subir, robozada?   #AbortoNao",Aborto nunca! #AbortoNAO,2,0
Estão pautando com o Toffoli via Carmem Lúcia uma ADI do aborto pra semana que vem.   Filhos da PUTA.   Estamos no meio de uma epidemia e os demônios querem matar bebês.   NY aprovou o aborto até 9 meses ano passado.   É a cidade com mais mortes hoje por causa do vírus .,"#AbortoNAO estão se aproveitando da situação da quarentena, para pautar esse absurdo.",2,0
"Pessoal do litoral, lembrei-se: a praia é território federal. Nem PM nem GCM podem te tirar de lá.   Tampouco prefeito e/ou governador podem legislar sobre quem pode ou não pode caminhar na praia.",#AbortoNAO para de putaria  STF de merda,2,0
