tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
"Pra quem tá vivo e é a favor do aborto, deveria ter sido abortado. #AbortoNao","Volto aqui para pedir para os machos q estão opinando contra a legalização, para que leiam sobre o assunto (leiam textos de mulheres, n de outros homens) E percebam que é uma questão de saúde pública, n de caráter Ngm acha legal abortar, mas a legalização é necessária #AbortoNao",0,0.4457648396492004,0.5542351603507996,1,Incerta
"ABSURDO!!!  Enquanto estamos lutando pela vida dos brasileiros que estão sofrendo fisicamente, psicologicamente e economicamente com a pandemia. O STF mostra suas garras contra a vida de quem ainda nem nasceu.  A vida humana não pode estar na mão de 11 ministros.  #AbortoNao","#AbortoNao  É mais facil não dar pra vagabundo do que abortar né, ja viu alguma mulher abortar filho  de artistas ou homens ricos ??",0,0.5879948735237122,0.4120050966739654,0,Incerta
povo discurtindo entre #AbortoSim  #AbortoNão  e eu só queria o #PINTOAWARDS,"#AbortoSim ai amigas, homens fazendo escolhas em assunto que não cabem a eles, usando religião como argumento, parece que as pessoas se prendem tanto no mundo delas e querem ter prisioneiros, titi, sinceramente cansada, ate quando isso?????",0,0.5441921353340149,0.4558078646659851,0,Incerta
"#PrisaoEm2aInstanciaSim As formas diretas de lidar com os olimpianos de toga são: pedidos de impeachment de ministros, já encaminhados; a PEC da bengala revogada; e o PL 4754 contra o ativismo judicial. Olha o que incomoda eles:  -","#AbortoNao NEGATIVO! A parte corrupta, fisiológica, de esquerda do congresso, que retalia o Bolsonaro ante a falta do toma lá dá cá, nutre o sonho de perpetuar nanicos eleitorais, burocratas impopulares na chefia da câmara e do senado! #STFVergonhaNacional",2,0.5986247062683105,0.4013753235340118,-1,Incerta
Como as pessoas não conseguem ver que o aborto é um assassinato cruel ??? #AbortoNao,"Os que vivem gritando por direitos humanos, são os mesmos que apoiam o aborto (assassinato de bebês). O que tem na cabeça dessa gente?    #AbortoNao",0,0.4566005766391754,0.543399453163147,0,Incerta
Sobre #quarentena  #AbortoNao  é necessário dizer: #STFVergonhaNacional,"#AbortoSim e cuida da tua vida, das tuas escolhas, do teu corpo. Segurança, saúde e liberade de escolha pra mulher, vai impactar 0% da TUA vida. Feto não sente dor até 24° semana de gestação e não te interessa se ela quer dar, qual método e quem ela é. Seu intrometido hipócrita.",0,0.428377628326416,0.5716223120689392,1,Incerta
"Porque em uma democracia a maioria decide, e não 11 urubus.  #AbortoNao","Ser a favor do aborto vai contra tudo o que eu acredito, então EU jamais faria, mas vivendo em um país LAICO, não posso e nem devo interferir e opinar nas escolhas de outras pessoas, então se VOCE é contra apenas não faça e cale a boca. #AbortoNao #AbortoSIM",0,0.4909063279628753,0.509093701839447,1,Incerta
"Se a mãe percebesse o desespero e dor do filhinho durante o ato abortivo, considerar-se-ia a mais cruel das mulheres. Evite o peso do remorso, evitando o aborto. #AbortoNao","Apoio o aborto mas também não faria um. Não mataria um filho meu. Mas se a pessoa quiser mesmo fazer, ela fará de qualquer jeito, legalizado ou não. Então legaliza logo.  #AbortoSim",0,0.4716928899288177,0.5283070802688599,1,Incerta
"Para o #AbortoNao acontecer deveriam estar sendo feitas mais  campanhas para o uso de preservativos, os pais deveriam ensinar aos filhos sobre educação sexual e os homens e as mulheres deveriam ter consciência das consequências de praticar atos sexuais sem camisinha +","leia concordo com o seu posicionamento, porém, nao",2,0.5504676699638367,0.4495322406291961,-1,Incerta
se homem ficasse gravido o aborto ia se um mandamento da biblia   #AbortoSim,se a punição do aborto fosse também para o pai... aí sim estariam eles na rua dizendo #AbortoSim,2,0.4449737668037414,0.5550261735916138,0,Incerta
"se a mulher que decide, seja sensata e  decida não engravidar, prevenção é que não falta, de resto, um bando de militantes doente.#AbortoNao",#AbortoNao  quem assim o defende é tão assassino quanto.,0,0.5704327821731567,0.4295672178268432,0,Incerta
#AbortoNao não entendo a razão de culparem a mulher por escolherem abortar  pensava que o problema em si era o homem estuprador e muitos métodos contraceptivos que não são eficazes,"OMS desde que seja saúde de quem interessa .Aí vem os sábios opinadores do twitter dizer que os brancos ricos é que são contra o aborto .E os chefões da OMS,o partido comunista chinês , as fundações como Bill e Melinda Gates e tantos outros tiranos globais são pobres ??#AbortoNao",0,0.5458749532699585,0.4541250467300415,0,Incerta
"Temos hoje milhares de mulheres morrendo ou adquirindo doenças graves, por causa de abortos feitos em locais não apropriados, com materiais mal higienizado e por pessoas que não são médicas. O aborto já devia ser legal a muito tempo. #AbortoSim","Sem contar que a proibição do aborto afeta diretamente a população de baixa renda, pois são justamente essas pessoas que não tem dinheiro para abortar em uma clinica de aborto que cobra absurdos para realizar o procedimento clandestinamente. #AbortoSim",1,0.4940484166145324,0.5059516429901123,0,Incerta
#AbortoSim Eu queria que homem engravidasse também,A voz do lula  me da aborto #AbortoNao,0,0.5185480713844299,0.4814518988132477,-1,Incerta
"#AbortoNAO É uma outra vida. Não quer ter filhos, previna-se, não saia assassinando.","Esses esquerdopatas, Quando a mãe deles estavam grávidas dos mesmos, infelizmente não era aprovado o direito de aborto. Fazer o que, né? #AbortoNAO",0,0.4101862609386444,0.5898137092590332,0,Incerta
#AbortoNao se mata que não vai ter filho!,O Amor venceu a imoralidade do aborto! #AbortoNao,0,0.5906965732574463,0.4093033969402313,0,Incerta
"Dizem que a mãe de Karl Marx iria abortá-lo. Mas certo dia um ser fantasmagórico veio até ela e disse que o feto teria uma importante missão nessa terra, pois desvendaria os segredos do capital. Mesmo assim ela tentou mas não deu certo. #AbortoNao",#AbortoSim quem deveria ter que decidir se vai ou não abortar é justamente a mulher que vai gerar o feto. E nínguem deveria tirar essa decisão dela.  vão se fuder,0,0.5916278958320618,0.4083720743656158,1,Incerta
Isso    #AbortoNao,"Se a mulher tiver o direito de abortar o feto, o homem tem o direito de pelo menos abandonar o feto? #AbortoSim #AbortoNao",0,0.4095438420772552,0.5904561281204224,0,Incerta
Não temos o direito de tirar a vida de um inocente! #AbortoNao,"#AbortoSim acho que as mulheres que decidem, não os homens. sem falar que a maioria delas são estupradas, isso fode com o piscicológico delas. ter um filho é ter responsabilidade gente, muitos pais aí colocam um filho na terra e não dão o carinho e o amor que eles merecem . --",0,0.4654446244239807,0.5345553159713745,1,Incerta
"""vocês que usam a tag #AbortoNao são exatamente isso:"" mulheres abortistas são exatamente isso:",KJKKKKKKKKKKJKKKKKKK esse vídeo é TUDO vsfKJKKKKKKKKKKKKKKK,2,0.5697246789932251,0.4302752912044525,0,Incerta
"Já questionei várias vezes, mas até agora nada.  Sabem de algum caso em que a mulher abortou o filho de um jogador de futebol?  #AbortoNao!","Cara, os doentes do #AbortoSim usam os mesmos argumentos que poderiam ser usados em relação ao suicídio: ""meu corpo minhas regras"" ""assassinar o bebê pra não crescer em um mundo injusto"" e balblablas..  Aos abortistas sugiro exatamente isso, afinal, morto não aborta  #AbortoNao",1,0.4367924034595489,0.5632075667381287,0,Incerta
"se tem uma coisa que mexe comigo é essa discussão sobre legalização de aborto. quem não é mãe, não sabe a responsabilidade que é criar um filho, tudo que acontece com o mesmo é culpa nossa, é uma pressão enorme e nem se fala do cansaço! por isso eu sou a favor do #AbortoSim",Só lembrando q sem útero n opina #AbortoSim,0,0.4241747856140136,0.5758252143859863,0,Incerta
"Que me desculpem, mas mulheres que sobem a tag #AbortoSIM são aquelas q querem ""distribuir"" pra todo mundo sem a preocupação de ter que criar um filho, ou as que querem ter certeza de que quando cansarem de brincar de casinha com o macho, não vão precisar levar nada.  #AbortoNao","Dizem que homens não tem lugar de fala, mas como pessoa que quase foi abortada no nascimento é impossível apoiar isso #AbortoNao",0,0.5913763046264648,0.4086236357688904,0,Incerta
"O STF pautou para o dia 24 de abril o julgamento de uma ação que autoriza o aborto em casos de infecção por zika vírus. Enquanto estamos lutando pela vida no caso coronavirus, alguns lutam pela morte. O diabo NUNCA dorme. #AbortoNao",O diabo KKKKKKKKKKKKKKKKKKK,2,0.1401469856500625,0.8598529696464539,1,Alta
"Se tua mãe o tivesse abortado,  você não estaria aí pensando em votar a favor do aborto.  #AbortoNao","Para esquerda ser contra o aborto é querer dominar o corpo da mulher,a mesma esquerda que foi contra o projeto de lei que permitia a mulher fazer laqueadura de graça tendo filhos ou não e sabemos que o estado hoje é quem decide quando a mulher pode fazer.Hipocrisia. #AbortoNao",0,0.1475144922733307,0.8524854779243469,0,Alta
"A direita gosta de copiar os EUA. Pois então, lá desde 1973 o aborto é LEGAL. Questão de liberdade e privacidade, nada de ""comunismo"" mas liberalismo puro. Ser a favor da legalização não quer dizer que você faria, mas sim defender que quem quer faça de modo SEGURO #AbortoSim","#AbortoSim LEGALIZAÇÃO JÁ!!! e pau no cu de quem não concordar, o Estado NÃO tem que colocar a porra de uma lei no MEU ÚTERO. Quem discordar pode vir aqui onde eu moro criar e sustentar as crianças q n tem dinheiro pra comprar um sukita",0,0.1402937918901443,0.8597061634063721,0,Alta
#AbortoSim e se vier contestar falando de religião eu vou mandar tomar no cu,Uma sociedade desumana atrai a ira do Criador. #AbortoNao,0,0.1017832979559898,0.8982166647911072,1,Alta
#abortonao = 30k de tweets #abortosim = 2k e meio. Recomendo pararem de brigar sobre isso. O duelo já foi decidido.,"#AbortoSim assassinas e assassinos que não foram abortados querendo prostituir a vontade e se engravidar só assassinar...geração hipócrita e debil mental,por isso a maioria de vcs são gente feia e sem estudo,incapazes,derrotados e infelizes...",0,0.1485163122415542,0.8514837026596069,0,Alta
"#AbortoSim A legalização do aborto garante que você possa ter opção de escolha. Se você não faria, não faça! Mas não tire a opção da coleguinha  next",A vida pertence a Deus. Ele a gera no ventre e só ele pode interrompe-la. #AbortoNao,0,0.1463713645935058,0.8536286354064941,1,Alta
"Independente se vc é do time #abortosim ou #abortonão, ou ainda fica pedindo #monarquiaja, se quiser saber de dicas para #emagrecer, é só me acompanhar, rsrsrs!  #humor #saúde",#AbortoNao bando de abutres do Stf,0,0.131584882736206,0.868415117263794,0,Alta
"#AbortoSim se for pra colocar filho no mundo e deixar solto na rua sem ter um pingo de responsabilidade, que faça o aborto","Então, aborto seguro é quando a aborteira vai junto #AbortoNao",0,0.1620686948299408,0.8379313945770264,1,Alta
"Aborto sim #AbortoNao não é o caralho, n é seu útero fique quieto","Ser pró vida é naturalmente louvável, independente da religião, mas é  nojento ver cristãos defendendo o aborto.  #AbortoNAO",0,0.1042579412460327,0.8957420587539673,1,Alta
"é engraçado que quando você pergunta para os homens se eles são a favor do aborto, mesmo em caso de estupro, eles dizem que não... mas os dados mostram que: a maioria dos homens abandonam namorada/esposa depois de um estupro, quem dirá criar a criança #AbortoSim","O corpo é da mulher e ela faz o que  Quiser com ele , não são homens que decidem isso beleza ?? #AbortoSim",0,0.1287592500448227,0.8712407350540161,0,Alta
"#AbortoNao eae homem q é contra o aborto, ja pagou a pensão do filho q tu nem faz questão de visitar ou vai esperar a justiça vir cobrar?",Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,0,0.1444741934537887,0.8555257320404053,1,Alta
"Boa noite com #AbortoSim e quem não quiser fazer não faça, queremos apenas o direito de escolha.",Matar uma criança pode? alguém sair a rua é crime? #AbortoNão #AbortoNao,0,0.1040583178400993,0.8959416747093201,1,Alta
"Seguinte, sou contra o aborto e é por isso que não vou abortar! Vocês q engravidam e não querem filhos q se resolvam! #AbortoNao","Surreal gente, to vendo muitos perfis defendendo o aborto até com 26 ou 27 semanas( 7 meses galera) SURREAL, sem palavras. Esse bebê prematuro abaixo nasceu com 26 semanas, vcs tem noção, isso é um assassinato cara, me parte o coração    #AbortoNao",0,0.1560466736555099,0.8439533114433289,0,Alta
"As feministas que são a favor do aborto achariam legal um casal querer abortar pelo simples motivo do feto não ser um menino, sonho deles, mas veio uma menina. Seria certo assassinar essa menina por era ser menina, em nome da liberdade absoluta da mulher...?","Você acha que com quantas semanas vai rolar o aborto? Com 20? Kkkkkkkk, amiguinho, o aborto ocorreria antes das 12 semanas, após isso não ocorre aborto. O sexo ainda não é possível de identificar nesse período. Minha esposa está grávida, qual gestação você acompanhou? kkkkkk.",1,0.1057038679718971,0.8942961692810059,1,Alta
#AbortoNao   𝔼𝕄  ℝ𝔼𝕊ℙ𝔼𝕀𝕋𝕆  𝔸  𝕍𝕀𝔻𝔸,#AbortoNao aborto não  é  método  anti concepcional,0,0.1837715208530426,0.8162283897399902,0,Alta
Fazendo um approach mais religioso da parada do #AbortoSim e #AbortoNao :  - Quando você aborta você devolve um espirito. Uma alma. Você abortando por querer ou não. Isso pode gerar diversos tipos de espíritos perturbados que vão acompanhar o seu futuro filho e atrapalhando+,"#AbortoSim e se vc não tem útero, cala a boca",0,0.1878849565982818,0.8121150135993958,1,Alta
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.","#AbortoNao! Isso jamais! Se não quer, não faz!",0,0.1501364111900329,0.8498635292053223,1,Alta
"Já que homem não pode opinar, vai ai a opinião de uma mulher: #AbortoNao",O mais ridículo desse tweet é os pró-aborto dizendo para o moço pró-vida que se ele é homem não pode opinar. Aí chega uma mulher pró-vida e eles criticam sua opinião  A opinião DELA! Preciso falar mais alguma coisa para tornar-se perceptível a falta de credibilidade dessa gente?,2,0.1198173910379409,0.8801825642585754,0,Alta
"#AbortoNao  Amados?????? Procurem informação por favor, vejam o que acontece com uma não desejada.   #AbortoSim por elas!!!","Quando vc digita #AbortoNao , a primeira que aparece é abortosim, porém olhem a diferença absurda nos números, redes sociais a favor da morte.          @",0,0.1876084059476852,0.8123916387557983,1,Alta
"Simples, se a mulher não quer, ela não é obrigada a ter #AbortoSim","E por acaso o feto é gerado no saco escrotal do homem? Ah não, pera, é no útero feminino né... Macho não opina sobre aborto... Vai cuidar do filho q vc nunca deu atenção, da pensão q vc não paga, da sua masculinidade frágil e tóxica e deixa o corpo da mulher em paz. #AbortoSim",0,0.1297180503606796,0.870281994342804,0,Alta
"Agressão é objetivamente errado. Todos indivíduos possuem direito a vida, propriedade e liberdade, inclusive o bebê.   Nenhum indivíduo é dono de corpo alheio, principalmente a mãe. Não é ético e muito menos legítimo matar bebês.   Mude a minha opinião.  #AbortoNao #AbortoSIM","Maluco vem falar de ética, sendo que parte do discurso do mesmo é repleto de sexismo e autoritarismo e o princípio básico do liberalismo que é o indivíduo ter plena liberdade para decidir sobre as suas escolhas sem sofrer coerção social do estado ou de outro indivíduo.",2,0.1054681912064552,0.894531786441803,1,Alta
"Sou contra o aborto, mas a favor da mulher poder escolher!!!!!#AbortoSim",Twitter coloca o sim do mal 6000 frente mas #AbortoNao 41000. Indecoroso,0,0.1844669133424759,0.8155331015586853,-1,Alta
Olha só! Realmente eu n tinha observado da perspectiva do seu umbigo,"Não iria responder mais... Meu umbigo? Quem mesmo está olhando só pra si? mulher vai, transa com um canalha sem qualquer proteção, engravida, não quer a cria, e resolve abortar, pelo bem da criança ou pq olha para o próprio umbigo? O que quero é salvar vidas. #AbortoNAO",2,0.1171237155795097,0.8828762173652649,1,Alta
"#AbortoSim foda ver homens se posicionando contra o aborto com o argumento de q isso é coisa de vadia irresponsável, sendo que a grande maioria abandona a mulher quando ela diz estar grávida. não adianta se dizer ""pro-vida"" sendo que vc nem assumiu seu filho. fica com deus irmão.","FALA QUE O BOLSONARO É ASSASSINO, MAS É A FAVOR DO ABORTO.  VOCÊ QUE É A FAVOR PODERIA NEM ESTAR LENDO ISSO, SABIA? COMO SEMPRE A ESQUERDA SENDO A ESCÓRIA DA SOCIEDADE #AbortoSim",0,0.1233494654297828,0.8766505718231201,1,Alta
"No Brasil é crime ser honesto,querer trabalhar,ser conservador e lutar pela família. Mas,se for bandido e corrupto,tem proteção dos direitos dos manos,apoio da OAB,bênção do supremão com aval do congresso .. #CongressoInimigoDoBrasil  #AbortoNao","#AbortoSim Só é ""pró-vida"" quando tá no útero, né? Orfanato não é igual Chiquititas, uma mãe que cria o filho com desprezo pode destruir a saúde mental dele, a maioria rejeitada vai parar na rua, vira bandido e vocês defendem matar essas pessoas. A hipocrisia não tem limites ...",0,0.1407635509967804,0.859236478805542,1,Alta
"#AbortoNao qual o intuito dessa hashtag? mano tem um cara com uma mansão linda do caralho, dai vc diz para ele destruir essa mansão, quebrar tudo que há nela. a não ser que a porra do imóvel não seja seu, nem te diga respeito, VOCÊ NãO PODE DIZER O QUE FAZER OU NÃO!","Aborto não,  #AbortoNAO",0,0.9610393643379213,0.0389606431126594,1,Random
"Ao invés de erradicar a pobreza, vamos matar crianças, bem mais fácil! #AbortoNao","#AbortoSim. Vendo as opiniões contrárias, parece que todos os métodos são 100% eficazes e que estupro é algo que não acontece. Acho o aborto mais digno do que uma mãe ter um filho sem vontade e sem amor.",0,0.382269412279129,0.6177306175231934,1,Random
CHEGA! #AbortoNAO,#AbortoNao   𝔼𝕄  ℝ𝔼𝕊ℙ𝔼𝕀𝕋𝕆  𝔸  𝕍𝕀𝔻𝔸,0,0.9899134635925292,0.010086472146213,0,Random
#abortoSIM e se vc discorda pode me dar unfollow boa noite,As crianças são o maior bem de qualquer nação #AbortoNao,0,0.0776048228144645,0.9223952293395996,1,Random
Mas colocar uma criança no mundo pra sofrer também é covardia. #AbortoSIM,Que tal deixar a criança decidir se ela quer viver?#AbortoNao,1,0.0947307273745536,0.9052692651748656,1,Random
''A nação que aprova o aborto é inimiga de Deus.''  (São João Paulo II) #AbortoNao,Usar religião como argumento pra ser contra o aborto é a uma das coisas mais baixas e nojentas que eu vejo na Internet  #AbortoSim,0,0.0822096765041351,0.9177902936935424,1,Random
Mulher é estrupada a sociedade “tb olha a roupa dela” Mulher solteira engravida sociedade “tb abriu as pernas” Mulher aborta “assassina”  FAZEMOS O Q BEM ENTENDER C NSS CORPOS E N VAI SER 18 HOMEM Q VAO ESCOLHER SE É CRIME OU NÃO  #AbortoNao é #AbortoSim,Cada um com as suas escolhas #AbortoSim,0,0.762930154800415,0.2370698153972625,0,Random
As pessoas que são pró morte dizem - Tem que matar pq.. é menos um pobre Como se a maioria daqui tbm não fosse e estão vivinhos enchendo o saco Dizem Não vai sentir dor se viver pobre vai sofrer + Vocês se mantam quando sentem dor somente pra sofrer menos? Hipócritas #AbortoNAO,"#AbortoNao Para casos extremos como gravidez por estupro ainda resta a oportunidade de se dar a criança para adoção, não é pq ela é vinda de um ato desgraçado que não pode se tornar uma pessoa virtuosa. Não é justo matar um inocente, pq fazer duas vítimas de crimes horrendos?",0,0.2611271739006042,0.7388728260993958,0,Random
"Juridicamente estamos sem saída. Game Over. O Estado pode violar os direitos fundamentais, é o que decidiu o STF nessa tarde.","Pra que existe essa porra de constituição,  se ninguém a respeita, ou melhor o único que respeita é o Presidente!!! #AbortoNao",2,0.833649754524231,0.1663502752780914,0,Random
"O STF defensor de bandidos, agora quer legalizar assassinato de bebês indefesos e inocentes no ventre. #AbortoNao","Imagina meu filho ser preto, aborto na hora #AbortoNao",0,0.9919098019599916,0.0080902362242341,0,Random
"#AbortoSim porque quem tem dinheiro vai abortar de todo jeito, enquanto quem não tem pode morrer tentando.  ABORTO É QUESTÃO DE SAÚDE PÚBLICA",EU AMO ESSES TWEETS! CONTINUEM GALERA! O QUÊ VCS FAZEM É EXTREMAMENTE NECESSÁRIO.,2,0.7795820236206055,0.2204180210828781,0,Random
"Votamos no Bolsonaro, mas quem dá as ordens no país é o STF. O STF decidiu que quem irá liberar ou não a volta do povo ao trabalho será o Estado ou município.  Cadê o cabo e o soldado.?",STF lixo.  Só trás insegurança jurídica para o país.  #AbortoNao,2,0.9836251139640808,0.0163748133927583,0,Random
#AbortoNao Quem apoia o aborto já nasceu!,"aborto não é questão moral, mas questão de saúde pública, se voce é não a legalização do aborto saiba que você está sendo conivente com a morte de milhares de mulheres.  #AbortoSim #AbortoSim",0,0.0518678314983844,0.9481321573257446,1,Random
Não existe aborto seguro! #AbortoNao,"Gente, como assim #AbortoSIM e #AbortoNão? Quem decide isso é a gestante! Se ela decidir abortar, tudo bem, se ela decidir dar a luz a criança, tudo bem também, é tudo uma decisão dela! Só minha opinião :3",0,0.1388498842716217,0.8611501455307007,1,Random
