tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!","Prefiro muito mais o Regime Militar (1964 a 1985), do que o Regime do STF (2019 a 20..), e você ? Bandeira do BrasilBandeira do Brasil. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu.",2,0.5679633617401123,0.4320366680622101,0,Incerta
Li e não vi qualquer fato devidamente comprovado que justificasse tal censura!!!!,Censura não é proibir antes da merda ser feita? hahahahahahaha,1,0.4853595793247223,0.5146403312683105,1,Incerta
EU vendo que contas bolsonaristas são retiradas do ar no Twitter e Facebook e que o pessoal que pede a volta da ditadura tá reclamando de censura,e   vcs são uns ícones,2,0.4772809147834778,0.5227190852165222,0,Incerta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Se esse estado de censura não for combatido diante de internautas, esse estagio evoluirá e alcançará a midia opositora tambem. Não pode haver precedente.",1,0.5311766266822815,0.4688234329223633,0,Incerta
"Fui procurar ontem uns modelos de vibrador e eles pareciam com umas posturas bem reativas. Tive que dividir com vcs a rinha de vibradores.  Esse aqui parece que tá instigando pra briga:  ""Vem, pode vir, vem se tu é MACHO""",Eu to vendo rinha de vibrador no cabelereiro   Grande dia KAKAKAKAKAKAKA,2,0.5929130911827087,0.4070869386196136,0,Incerta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Essa censura abjeta precisa acabar!,2,0.411494493484497,0.5885055065155029,0,Incerta
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.","Lembrem-se de oantgonista, foi censurado e hoje comemora a censura. Amanhã pode ser o contrário.",1,0.4798498451709747,0.5201501250267029,0,Incerta
"O cerceamento da liberdade de expressão encaixa na dialética do senhor e do escravo do Hegel. Quanto mais senhor é o senhor, mais dependente ele é do escravo, então mais escravo ele é. Quanto mais proíbem uma ideia, mais ela se dissemina.  É muito mais eficaz demonstrar as falhas","Leiam! Sobre a censura, de forma geral",2,0.4172300398349762,0.5827699303627014,0,Incerta
"???????? você tem propriedade pra falar essa palavra????? você falando isso sem censura te torna tão errada quanto ele, parabéns pela hipocrisia",? se enxerga tu nem conhece ela,2,0.4522525668144226,0.5477474331855774,1,Incerta
"friozinho, chuvinha e feijoada: Grande dia  ererê","nego ganhando R$40,00 da psn e eu nem consigo jogar grande dia",0,0.5810277462005615,0.4189723134040832,0,Incerta
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Não tá mentindo,2,0.5730853080749512,0.4269147515296936,0,Incerta
"O Ministro Barroso, em 2014, quando deixei o regime fechado de prisão e fui trabalhar, dei uma entrevista sobre o Petrolão, Barroso me censurou e determinou meu silêncio, censura, sob pena de eu voltar ao regime fechado. Exorbitou das suas funções. Me fez sofrer.","Bob Jeff você está incomodando aquela corja, então conte mais, conte tudo. Eles estao se achando os donos do Brasil, os poderosos da Terra e não são. Precisamos de um STF, mas nao desses Ministros que estao lá nos envergonhando. #STFvergonhaNacional #STFNaoVaiNosCalar",1,0.4634738564491272,0.536526083946228,0,Incerta
"Definição de tiro no pé foi atualizada! Cabeça de Ovo, com essa censura baseada no inquérito ilegal, só conseguiu destruir ainda mais a sua reputação e a do STF!",Porco tem reputação?,2,0.4322607219219208,0.5677393078804016,0,Incerta
"1) O ponto não é o mérito, mas a ilegalidade do objeto. Vc condena quem vai às ruas e aplaude quem censura, quando o objeto é ""fechamento de congresso"" ou ""intervenção militar"". Tais pautas são ilegais, ou melhor, não há espaço no nosso ordenamento p/ sua efetividade. Por outro..","Eu ñ aplaudo quem censura, mas o q aconteceu ñ foi censura",1,0.4629740118980407,0.5370259284973145,1,Incerta
"Censura no ""dos outros"" é refresco, né #JornalNacional ? Democratas de ocasião !",Ditadura da toga. #VozParaBernardoKuster,0,0.4636012017726898,0.5363987684249878,0,Incerta
"Segura as pontas aí Bob Jeff. Os brasileiros estão contigo, essa censura não há de calar uma nação. Segue firme.","CANALHAS não vão nos calar, ainda que seja via sinal de fumaça, daremos um jeito nesse país, NÃO vamos abandona- lo nas mãos de bandidos ainda que seja bandidos poderosos, CENSURA NÃO!!!!",0,0.4483464360237121,0.5516535043716431,0,Incerta
se ligou que tá perdendo relevância aqui no twitter e nem comentou sobre a censura imposta pelo ...  Foi por isso né?,"Vejo esquerdistas vibrando com a censura. E se fosse com eles? Qual o tamanho do escândalo que a velha mídia estaria promovendo? A guerra é muito desigual. Se  seguir lutando com a CF debaixo do braço, não sobrará nenhum de nós. O STF já rasgou a CF.",0,0.450195699930191,0.5498043298721313,0,Incerta
O gadismo vive implorando por AI-5 e quando tiram do ar as mentiras contadas por eles o Twitter vira um poço das lamentações. O Brasil esta sem governo por culpa destes bovinos que fazem essa fumaça toda nas redes sociais e o primeiro é o JB. O gadismo não tem vida fora das redes,"Gente, vocês não querem Censura? Tão reclamando de que?",2,0.4877007305622101,0.5122992396354675,0,Incerta
Censura é só quando derrubam quem concorda com você?,"será que a CNN está tratando com normalidade a censura imposta pelo STF inclusive contra a jornalistas? Por que STF não bloqueia a conta de quem difama o Presidente da República ou o ameaça de morte? Até o PGR foi contra, disse que as postagens eram somente críticas...",0,0.4759365916252136,0.5240633487701416,1,Incerta
"Tem gente subindo tag que para justificar seu apoio a censura de alguns. Comparam para tal, a ação de alguns cidadãos desinformados pedirem o AI-5 , com uma ordem de censura feita pelo SUPREMO TRIBUNAL FEDERAL. #ginastica #narrativas","A esquerda antes das eleições alardeava que  defenderia a censura, o autoritarismo, o genocídio, a violações da constituição e etc. Bem, isso tudo se tornou realidade, mas não é o PR que está fazendo, cadê a esquerda agora pra cobrar quem realmente é o DITADOR?",0,0.4218147099018097,0.5781852602958679,0,Incerta
Cadê a democracia nesse país? STF tá censura do até Twitter? Ai5 já para termos nossa liberdade novamente #EncovadoComBolsonaro,Como assim a pessoa quer o AI-5 pra ter liberdade? Tá na hora de estudar um pouquinho sobre história né bebê,2,0.5361810922622681,0.4638189077377319,1,Incerta
"Não há liberdade de expressão quando não podemos falar o que queremos, mas apenas o que nos permitem falar. Impedir preventivamente alguém de se expressar não tem outro nome: é censura. É por isso que, numa democracia, jornais podem ser processados, mas jamais podem ser fechados.",Não há direito no abuso do direito. Simples assim!,2,0.4022789895534515,0.5977210402488708,1,Incerta
"Discordo de 99% do que defendem Allan dos Santos e Bernardo Küster. Assim como discordo de Jones Manoel e Sabrina Fernandes.  Discordo 100% de que o Estado tem o direito de escolher, por motivação política, quem pode ou não ter um perfil no Twitter.","Vc é bem gadinho de bandido, se achando ""o democratinha""  Vai lá, aplaude os algozes da liberdade, aplaude  Burro demais",2,0.5977862477302551,0.4022137224674225,1,Incerta
Pode isso? Bernardo P Kuster “ensinando” como burlar o bloqueio imposto a ele e outros investigados no inquérito das fake news? É o tutorial do gabinete do ódio?,Bernardo  te encontramos em qualquer lugar seu filho da puta covarde.,2,0.5877676606178284,0.4122323989868164,0,Incerta
"Coloquei a postagem do discurso da deputada Benedita, pois são parecidos. Ela fala em derramamento de sangue. Ambos dizem ter usado sentido figurado. Se houver crime, puna, não defendo crime. Sou contra censura de opinião.","Sou contra a censura também. Mas em caso de uso para cometimento de crime, não cai em censura. Tanto que há direito de resposta e vedação ao anonimato.",1,0.5462325811386108,0.4537674188613891,1,Incerta
"Impedir os ativistas de direita de se manifestarem pelas mídias sociais é censura prévia. Uma coisa é investigar e eventualmente punir por aquilo que publicaram; outra, inteiramente diferente, é impedir que falem.","Dói um pouco defender, mas tem que deixar falar mesmo. Toda forma de imbecilidade e babaquice precisa ser divulgada, pra depois ser condenada, ridicularizada e extinta",2,0.5274533033370972,0.4725466668605804,0,Incerta
Censura nua e crua,A regra é clara: se é favor de AI-5 não pode reclamar de censura,1,0.1169063299894332,0.8830936551094055,1,Alta
Povo é burro ou apenas se faz? comemorar a censura .... aprendam que todos tem o direito de expor suas ideias msm que elas  não seja aceita por vc... Aff pelo jeito o covid não ensinou nada ...,Reação à censura e acusações fortes do Roberto Jefferson ao STF... Roberto Jefferson está de prontidão para abalar novamente a República (veja o vídeo),0,0.1645520180463791,0.8354479670524597,0,Alta
"O Brasil entrando na rota da censura e os generais cuzões quietos,estagnados... #VozParaBernardoKuster","Já começou o mimimi da censura. Os neofascistas mentem, xingam, difamam, caluniam, ameaçam e quando a justiça age vem se fazer de vítimas da sociedade.",0,0.1882858425378799,0.8117141723632812,1,Alta
Opiniões e críticas podem ser criminosas. É óbvio que podem. Todo mundo pode ser responsabilizado pelo que diz. Ninguém está discutindo isso.  O que a Constituição veda -- e é o ponto dessa discussão que o pessoal pró-decisão ignora completamente -- é censura prévia.,"A censura prévia é impedir que alguém se manifeste ao tolher os meios de difusão da mensagem -- Censura não é impedir a expressão, é impedir a DIFUSÃO.  A lei permite -- e ninguém discute isso -- a remoção de tweets ofensivos, por exemplo. O que não pode é impedir de manifestar.",1,0.1134973540902137,0.8865026831626892,0,Alta
"O mesmo pessoal que falam de censura pq suas contas Bolsonaristas no Twitter e Facebook estão sendo retiradas do ar, são os mesmo que pede a volta da ditadura.","Mas um cara desses é muito idiota mesmo né!? Da onde tiraram isso? Porque meia dúzia de doidos vão a manifestação com faixa pedindo Ditadura Militar, ele acha que todos querem isso.",2,0.1723192781209945,0.827680766582489,1,Alta
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Só os canalhas querem e pretendem trazer a censura de volta como forma de esconder todas as suas canalhices!!! Estão aproveitando da PANDEMIA para nós impor a ditadura do judiciário,1,0.1225290745496749,0.8774709105491638,0,Alta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Não é só liberdade de expressão, e sim o ESTADO DE DIREITO DO CIDADÃO que é IMPUNEMENTE subjugado, violentado descaradamente e sem nenhum pudor - essência de TIRANOS",2,0.1288786977529525,0.8711212873458862,0,Alta
"Proibir, com ordem prévia e geral, que uma pessoa se manifeste através de um veículo de comunicação legítimo é censura. Ponto.",Em ditadura não existe censura,1,0.1042590886354446,0.8957408666610718,1,Alta
"Realmente estão tentando a todo custo impor censura aos apoiadores do presidente. A globo está fazendo um ótimo papel passando pano, mas nn pôde criticar ela um tiquinho q já sai botando artistas com mão na boca, no ouvido, nos olhos, na venta, no rabo e falando de ditadura...","A censura chegando no Twitter mesmo que ninguém me ouça falarei, os crimes que está acontecendo no Brasil é impossível que ninguém esteja vendo, ditadura estabelecida onde nao podemos falar, sair as ruas com desculpas de isolamento, estão violando nossos direitos.",0,0.1110272854566574,0.8889726996421814,0,Alta
"Melhor sim, mas não o ideal. Se bem que educação vem de berço.... Ainda rosnam, mas medindo as palavras. Curioso como desconhecem leis, e confundem censura com limites. Crianças mimadas.",As leis já existem calúnia injúria e difamação. Isso é censura.,1,0.1326147019863128,0.8673852682113647,1,Alta
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”",“Não confundam punição com censura”. Tá de brincadeira...,2,0.1599382907152176,0.8400616645812988,1,Alta
Por que têm ancap aplaudindo censura? Não entendo,"Os caras não entendem que a censura não é só pra apoiador do Bolsonaro, é pra qualquer um que pensar diferente",1,0.1242022067308425,0.8757977485656738,0,Alta
Um jornalista comemorando a censura de um outro jornalista... KKK Tragicomico!,Vamos ver se esses mortadelas continuarão a comemorar qdo a censura do  chegar a eles também.,1,0.1407873779535293,0.8592126369476318,0,Alta
"Art.220. Leia lá. Omitir informações tbm e censura. Então vou desenhar pra vc, reclamar que censuraram alguém a favor do governo, quando o mesmo prática censuras de informações, não faz o menor sentido, energúmeno.","Omitir informação oficial. Não dar entrevista não foi, não é nem nunca será censura. Cara, sério. Vc é burro ou tá só se fazendo de pão pra ganhar linguiça?",1,0.1107603833079338,0.8892396092414856,1,Alta
"No mesmo dia em que a Veja divulga que pesquisa do Instituto Paraná mostra Bolsonaro como favorito para 2022, Alexandre de Moraes manda censurar perfis de defensores do presidente. É a mais vasta operação de censura já vista na internet brasileira. Vai ficar por isso mesmo?","Segundo Laurence Sterne, ""A censura é o imposto da inveja sobre o mérito"". É um cerceamento completo, que não deixa respirar. Mas não se pode matar a ideia nem com tiro de canhão.",1,0.1920579373836517,0.8079420924186707,0,Alta
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Eba! Vc vai usar a conta dela? Continue postando na sua q todos aqui passamos a ter contas em outros países pra não sermos atingidos pelo Twitter BR.,2,0.107785440981388,0.8922145366668701,0,Alta
Sobre contas de conservadores sendo banidas: a liberdade de expressão é direito fundamental garantido em nossa Constituição e deve ser válida para todos.,E vocês do Congresso não fazer nada? vao assistir de camarote a censura e a perseguição aos conservadores? Que vergonha!,1,0.1517605036497116,0.848239541053772,1,Alta
"Art. 220. A manifestação do pensamento, a criação, a expressão e a informação, sob qualquer forma, processo ou veículo, não sofrerão qualquer restrição, observado o disposto nesta Constituição.  § 2º É vedada toda e qualquer censura de natureza política, ideológica e artística.","Então que o Barroso e a favor da censura do Alexandre de Moraes,isso não me impressiona acho que tem ainda mais ministros que simpatizam com tal barbárie.",0,0.1109944209456443,0.8890056014060974,0,Alta
"Censura é a prévia proibição  Direito de ter apagada a publicação ofensiva ou mentirosa é sim uma sanção civil prevista em Lei, independente da sanção criminal (multa) ou administrativa (no caso de pessoas com cargo público eletivo ou comissionado).","Apagar a postagem é diferente de apagar a conta. Logo isso é censura. Se tivesse alguma postagem comprometedora, q o Lex Luthor mandasse apagar a postagem, jamais a conta",1,0.1231816709041595,0.8768183588981628,1,Alta
Menos Estado? Pros outros!..essa bela matéria do   mostra que o dono da Havan tomou dezenas de empréstimos do BNDES para expandir seus negócios com aquela fachada de mau gosto. E conta mais sobre um dos mais barulhentos apoiadores de Bolsonaro.,Menos Estado só serve para pobre.,2,0.199399784207344,0.8006002902984619,0,Alta
associar discurso de ódio e disseminação de fake news à censura é bizarro,"Rindo bagarai aqui do Pastor Bernardo chorando a ""censura"" do seu jabá.",0,0.1275014281272888,0.8724985718727112,0,Alta
"DÁ UM TEMPO...  O gado fala que não existe pandemia, manda o povo às ruas, mente sobre tudo, pede volta da ditadura e AI-5 e quer reclamar de Censura??????????????",esse povo é comedia demais viu KKKKK,2,0.1815415322780609,0.8184584379196167,0,Alta
"Cara, vc não vê a espiral de idiotice q vc está!? Não se trata de fake news. Para crimes de difamação e calúnia ja existem o cp e o cv. Isso hj foi censura.",Censura por investigar e vetar fake news? Kkkkkkkkkkkkkkkkkkk  Está preocupado? Eu não estou rs   Faz arminha,1,0.1708692610263824,0.8291307687759399,1,Alta
"Quando uma ajuda emergencial de 600 reais faz grande parte da população ganhar mais do que ganhava com o mercado de trabalho aberto e funcionando “normalmente”, alguma coisa esta errada com o modelo econômico...","Enquanto, para outros, 600 reais são gastos em um dia.",2,0.1882877647876739,0.8117122650146484,0,Alta
Para ameaça ja tem lei no código penal.. Ofensa também.. Censura é censura! Ponto.,"Não falei de censurar ameaça. Só estou dizendo que pessoas tratam ofensa como ameaça e por isso pedem censura. Não sabem ver a diferença e tratam tudo como a mesma coisa. Ofensa não se leva a serio, ameaça não se censura, mas tem que abrir o olho",1,0.1364412009716034,0.8635587692260742,1,Alta
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,É precisa mesmo!! Então presidente do,2,0.9624674320220948,0.0375326164066791,0,Random
"Pois é, parece que algumas coisinhas mudaram, ou é só impressão?  De qualquer forma, não deixa de ser interessante!  Segue o jogo!",è do tipo assim? se teve censura que se foda ne?,2,0.7795067429542542,0.2204932570457458,1,Random
"e   Aqui vai minha sugestão como carioca Convidem alguns representantes de algumas religiões e no dia 31/12 faça um grande evento on-line ou em alguma emissora de TV. Quem sabe se começarmos o ano orando,ligados com Deus ,2021 seja o que 2020 não foi.",E agora ? #STFNaoVaiNosCalar #STFVergonhaNacional #STFOrganizacaoCriminosa,0,0.9832364916801452,0.0167635176330804,0,Random
"A suspensão das contas de apoiadores do Presidente tem um objetivo simples: intimidar todos os demais apoiadores, enquanto acostuma o restante da população com a idéia sinistra de que certas autoridades possuem o poder e a legitimidade para calar e censurar quem os incomoda.","É a censura democrática, ou a democracia da censura?",2,0.2513474524021148,0.7486525177955627,0,Random
ATENÇÃO VOCÊ QUER GANHAR ATÉ R$500 ?       GANHE ATÉ R$ 500 REAIS POR MÊS NO TIKTOK :    - USE MEU CÓDIGO PARA COMEÇAR GANHANDO: 27210071   #barracadobeijo2 Marco Noah  #VozParaBernardoKuster OBX SEASON TWO outer banks Reinier qn8,A deputada ainda esta no tempo do BIPE !!!!   A sua Imparcialidade e a do STF  é tão  clara  como um copo de cafè !!!!   Que vergonha  NOJENTO um jornalista de TI defender a CENSURA  !!! MANDEM LOGO FECHAR AS REDES SOCIAIS  #j10 a globo e os politicos corruptos irão adorar !,0,0.9716799259185792,0.0283200908452272,0,Random
"Alexandre de Moraes passou do limite do bom senso há um tempo. Mas, hoje, ele extrapolou ao mandar derrubar 17 perfis de apoiadores do presidente  nas redes sociais.   É a instituição oficial da censura.",E o que acontecerá contra ele?  Cadê o senado Federal? Cadê o Presidente? Cadê nossos representantes?  Nós conservadores NÃO aceitamos traições! #ficaadica,2,0.9903552532196044,0.0096447868272662,0,Random
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,que?   o antagonista se posicionando contra o seu ministro do STF favorito?   tem coisa estranho no ar,2,0.9611530900001526,0.0388468913733959,1,Random
SEXTA-FEIRA DA VERGONHA Alexandre de Moraes manda censurar perfis do jornalista Bernardo Küster (diretor do BSM) e vários outros conservadores. É a mais vasta operação de censura já vista na internet brasileira. #VozParaBernardoKuster,Querem nos calar! #VozParaBernardoKuster,2,0.9942131638526917,0.0057867961004376,0,Random
"A perseguição aos conversadores é uma sombria realidade que estamos presenciando. Levante conosco a tag #FreedomOfSpeech e vamos juntos mostrar ao mundo o sequestro da nossa liberdade!  Bora, robozada?",#FreedomOfSpeech  #VozParaRobertoJefferson  #VozParaBernardoKuster  Censura nunca mais!,2,0.9927002787590028,0.0072998031973838,0,Random
"Passei pelo caju agora e me lembrei do dia que eu fui obrigada a me despedir do meu branquelo, ah maycon tu me faz uma falta grande",minha família enche o meu saco só por eu não querer ir no aniversário da minha sobrinha grande dia,0,0.978380024433136,0.0216199625283479,0,Random
"NÃO  a ditadura, nem a militar e nem a do judiciário #VozParaBernardoKuster","Sobre a CENSURA, perseguição aos conservadores e direitista que apoiam o gov. federal no Brasil",0,0.953382968902588,0.0466169901192188,0,Random
"Painel: Sara Winter, ativista do movimento 300 do Brasil, é presa pela PF em Brasília","Esses dois inquéritos são bem bagunçados A prisão da Sara Inverno foi, ""a princípio"" justificada. MAs está solta, pq parece que era sem pé-nem-cabeça",2,0.9924163818359376,0.007583572063595,0,Random
"Exclusivo: Luciano Hang obteve 55 empréstimos do BNDES para transformar Lojas Havan em império. De 1993 a 2014, o empresário hj investigado no Inquérito das Fake News conseguiu R$ 72 milhões junto ao banco estatal, revelam  e :","Mas nossa esse estadão malvadão existem pra alguns e pra outros nao, não é mesmo",2,0.9869245290756226,0.0130754355341196,0,Random
O que vcs acham do STF ?,#STFVergonhaNacional é a opinião corrente!,2,0.9740613698959352,0.0259386356920003,0,Random
