tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"O Ministério da Saúde divulgou nova orientação para os médicos do SUS, permitindo o uso de cloroquina e hidroxicloroquina na fase inicial da Covid-19. O uso dos remédios, sem eficácia comprovada, é alvo de críticas de associações médicas:  #JN","CHO SATANÁS SUA MALDITAAA  O MUNDOOO INTEIRO ESTÁ UNIDOS POR CAUSA DA DOENÇA AQUI NO BRASIL OS GOVERNADORES, STF STJ OAB ONU UNI, OMS, CÂMERA SENADO TODOS ROUBANDO O PAÍS PELA CAMPANHA ELEITORAL",2,0.877126157283783,0.1228739246726036,1
"Queridinha, sei muito bem os riscos e sei que não é a ""esquerda"". Bom só 3 idiotas no mundo estão falando sobre a cloroquina. Bolsonaro, Trump e Maduro olha que maravilha. 99% dos cientistas dizem que não tem validade, nem tem o que discutir isso não é ""esquerda ou direita"".",Mais obscurantista que isso é impossível. - abaixo a ciência! Terra plana! Cloroquina!,1,0.0578892678022384,0.9421107769012452,0
"“O que o Ministério da Saúde está recomendando não é a autoprescrição do medicamento. É o direito para que todos os brasileiros possam ter acesso à medicação, a partir da avaliação médica, já regulada pelo Conselho [Federal de Medicina].”","CLOROQUINA NUNCA precisou de prescrição   COMUNISTAS ASSASINAM POVO BRASILEIRO  ,PARA PEGAR DINHEIRO   Vcs vão arder no inferno.    AI -5 já   Ou esperam assasinem mais brasileiros... Políticos usam CLOROQUINA",2,0.0581716038286685,0.9418283700942992,-1
Prisão. Não tem lastro da ciência que dá resultados e cria uma enormidade de efeitos colaterais.,"Já que a Cloroquina é a prisão, a vacina o que é?",2,0.059410136193037,0.9405898451805116,-1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Eu só não entendo porque não podemos usar a Hidroxicloroquina , já que segundo os médicos a mesma tem menos efeitos colaterais que a Cloroquina",2,0.0594112798571586,0.940588653087616,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Agora pode falar a verdade? Kkkk,2,0.0595416948199272,0.9404582977294922,-1
"Aah tá bom, então a cloroquina só funciona com brasileiro e o mundo que lute! Nem rindo eu não tô mais... #chupauniverso",#DEBATE360 VOCE NÃO TOMARIA A CLOROQUINA SE ESTIVESSE COM COVID SR ARHUR?,0,0.060664776712656,0.9393351674079896,-1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Boa meu presida é isso aí vamo usar a dose de cloroquina de acordo os signos das pessoas tbm avante Brasil n pode parar #uen,2,0.0617131255567073,0.93828684091568,-1
O médico que receita Cloroquina é o mesmo que prescreve/solicita: - antibiótico para tosse  - antibiótico para diarréia  - antibiótico para dor de garganta - RX ou Tomografia para dor nas costas - longas listas de exames de rotina Não seja esse médico. Esse é o mau médico.,"Ué, mas que que tem os exames de rotina?",2,0.0619037635624408,0.9380961656570436,0
"Li uma matéria num Jornal do G1 q descrevia os efeitos colaterais da Cloroquina e da Hidroxocloroquina. Daí em diante, parece q é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal q usou para combater a malária sobreviveu. Quanta putaria!","Patriota, o G! é da Globo. Se o Ministro Da Saúde interino liberou o uso do medicamento, é claro que a emissora lixo não deixaria de fazer a politicalha do contra. Tudo que o Governo faz os papagaios da Globo condena.",2,0.0624245554208755,0.9375753998756408,0
"""Nós não faremos a distribuição e nem aplicação generalizada da cloroquina, porque a ciência não recomenda"", disse o governador de São Paulo, João Doria.","Cloroquina só pra tratar os médicos da equipe dele, aí a ciência não foi empecilho... Para o povão este canalha do Dória quer que só convalescam e morram da doença... Corrupto imundo.",2,0.0628449916839599,0.9371550679206848,1
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.",Devem ser imortais esse pessoal q pegou malária e tomou a vida toda o cloroquina,1,0.0629232004284858,0.93707674741745,0
"A senhora foi na   e disse que não tem provas científicas da eficácia da cloroquina, agora vem falar que cloroquina salva vidas, não entendi.","Cloroquina é um remédio, não é?",1,0.0629764124751091,0.9370235800743104,-1
Tão ruim que tomou o remédio sem mesmo ter comprovação. Acho que o dono da RBS não é gado.,"Se vc quiser, pode tomar. Eu ñ tomo.",1,0.0638325065374374,0.9361674785614014,0
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,Algum de vcs já foram entrevistar quem se curou com a tal Cloroquina??,1,0.0648015588521957,0.9351983666419984,0
