tweet_1,tweet_2,Class,Conflict
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,#AbortoNao isso é crime contra a vida!,1,
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  Vida Sim!!!,1,
"“Ainnnn, aborto é essencial pq tem mulher que engravida por acidente”  A pessoa está andando, escorrega e cai numa pika?   #AbortoNao","Não, mas tem mulheres que são estupradas ou mesmo utilizando preservativo,estes não são 100% eficazes.  #AbortoNAO",1,
Vamos começar a pressão ao STF já.  #AbortoNAO,Atenção STF #AbortoNAO,1,
"Bora subir, robozada?   #AbortoNao","Sim Carla, #AbortoNao #AbortoNAO #AbortoNao #AbortoNAO",1,
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,STF SAFADO #AbortoNAO,1,
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,Ouvi um nome novo: Fetocídio. Quem sabe pega?  #AbortoNAO,1,
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,#AbortoNAO nunca,1,
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,É o maior absurdo. #AbortoNAO,1,
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,ok mo calma aí  #AbortoSim,1,
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Assassinos filho da puta.  #AbortoNAO,1,
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,#abortoNao de jeito nenhum,1,
"Não me venham com essa #AbortoNao, não é o estado quem diz o que a mulher deve fazer com seu próprio corpo, ela que deve ter o poder de decisão! #AbortoSim","Como trata-se de um outro ser humano a mulher perde o direito de matar outra pessoa, fazer sexo com segurança e evitar a gravidez de pai desconhecido, assim ajuda a sociedade e a um mundo melhor! #AbortoNAO",1,
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",Concordo #AbortoNAO,1,
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Pela vida sempre!!! #AbortoNAO,1,
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,Vida sempre #AbortoNAO,1,
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.","Defendo o #AbortoNAO, porém também defendo que o jovem tem que acabar! ahauhauhauahuaha",1,
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,Totalmente contra! #AbortoNao,1,
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Sujos!  =#STFVergonhaNacional  #AbortoNAO,1,
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Mas matar os velhos é ok ne? #AbortoSim,1,
"Bora subir, robozada?   #AbortoNao",#AbortoNAO  Deix  #AbortoNAO  Isso é pauta da vermelhada,1,
#AbortoNAO é só mais uma tag que um bando de homem subiu novamente pra decidir sobre o que a mulher deve fazer ou não #AbortoSim legaliza logooo,Então não dá a porr@ da Bucet@  Já que não sabe prevenir uma gravidez.  Me poupe  #AbortoNAO,1,
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,O  é inimigo do povo. Não podemos aceitar a ditadura dos comedores de lagosta. #AbortoNAO,1,
Como vc se sentiria se tivesse sido abortada? Ah... Verdade você não estaria aqui no twitter defendendo o aborto! #AbortoNAO,"Agradeceria, isso sim  se você é contra o aborto, é só não abortar  #AbortoSim",1,
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,São muito salafrários! #AbortoNAO,1,
"STF, o câncer do Brasil, agora quer decidir quem vai viver e quem vai morrer.  Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNAO",Tenho certeza que STF aprovará aborto no Brasil   #AbortoNAO,1,
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim",O útero é um órgão tão importante que os ômi acha que não dá pra deixar uma mulher administrando #AbortoSim,1,
"Não, obrigado.  #AbortoNao",Então não enche o saco   #AbortoSim,1,
"Bora subir, robozada?   #AbortoNao",Agora deputada #AbortoNAO,1,
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,"Ser brasileiro não é para os fracos, não temos um dia de sossego. #AbortoNao",1,
"Dizem que o aborto é para proteger a saúde da mulher, como se a mulher tivesse a saúde protegida ao submeter-se a essa agressão antinatural, cujas sequelas nunca são reveladas antecipadamente. #AbortoNAO",Sem falar nas sequelas emocionais e espirituais. #AbortoNAO,1,
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Vamos lutar juntos! #AbortoNAO,1,
"Bora subir, robozada?   #AbortoNao",Uma coisa que eu concordo com a senhora. A única. #AbortoNAO,1,
entrando aqui #AbortoNAO nessa tag ridícula para dizer que...  #AbortoSIM,Feminista nem é gente. #AbortoNAO,1,
Obesidade mata muito muito muito mais que aborto e vcs celebram obesidade. Então não venha com papo furado.,"Questão de saúde, diz o panguado q num sabe q morrem mais mulheres por câncer de mama, desnutrição e tabagismo do vagabunda q tentou aborto pq deu a ppk na balada p um vagabundo. #AbortoNAO",1,
"O que a Bíblia fala sobre o aborto?  ""Antes que te formasse no ventre de sua mãe, Eu te conheci""  Jeremias 1.5 #AbortoNao",Pela vida.  #AbortoNAO,1,
"Enquanto lutamos pela nossa vida contra o covid19, o STF abre uma sessão pra liberar o aborto! Que país é esse?  #AbortoNao    #STFVergonhaNacional",#ForaSTF  #foratoffoli Lixo STF #AbortoNAO  Eu nasci e quero que os bebês TB! #STFVergonhaNacional,1,
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,esperaram o time perfeito pra tentar enfiar goela abaixo do povo que majoritariamente é contra essa ideia satanica de matar a criança no ventre da mãe... #AbortoNAO,1,
"4. a legalizaçao apenas permite que as mulheres sejam livres para tomar a decisão de acordo com suas crenças, possibilidades, vida que leva. #abortonao #abortosim  5. imagem: (+)","(+) entao se vc é #abortonao saiba: vc é um grande filhadap*ta, que só quer controlar e PENALIZAR a mulher por ter uma vida sexual (ou ser estuprada)  vc nao é ""pró-vida"", vc é pró-nascimento pq 1. uma vez que nasce vc CAGA pras condiçoes que a criança vai nascer/crescer (+)",1,
"(+) entao se vc é #abortonao saiba: vc é um grande filhadap*ta, que só quer controlar e PENALIZAR a mulher por ter uma vida sexual (ou ser estuprada)  vc nao é ""pró-vida"", vc é pró-nascimento pq 1. uma vez que nasce vc CAGA pras condiçoes que a criança vai nascer/crescer (+)","(+) e 2. vc CAGA pra vida da MULHER que ja ta bem viva e bem cheia de pensamentos, sentimentos e dores.  se vc é #abortonao - MULHERES VAO CONTINUAR ABORTANDO. nos resta dar apoio e acesso seguro, e assegurar q vida dela continue.",1,
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","Na realidade há + de 40mil pessoas na fila de adoção e mulheres abortando diariamente. Sendo assim, a discussão teria q ser entre aborto  clandestino ou aborto legal, detenção ou saúde pública, ao invés de  #AbortoSim / #AbortoNAO visto que tal escolha deve ser da gestante",1,
"STF, o câncer do Brasil, agora quer decidir quem vai viver e quem vai morrer.  Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNAO",Pressão para que essa praga seja derrubada.  #AbortoNAO,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,#AbortoNAO  sim a vida!,1,
O melhor é q só tem homem cis na tag #AbortoNAO KKKKKKKKKKK NSFR,Homem? Sis? Branco? Ahhahahah CANCELA NÃO TEM OPINIÃO isso é racismo. TÍPICO sem argumento. #AbortoNAO,1,
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,STF não tem limite!!   #AbortoNao,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,De jeito algum #AbortoNAO .,1,
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",Essa gente tem tara por matar fetos.....credo!!! #AbortoNao,1,
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.","#AbortoNAO assim na cara. Kkkkk Por isso os esquerdopatas te perseguem com xingamentos, eles não tem argumentos!",1,
Cadê a Igreja nesta hora?Não lutam em favor da vida? Que tipo de homens de Deus são estes? O STF quer aniquilar uma vida humana. Digo Não ao Aborto sempre. Sou pró-vida! #AbortoNAO,"Primeiro, a igreja não tem nada a ver com decisões do governo, nosso Estado é laico. Segundo, não querem ""aniquilar"" a vida humana, querem dar a liberdade à mulher decidir sobre seu próprio corpo. Terceiro, isso não é ser pró vida é ser pró se meter no útero alheio. #AbortoSim",1,
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,Eu era contra o aborto até ver sua foto.. Agora vejo que é necessário. .#abortosim,1,
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,Sim a vida #AbortoNAO,1,
"Bora subir, robozada?   #AbortoNao",Aborto é crime. Aborto é assassinato. #AbortoNAO,1,
"Bora subir, robozada?   #AbortoNao",#AbortoNAO ! Respeitem a vida daqueles que não podem se defender  !!!,1,
"Bora subir, robozada?   #AbortoNao",Pela vida. #AbortoNAO,1,
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Agem como gatunos #AbortoNAO,1,
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,#AbortoNao eu apoio a vida!,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,Pressão neles #AbortoNAO,1,
Então não enche o saco   #AbortoSim,Tu nem tem saco kkkkkk  #AbortoNao,1,
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",São canalhas travestidos de ministros. #AbortoNao,1,
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Desde quando o STF legisla? Isso é invasão de outro poder! #AbortoNao,1,
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",#AbortoNao Não podemos deixar passar mais esse crime.,1,
Tu nem tem saco kkkkkk  #AbortoNao,E você não tem um útero   #AbortoSim,1,
"Estava olhando as pessoas que são a favor do aborto aqui no TT, 90% não tem mais de 22 anos, essa geração está perdida e pensar que são eles o futuro da nação. Estamos perdidos. #AbortoNao",Com certeza! Adolescentes IRRESPONSÁVEIS! #AbortoNao,1,
"Oi Vítor, saudades de subirmos tags juntos! #AbortoNAO",Idem E você como está?  #AbortoNAO,1,
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,Come cocô de colherzinha #AbortoNAO,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,Opa !   Diga sim a vida. #AbortoNAO,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,"Abortados serão eles, a pressão só aumenta, abre comércio.  Olha  a carreata hoje em Brasília  #AbortoNAO",1,
"Bora subir, robozada?   #AbortoNao",Aborto é crime! #AbortoNAO,1,
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim","E muitas mulheres morrem em clínicas clandestinas porque o aborto não é legalizado... O corpo é da mulher, a decisão é dela também ! #AbortoSim",1,
Vamos começar a pressão ao STF já.  #AbortoNAO,Bora lá  !!! #AbortoNAO,1,
Vamos começar a pressão ao STF já.  #AbortoNAO,Nunca!!! #AbortoNAO,1,
Legalizar assassinato está em pauta novamente. #AbortoNAO,"Não é assassinato, é o poder de escolha q a mulher tem sobre seu próprio corpo  #AbortoSim",1,
"Garota de programa transa todo o dia uma ou mais vezes e não engravida.  Atriz porno transa todo dia e não engravida.  Mas a ""Santa"" que quer sentir o leite quente no útero, não se previne e segundo eles tem o direito de matar um inocente.  #AbortoNAO",#AbortoNAO  prevenção sim!,1,
O Brasil é um país CRISTÃOe conservador! Não legislem seus fascínoras do STF! #AbortoNao,Somos Cristãos #AbortoNAO,1,
