tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .",A cloroquina não é de esquerda e nem de direita. É uma esperança para todos nós.,2,0.4086651504039764,0.5913348197937012,0,Incerta
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Vai a  serra ninguém é obrigado a tomar, toma quem quer, não gosto de desejar o mal de ninguém, mas gostaria de ver pessoas como esse senhor pegar o vírus chinês, só pra ver se não iriam tomar a cloroquina.",1,0.443638414144516,0.5563615560531616,1,Incerta
"O asno tentou MODIFICAR a bula da cloroquina? E isso não estarrece o mundo? É de uma gravidade tão gigantesca que devia bastar, mas pelo visto não basta... só notinhas e repúdio e nada mais.",Ainda mais depois do vídeo da bióloga pesquisadora desmontando os médicos em entrevista na CNN. O cara usou dinheiro público pra fabricar a tal da Cloroquina e agora que enfiar no povo.,1,0.4335646331310272,0.5664353370666504,0,Incerta
"A Justiça nega a divulgação do receituário do gov socialista e tirano do estado de Pernambuco, mas obrigou o presidente  a divulgar o resultado dos seus exames e laudos que atestavam a não contaminação por Covid 19.   Alguém duvida que tem cloroquina receitada aí?",Mostra a receita  qual o medo seu fuleiro? #EuApoioBolsonaro,2,0.4125696420669555,0.5874303579330444,0,Incerta
"Alô irmãos(ãs), paulistas. O governador do estado de vocês, disse que não permitirá a distribuição da Cloroquina no Estado de São Paulo. SAIBAM: a decisão de usar ou não o medicamento, tem que ser única e exclusivamente de VOCÊS. NÃO DESSE PUTO aspirante a ditador! LEVANTA SP.",Ditadorzinho de bosta,2,0.4416672885417938,0.5583327412605286,0,Incerta
"Mesmo que quiséssemos, sabe quais são os problemas para prescrever Cloroquina COM SEGURANÇA em todo o país? Segue esse fio e acompanhe a história de Seu Jair, um paciente hipotético do mundo real. (Fio Hipotético tá? Não jogamos nossos Diplomas no lixo ainda não)",Olha o fiozinho aí pra vcs #foracloroquina,2,0.5351528525352478,0.4648471474647522,0,Incerta
"Caralho, o Mandetta tá falando que o Bolsonaro queria que ele assinasse um documento pra mudar a bula da cloroquina NA ANVISA!","Lembrou agora, foi?",2,0.4637616276741028,0.5362383127212524,0,Incerta
Qual é a cloroquina da sua profissão?,"Profissão 2: modelos são só Matemática, não é Ciência ¬¬",2,0.4777620434761047,0.5222379565238953,0,Incerta
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .","A hidroxicloroquina só faz mal no Brasil, ou melhor, na canhota brasileira.",2,0.4192397892475128,0.5807602405548096,0,Incerta
a criança chata do cuscuz com ovo é bolsominian ainda,esse mlk nao deve saber nem é oq é cloroquina meu Deus do céu alguém precisa parar os pais tóxicos,2,0.4168809652328491,0.5831190943717957,0,Incerta
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”",Eu vou rir muito quando a mídia tiver que desfazer toda essa fala sobre cloroquina... Vai ser ilarário,1,0.4679796397686004,0.5320203900337219,1,Incerta
"Se Cloroquina fosse a solução, o mundo inteiro não estaria gastando milhões de dólares em pesquisas. Mas o imbecil do Bolsonaro e sua claque acham que o problema é com ele.","Nao,nao existe provas que a #Cloroquina é a cura,mas tu tomava chá de bordo quando ficava doente; a ciência provou que curava/aliviada a doença? Nao,mas tu tomou ne? #COVIDー19 #Bolsonaro",0,0.5686191320419312,0.4313808977603912,1,Incerta
"Bolsonaro quer liberar o uso da cloroquina para pacientes com covid-19, você é a favor ou contra?","Mais uma coisa que a maioria do povo mimimi de ser perigoso ou não... Cloroquina já é usado no tratamento a malária há 70 anos Ou seja não faz mal.,.",1,0.5483256578445435,0.4516743719577789,0,Incerta
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Não usem mascaras pessoal. A OMS hora recomenda, hora diz q não é eficaz",2,0.41007199883461,0.5899280309677124,1,Incerta
...,"gente sério toma no cu né? ele é uma criança e não sabe o que é cloroquina, não sabe o quão pesado é o que ele ta falando, a merda dos pais ridicularizam a imagem do próprio filho com essa porra VEM AÍ MAIS UMA CRIANÇA PRA GENTE SALVA",2,0.4509358704090118,0.5490641593933105,0,Incerta
"Esquerda grita: ""Cloroquina NÃO; tem que levar em consideração a ciência""  Ciência diz: HOMEM = XY MULHER = XX  Esquerda: ""Não é a ciência que define quem é homem ou mulher""  Difícil hein kkkk","Enquanto o presidente receita medicamento em exercício ilegal da profissão, uma microbiologista destrói defesa da cloroquina. Infelizmente não achei o nome dela. Segue o link do vídeo completo:",0,0.5892969369888306,0.4107030630111694,1,Incerta
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Responda aí,se caso o Sr. contraia o covid-19, tomará ou não o cloroquina?",1,0.5417053699493408,0.4582946300506592,1,Incerta
#grandedebate médicos de hospitais privados usam cloroquina e azitromina em larga escala. Estão errados?,"Em que momento surgiu a Cloroquina? Quais pacientes foram CURADOS do covid-19 pelo uso do remédio? Por que outros países não utilizam no tratamento?  Alguém sabe me explicar, tô meio confusa aqui.",0,0.5577137470245361,0.4422862827777862,0,Incerta
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK MINHA MAE COMPROU CLOROQUINA KKMMMMMMMMMMKK,vei mostra aquele video do menino do cuscuz com ovo cantando cloroquina pra sua mae e pede pra ela opinar sobre,1,0.4576724469661712,0.5423275232315063,0,Incerta
Os Bolsominions só vão acreditar que a Cloroquina não presta quando a OMS alertar que um dos efeitos colaterais é a vontade de dar o cu.,"""No dia em que o Brasil atingiu a marca de 1000 mortes em 24h, Bolsonaro fez uma piada”  JAIR BOLSONARO ""Quem for de direita toma cloroquina. Quem for de esquerda toma Tubaína.""  ESSE É O PRESIDENTE QUE DEBOCHA DA DOENÇA E DAS MORTES NO PAÍS",0,0.5776035785675049,0.4223964810371399,0,Incerta
"Bolsonaro: ""Direita toma cloroquina e esquerda toma Tubaína""  Lula: ""Ainda bem que a natureza criou o monstro chamado coronavírus""  As frases e a realidade do País comprovam que devemos escolher lideranças éticas, equilibradas e competentes. Chega da busca de salvadores da pátria","Ética ? Quem é ético aqui? Existem os falsos, mas éticos.... Bolsonaro fala a verdade q qquer do povo fala. Vcs querem criminalizar um remédio q funciona no mundo, mas pq? Pra ajudar a China, o globalismo nojento ou o remdesivir, do globalista nojento do soros?",2,0.4105401933193207,0.5894598364830017,1,Incerta
Adivinha quem tá com o rab0 cheio de cachaça já na hora do almoço?  Quem é de direita acredita na cloroquina e quem é de esquerda na jararaca cretina.,"""quem é da direita acredita na cloroquina"", ata",1,0.5898579955101013,0.4101419448852539,1,Incerta
"Gente, rapidinho aqui... Quem acredita em signo pode zoar quem acredita em Cloroquina?",Dúvida nossa aqui,2,0.5340040922164917,0.4659959375858307,0,Incerta
CARA DE QUEM TEM NOJINHO DE COLOCAR A LÍNGUA NA CLOROQUINA...,"Aí não dá né l  , esse tem cara que que pegar a cloroquina usando meias do pato donalds !",1,0.5613856911659241,0.4386143684387207,0,Incerta
"Amigo, tu q deve estar de brincadeira. Esse ""praticamente"" faz toda a diferença. Se não fosse por esse ""praticamente"", o mundo não estaria sofrendo essa pandemia.  E se a cloroquina fosse eficaz, já teria estudo (sério, publicado e verificado pelos pares) comprovando isso.","Formado em letras...vou te mandar uma poesia pra dar opinião sobre o que entende, até lá, deixe a cloroquina pra minha classe que estudou medicina.",1,0.5375936627388,0.4624063968658447,1,Incerta
"EU TOMO CLOROQUINA A 16 ANOS, É MUITO PERIGOSA, NÃO DEVIA SER LIBERADA, BOLSONARO É IRRESPONSÁVEL.  UAHDAUSHDUHDHAUSUSDHA o tipo de gente que frequenta os comentários da Gorda do Psol.",Será que ela tem noção do que disse?,2,0.4371119141578674,0.5628880262374878,0,Incerta
"primeiro foi a bel para meninas e agora os pais irresponsáveis do joao davi que obrigam uma CRIANÇA DE 6 ANOS a fazer um video sobre política e com uma cartela de cloroquina na mão. façam alguma coisa com esses pais que usam os filhos pra ganhar fama, isso é sério!",mdss em que pais estamos vivendo?,2,0.5320256352424622,0.4679743945598602,0,Incerta
Desconfie de médicos que não querem te receitar com a cloroquina.,"Falar uma merdinha e se desculpar, é uma coisa; agora falar muita merda e fazer várias cagadas em apenas 1 ano e meio e ser inútil em 30 anos, é tudo de pior! Vá tomar sua cloroquina ou vá para os EUA patriotas de merda!",0,0.5084596276283264,0.4915403425693512,1,Incerta
"Meu pai teve malária 7 vezes e minha mãe, 10 vezes. Isso aconteceu nos anos 70 e eles foram tratados com cloroquina. Sequelas ou efeitos colaterais? No caso deles, nenhum! Aos 84 anos, meu velho manda dizer que esse terror todo em volta do medicamento é ""conversa fiada""!","Que loucura! Um pastor indicando remédio no Twitter! As pesquisas sobre a covid-19 são recentes, os resultados ainda incertos... e até uma criança sabe que a diferença entre remédio e veneno é a dose. As doses de cloroquina testadas na covid-19 estão muito mais próximas da letal.",1,0.4872552752494812,0.5127447843551636,1,Incerta
"Uma análise do protocolo do Ministério da Saúde sobre o uso precoce da HCQ/Cloroquina no #Covid_19 . Ele é uma afronta ao pensamento científica e a medicina séria, que se importa com as vidas em jogo",Sigam o fio e entendam o tamanho da irresponsabilidade e crime de usar a Cloroquina indiscriminadamente.,2,0.4225470125675201,0.5774529576301575,0,Incerta
"Não se apresentou eficaz. Ainda na semana passada, em contraponto a Cloroquina, surgiu um estudo com três medicamentos (basicamente um ""coquetel"") que apresentou dados interessantes sobre a eficácia. Deixarei os links abaixo. Estudos em saúde que tem dados milagrosos (5/...)","Ou no mínimo espetaculares como tem se visto nos estudos de Cloroquina, tendem a ter um viés muito grande. Não é um fato, mas uma observação a respeito. (6/6)",1,0.1842798888683319,0.8157201409339905,0,Alta
Estão politizando a utilização da Cloroquina e isso é muito sério,"Rodrigo, imagina se com o uso da Cloroquina reduz-se drasticamente a curva de infectados? É exatamente isto que tentam evitar",2,0.1456314772367477,0.8543685078620911,0,Alta
"Chioro diz que protocolo da cloroquina serve para sabotar o isolamento social. Ricardo Barros: ""Concordo que não há comprovação científica de que ela é eficaz, mas tbm não há comprovação de que não é"" #Debate360","Ñ há comprovação científica de q Viagra é eficaz contra o covid, mas tbm ñ há comprovação de q ñ seja",2,0.1314281225204467,0.8685718774795532,0,Alta
"O  pediu que a Câmara convoque o ministro interino da Saúde para explicar sobre a ampliação do uso da cloroquina. Queremos que Eduardo Pazuello explique os estudos que subsidiaram sua decisão, considerando que não há nada comprovado quanto à eficácia do medicamento.","Isso aí, vamos proibir cloroquina e liberar cocaína porque nóis é piçol.",1,0.1909331977367401,0.8090667724609375,1,Alta
OMS: muitos países limitaram o uso da cloroquina.,Muitos países qtos? Quais? Muitos países liberaram o uso da cloroquina!,1,0.1868665367364883,0.8131334185600281,1,Alta
"Bolsonaro quer aplicar Cloroquina a qualquer custo. Porém, o paciente precisará assinar um termo de ciência que NÃO existem dados sobre a eficiência para Covid-19 e que está ciente que pode sofrer uma parada cardíaca. Você vira cobaia do Presidente e o isenta de responsabilidade.","Muita gente precisa ler o termo de responsabilidade. Lá diz q vc está ciente de que não há indícios de resultado positivo com o uso da cloroquina. Mas eu tô torcendo aqui, viu. VAI, CLOROQUINA!",1,0.1225578710436821,0.8774421215057373,0,Alta
"Muito bem, Folha","André tu é ridiculo... Um vigarista que quebrou o País e levou junto a saúde.. E vc coloca a comparação, com uma pessoa que briga pra colocar um remédio pra tentar salvar gente!! Fique em casa e se por acaso pegar o resfriado não peça cloroquina...",1,0.1181368306279182,0.8818631768226624,1,Alta
Cloroquina é igual ingresso pra jogo do Vasco. Tu pega aquilo ali mas não tem garantia nenhuma que vai dar certo e os efeitos colaterais podem ser desastrosos para a saúde,Crl kkkkkkk,2,0.1294998228549957,0.8705001473426819,0,Alta
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","Cristiane vcs estão brincando desde 01:01/2019, agora vem com esse papo. Vcs são cegos para os outros da esquerda e críticos com a direita. Nesses 16 anos de roubo do PT, estavam onde????",2,0.1070483922958374,0.8929516077041626,1,Alta
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.",Eu sei por que eles foram curados pelo protocolo Hidroxicloroquina + Azitromicina + Zinco! Eles não assistiam a Globo...,2,0.1933530867099762,0.8066469430923462,1,Alta
"exato, tipo: minha tia tem quase 50 anos e defende o uso da cloroquina. deve saber tanto quanto o menino do cuscuz","Cloroquina cloroquina, cloroquina de Jesus, não sei se vc sabe, mas se tomar vai ver Jesus.",1,0.1579696834087371,0.8420302867889404,0,Alta
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Vamos ser razoáveis pessoal.",Nem seria vendida sem prescrição médica antes da pandemia.,2,0.1055028140544891,0.8944971561431885,0,Alta
"Eliseu, fazendo a conta com números de hoje: Suécia com 10.230.000 habitantes teve até o dia 20/05 3.831  mortes por Covid19, arredondando 383 mortes por milhão. Reino Unido 66.736.000, com 35.704 mortes, ao redor de 540 mortes por milhão. Quem teve mais mortes por milhão?","Ninguem prova que fechar pessoas em casa diminui o numero de vitimas, ninguém é capaz de desqualificar cloroquina, amigos meus trataram-se e se curaram c ela, mas um monte de gente quer ferrar o Presidente que está tentando abrir e aconselha o medicamento. Isto está provado.",2,0.1186030507087707,0.8813969492912292,1,Alta
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Você perdeu pra Dilma. Não tem lugar de fala.,2,0.1997262835502624,0.8002736568450928,1,Alta
"Ah, então, segundo o grupo Globo, o motivo pra não se usar a cloroquina é porque ela “tem riscos!”  Façam o favor, pessoas estão morrendo!  Vocês já leram a bula da aspirina?",Eles não estão nem aí pros riscos.... o único risco e eles perderem o $ fácil! #STFVergonhaNacional    podres,2,0.1586640477180481,0.8413359522819519,0,Alta
ELE NÃO ESTA ERRADO. SÓ UM IMBECIL MORRERIA SEM TOMAR A CLOROQUINA. A CIÊNCIA É UMA CONSEQUÊNCIA DO ESTUDO DO HOMEM. NÃO ESQUEÇA SE PRECISAR NÃO QUERO QUE MORRA... PEÇA O REMEDINHO DO BOLSONARO.,E pq o deputado do PSL q estava fazendo uso da cloroquina e internado na Unimed morreu ???,1,0.153310552239418,0.8466894626617432,1,Alta
Tem gente achando que a cura é a cloroquina. Deixa eles testarem pra ver se dá certo...,"A cloroquina tem ajudado sim no tratamento, já é usada por vários países.   E se caso vc não quiser tomar, não use jovem, vc é livre... Fique a mercê da sorte.",1,0.1024313420057296,0.8975687026977539,1,Alta
"""Não há provas da eficácia da cloroquina.""  Ora, também não há prova da eficácia de quarentenas/lockdowns.  Por que num caso é exigida prova científica absoluta, e no outro, não?","Eu acho que é o paciente que tem que escolher a tomar ou não a cloroquina, não o  nem o",1,0.1442226022481918,0.855777382850647,0,Alta
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Em vez de acabar com a própria vida, temos que acabar com a Globolixo.",2,0.1789666265249252,0.8210333585739136,0,Alta
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Algum médico ou instituição médica assinou isso?,2,0.1832902282476425,0.8167097568511963,1,Alta
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",pq ele escreve como se tivesse num dialogo,2,0.193725511431694,0.8062744736671448,1,Alta
"Rsrsrsrs mas isso NÃO deve acontecer, cheguei na emergência...... toma cloroquina ... Pois só é administrada com a ciência do paciente.","Mas é isso q querem,pq a cloroquina NUNCA foi proibida,só não era indicada,basta uma busca d 30 segundos aqui msm q ta os caras falando  q tem q socar cloroquina assim q o cara é internado pra ""evitar agravar""",1,0.1095082536339759,0.890491783618927,0,Alta
Minha indignação só aumenta. Nojo demais dessa anta que tá na presidência. Pqp!!!! Q ódio!   OMS diz que cloroquina pode causar efeitos colaterais e não tem eficácia comprovada no tratamento da Covid-19,Texto faz ressalvas para a falta de comprovação científica na eficácia do composto no tratamento.,0,0.1739030927419662,0.8260969519615173,0,Alta
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Vc está ficando gagá mesmo. Não se meta onde vc não entende. Fique em quarentena e se pegar covil-19 tome o que vc quiser. David Uip tomou cloroquina.,1,0.1304019093513488,0.8695981502532959,1,Alta
Estou completamente traumatizado depois desses dias sem conta e ter que ficar no Instagram enquanto isso. Sigo muitos médicos e fisioterapeutas. E lá tá uma desinformação absoluta. Médico figurão com milhões de seguidores e dono de curso dizendo que cloroquina mata Foi de chorar,"E Cloroquina Mata mesmo, quando você, por ""apelo"" político, faz um estudo bosta em que ao invés de salvar a vida dá uma overdose para seus pacientes.   Canalhas, nunca vou esquecer isso.",1,0.1727144569158554,0.8272855877876282,0,Alta
"- Dias difíceis. Lamentamos os que nos deixaram. - Hoje teremos novo protocolo sobre a Cloroquina pelo  .  - Uma esperança, como relatado por muitos que a usaram. - Que Deus abençoe o nosso Brasil.",Já viram algum Presidente como o nosso??? Eu também não!!!  #BolsonaroTemRazão,2,0.8902464509010315,0.1097535714507103,0,Random
"Cloroquina liberada, exige que todo e qualquer paciente assine um termo de responsabilidade e tem nota dizendo NAO HÁ ESTUDOS QUE COMPROVE SEUS BENEFÍCIOS - isso mesmo que você leu.","Nossa, isso é ser muito cara de pau! sem palavras. Tinha que enfiar um tubo de cloroquina o r do bozo.",1,0.6071764826774597,0.3928234577178955,0,Random
"Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas",Eu me achando burro por não entender astrofísica e logo em seguida leio um negócio desses. Sabe... dá até uma levantada na autoestima pensar que posso estar um pouco acima da média.,2,0.9735575318336488,0.0264424104243516,0,Random
Pesquisadora desmonta a farsa da cloroquina de forma avassaladora diante de médicos,"Você vão matar as pessoas que estão com malaria, este terrorismo desgraçado com cloroquina... Não quem não quiser não toma ou toma tubaína.",1,0.9275096654891968,0.0724902898073196,1,Random
Antes era: Ministério da Saúde não liberou Cloroquina não pode tomar pq mata  Agora: Ministério da saúde liberou e quer dizimar à população mundial porquê cloroquina é usada há mais de 70 anos e agora que ta matando. Fora bolsonaro,Hj foi divulgado o protocolo pra uso da cloroquina mas olha só como é curioso o presidente recomenda o uso mas elabora uma protocolo em que tira toda a responsabilidade do estado pelo uso se é tão bom assim porque precisa de autorização  da familia pra usar?,0,0.8896570205688477,0.1103429719805717,1,Random
"O protocolo do Ministério da Saúde, sobre o uso precoce da hidroxicloroquina, pode estar com as horas contadas. Os burocratas do STF devem barrá-lo, pois ‘faltaria comprovação da ciência’. Seria a mesma ciência usada por Celso de Mello quando diz, ‘mulher não nasce mulher’?","Pior é que essa tal ciência criou o #VirusChines. Essa mesma ciência criou também cloroquina! Malditos são os burocratas brasileiros, que preferem ver pessoas morrendo, a assumir um papel responsável e permitir que vidas sejam salvas!",2,0.61962890625,0.38037109375,0,Random
"O  divulgou nesta quinta assinaturas ao documento que autorizou novas regras para uso da #cloroquina. O documento, divulgado ontem, foi complementado com as assinaturas de sete secretários da pasta, mas não do ministro interino, Eduardo Pazuello.","Porque o Ministro não assinou, quem assinou é médico????",2,0.9796527624130248,0.0203472338616848,0,Random
"CHEGA! Caralho! O presidente zoando a pandemia, a Secon bloqueando cidadão, a militância descendo a mão na imprensa e o governo dando cloroquina como se fosse vacina! E o Congresso? E o STF? O que falta ainda? #CHEGA",o STF e o Congresso? faltam fechar,2,0.9922009110450744,0.0077991560101509,1,Random
Qual é a cloroquina da sua profissão?,O plano de desenvolvimento pessoal do Ítalo Marsilli.,2,0.977961540222168,0.0220384504646062,0,Random
Qual é a cloroquina da sua profissão?,Meu pai tem empresa há 81618 anos e não terminou nem o fundamental,2,0.9417957663536072,0.0582041889429092,0,Random
