tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
"#BolsonaroNuncaMais; #ForaBolsonaro ; #GovernoDeFraudes, Não pode ser!!!!!!!!!!!!!!!!!!",Pq esse povo que pedia AI-5 tá reclamando dessa tal censura?,0,0.5363258123397827,0.4636741578578949,0.0,Incerta
"Eu tinha certeza que a ""pesquisa"" era fake!","Isso será noticiado como foi com a fake news? Não? Pois então, quero mais que a grande mídia se exploda... Se ela não fizer autocrítica, rever procedimentos de apuração e ampliar o debate sobre os fatos nada mudará. E um novo",2,0.5545094609260559,0.4454905390739441,0.0,Incerta
ONDE isso vai parar?,cvs com a minha bixete sobre censura de bl  onde foi que eu cheguei senhor???,0,0.5050690770149231,0.4949309825897217,0.0,Incerta
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Abaixo a ditadura.,2,0.5961124897003174,0.403887540102005,0.0,Incerta
Estou perdendo o olfato  Grande dia,enviei meu trabalho ontem e acabei de receber um e-mail dizendo que o trabalho não foi entregue  grande dia,0,0.5774881839752197,0.422511875629425,0.0,Incerta
"há certos casos que não podemos tratar como censura e sim senso moral, o que mais tem hoje em dia são acusações sem provas que acabam com a carreira de alguém","independente disso, nunca vou apoiar Censura. Quem acusa precisa provar o que está acusando, sem que haja Censura por ambas as partes.",1,0.420240581035614,0.579759418964386,1.0,Incerta
Moraes manda e desmanda no Twitter! Suspensos Luciano Hang e Roberto Jefferson!,"Contas bloqueadas no twitter , alô censura. Vc qur ta comemorando cuidado, o proximo pode ser vc ou eu.",0,0.4056524634361267,0.5943475365638733,0.0,Incerta
"Vocês acham que acabou? Acham que a derrubada de contas de apoiadores de  hoje foi o ápice da CENSURA? Estão enganados, aguardem a aprovação da LEI DA CENSURA em votação na  o pior ainda está por vir. Vivemos em tempos sombrios, as trevas dominam!",Alexandre de moraes. Vc é um ditador de merda!!!!!!,0,0.5812374353408813,0.418762594461441,0.0,Incerta
"Brasil entrou na era da censura. Vários perfis apagados do Twitter e Facebook por ordem judicial.  Liberdade de expressão? Depende, o que você quer falar? Quem você quer criticar?  Tempos sombrios.",liberdade pra espalha mentira eh isso ai top memo,2,0.4186834394931793,0.5813165307044983,1.0,Incerta
"ATÉ QUANDO SEREMOS CENSURADOS DESTA FORMA,POR MINISTROS DO STF? O CRIME QUE NÓS ESTAMOS COMETENDO É: SER CONSERVADOR E APOIAR JAIR BOLSONARO. ESTÃO QUERENDO CALAR OS CRISTÃOS CONSERVADORES. JAMAIS VÃO NOS CALAR! #STFVergonhaNacional","Ser juiz é horrível né. Faz merda, censura, faz merda, censura, faz merda, censura, faz merda gigante, aposenta ganhando a mesma merda que ganhava quando fazia todas as merdas.",0,0.5027404427528381,0.4972596168518066,0.0,Incerta
"A ESQUERDA E A IMPRENSA PIRAM ! A última pesquisa para as eleições de 2022 , mostra Bolsonaro na frente e ganhando de todos no 2º turno. Como entender ? A mídia perdeu o monopólio da informação , não engana mais o povo , por isso querem censurar as redes sociais . SÓ KKKKKKKKKK",As redes sociais é a nossa trincheira para debater os absurdos que aconteceram e ainda acontecem no Brasil. Não aceitamos ser desinformados pela grande mídia desinformadora.,2,0.4169495701789856,0.5830504298210144,0.0,Incerta
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!","Prefiro muito mais o Regime Militar (1964 a 1985), do que o Regime do STF (2019 a 20..), e você ? Bandeira do BrasilBandeira do Brasil. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu.",2,0.5679633617401123,0.4320366680622101,0.0,Incerta
Li e não vi qualquer fato devidamente comprovado que justificasse tal censura!!!!,Censura não é proibir antes da merda ser feita? hahahahahahaha,1,0.4853595793247223,0.5146403312683105,1.0,Incerta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Se esse estado de censura não for combatido diante de internautas, esse estagio evoluirá e alcançará a midia opositora tambem. Não pode haver precedente.",1,0.5311766266822815,0.4688234329223633,0.0,Incerta
"Fui procurar ontem uns modelos de vibrador e eles pareciam com umas posturas bem reativas. Tive que dividir com vcs a rinha de vibradores.  Esse aqui parece que tá instigando pra briga:  ""Vem, pode vir, vem se tu é MACHO""",Eu to vendo rinha de vibrador no cabelereiro   Grande dia KAKAKAKAKAKAKA,2,0.5929130911827087,0.4070869386196136,0.0,Incerta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Essa censura abjeta precisa acabar!,2,0.411494493484497,0.5885055065155029,0.0,Incerta
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.","Lembrem-se de oantgonista, foi censurado e hoje comemora a censura. Amanhã pode ser o contrário.",1,0.4798498451709747,0.5201501250267029,0.0,Incerta
"O cerceamento da liberdade de expressão encaixa na dialética do senhor e do escravo do Hegel. Quanto mais senhor é o senhor, mais dependente ele é do escravo, então mais escravo ele é. Quanto mais proíbem uma ideia, mais ela se dissemina.  É muito mais eficaz demonstrar as falhas","Leiam! Sobre a censura, de forma geral",2,0.4172300398349762,0.5827699303627014,0.0,Incerta
"???????? você tem propriedade pra falar essa palavra????? você falando isso sem censura te torna tão errada quanto ele, parabéns pela hipocrisia",? se enxerga tu nem conhece ela,2,0.4522525668144226,0.5477474331855774,1.0,Incerta
"friozinho, chuvinha e feijoada: Grande dia  ererê","nego ganhando R$40,00 da psn e eu nem consigo jogar grande dia",0,0.5810277462005615,0.4189723134040832,0.0,Incerta
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Não tá mentindo,2,0.5730853080749512,0.4269147515296936,0.0,Incerta
"O Ministro Barroso, em 2014, quando deixei o regime fechado de prisão e fui trabalhar, dei uma entrevista sobre o Petrolão, Barroso me censurou e determinou meu silêncio, censura, sob pena de eu voltar ao regime fechado. Exorbitou das suas funções. Me fez sofrer.","Bob Jeff você está incomodando aquela corja, então conte mais, conte tudo. Eles estao se achando os donos do Brasil, os poderosos da Terra e não são. Precisamos de um STF, mas nao desses Ministros que estao lá nos envergonhando. #STFvergonhaNacional #STFNaoVaiNosCalar",1,0.4634738564491272,0.536526083946228,0.0,Incerta
"Definição de tiro no pé foi atualizada! Cabeça de Ovo, com essa censura baseada no inquérito ilegal, só conseguiu destruir ainda mais a sua reputação e a do STF!",Porco tem reputação?,2,0.4322607219219208,0.5677393078804016,0.0,Incerta
"1) O ponto não é o mérito, mas a ilegalidade do objeto. Vc condena quem vai às ruas e aplaude quem censura, quando o objeto é ""fechamento de congresso"" ou ""intervenção militar"". Tais pautas são ilegais, ou melhor, não há espaço no nosso ordenamento p/ sua efetividade. Por outro..","Eu ñ aplaudo quem censura, mas o q aconteceu ñ foi censura",1,0.4629740118980407,0.5370259284973145,1.0,Incerta
"Censura no ""dos outros"" é refresco, né #JornalNacional ? Democratas de ocasião !",Ditadura da toga. #VozParaBernardoKuster,0,0.4636012017726898,0.5363987684249878,0.0,Incerta
"Segura as pontas aí Bob Jeff. Os brasileiros estão contigo, essa censura não há de calar uma nação. Segue firme.","CANALHAS não vão nos calar, ainda que seja via sinal de fumaça, daremos um jeito nesse país, NÃO vamos abandona- lo nas mãos de bandidos ainda que seja bandidos poderosos, CENSURA NÃO!!!!",0,0.4483464360237121,0.5516535043716431,0.0,Incerta
se ligou que tá perdendo relevância aqui no twitter e nem comentou sobre a censura imposta pelo ...  Foi por isso né?,"Vejo esquerdistas vibrando com a censura. E se fosse com eles? Qual o tamanho do escândalo que a velha mídia estaria promovendo? A guerra é muito desigual. Se  seguir lutando com a CF debaixo do braço, não sobrará nenhum de nós. O STF já rasgou a CF.",0,0.450195699930191,0.5498043298721313,0.0,Incerta
O gadismo vive implorando por AI-5 e quando tiram do ar as mentiras contadas por eles o Twitter vira um poço das lamentações. O Brasil esta sem governo por culpa destes bovinos que fazem essa fumaça toda nas redes sociais e o primeiro é o JB. O gadismo não tem vida fora das redes,"Gente, vocês não querem Censura? Tão reclamando de que?",2,0.4877007305622101,0.5122992396354675,0.0,Incerta
"Tem gente subindo tag que para justificar seu apoio a censura de alguns. Comparam para tal, a ação de alguns cidadãos desinformados pedirem o AI-5 , com uma ordem de censura feita pelo SUPREMO TRIBUNAL FEDERAL. #ginastica #narrativas","A esquerda antes das eleições alardeava que  defenderia a censura, o autoritarismo, o genocídio, a violações da constituição e etc. Bem, isso tudo se tornou realidade, mas não é o PR que está fazendo, cadê a esquerda agora pra cobrar quem realmente é o DITADOR?",0,0.4218147099018097,0.5781852602958679,0.0,Incerta
Cadê a democracia nesse país? STF tá censura do até Twitter? Ai5 já para termos nossa liberdade novamente #EncovadoComBolsonaro,Como assim a pessoa quer o AI-5 pra ter liberdade? Tá na hora de estudar um pouquinho sobre história né bebê,2,0.5361810922622681,0.4638189077377319,1.0,Incerta
"Não há liberdade de expressão quando não podemos falar o que queremos, mas apenas o que nos permitem falar. Impedir preventivamente alguém de se expressar não tem outro nome: é censura. É por isso que, numa democracia, jornais podem ser processados, mas jamais podem ser fechados.",Não há direito no abuso do direito. Simples assim!,2,0.4022789895534515,0.5977210402488708,1.0,Incerta
"Discordo de 99% do que defendem Allan dos Santos e Bernardo Küster. Assim como discordo de Jones Manoel e Sabrina Fernandes.  Discordo 100% de que o Estado tem o direito de escolher, por motivação política, quem pode ou não ter um perfil no Twitter.","Vc é bem gadinho de bandido, se achando ""o democratinha""  Vai lá, aplaude os algozes da liberdade, aplaude  Burro demais",2,0.5977862477302551,0.4022137224674225,1.0,Incerta
Pode isso? Bernardo P Kuster “ensinando” como burlar o bloqueio imposto a ele e outros investigados no inquérito das fake news? É o tutorial do gabinete do ódio?,Bernardo  te encontramos em qualquer lugar seu filho da puta covarde.,2,0.5877676606178284,0.4122323989868164,0.0,Incerta
"Impedir os ativistas de direita de se manifestarem pelas mídias sociais é censura prévia. Uma coisa é investigar e eventualmente punir por aquilo que publicaram; outra, inteiramente diferente, é impedir que falem.","Dói um pouco defender, mas tem que deixar falar mesmo. Toda forma de imbecilidade e babaquice precisa ser divulgada, pra depois ser condenada, ridicularizada e extinta",2,0.5274533033370972,0.4725466668605804,0.0,Incerta
Censura nua e crua,A regra é clara: se é favor de AI-5 não pode reclamar de censura,1,0.1169063299894332,0.8830936551094055,1.0,Alta
Povo é burro ou apenas se faz? comemorar a censura .... aprendam que todos tem o direito de expor suas ideias msm que elas  não seja aceita por vc... Aff pelo jeito o covid não ensinou nada ...,Reação à censura e acusações fortes do Roberto Jefferson ao STF... Roberto Jefferson está de prontidão para abalar novamente a República (veja o vídeo),0,0.1645520180463791,0.8354479670524597,0.0,Alta
"O Brasil entrando na rota da censura e os generais cuzões quietos,estagnados... #VozParaBernardoKuster","Já começou o mimimi da censura. Os neofascistas mentem, xingam, difamam, caluniam, ameaçam e quando a justiça age vem se fazer de vítimas da sociedade.",0,0.1882858425378799,0.8117141723632812,1.0,Alta
"O mesmo pessoal que falam de censura pq suas contas Bolsonaristas no Twitter e Facebook estão sendo retiradas do ar, são os mesmo que pede a volta da ditadura.","Mas um cara desses é muito idiota mesmo né!? Da onde tiraram isso? Porque meia dúzia de doidos vão a manifestação com faixa pedindo Ditadura Militar, ele acha que todos querem isso.",2,0.1723192781209945,0.827680766582489,1.0,Alta
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Só os canalhas querem e pretendem trazer a censura de volta como forma de esconder todas as suas canalhices!!! Estão aproveitando da PANDEMIA para nós impor a ditadura do judiciário,1,0.1225290745496749,0.8774709105491638,0.0,Alta
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Não é só liberdade de expressão, e sim o ESTADO DE DIREITO DO CIDADÃO que é IMPUNEMENTE subjugado, violentado descaradamente e sem nenhum pudor - essência de TIRANOS",2,0.1288786977529525,0.8711212873458862,0.0,Alta
"Realmente estão tentando a todo custo impor censura aos apoiadores do presidente. A globo está fazendo um ótimo papel passando pano, mas nn pôde criticar ela um tiquinho q já sai botando artistas com mão na boca, no ouvido, nos olhos, na venta, no rabo e falando de ditadura...","A censura chegando no Twitter mesmo que ninguém me ouça falarei, os crimes que está acontecendo no Brasil é impossível que ninguém esteja vendo, ditadura estabelecida onde nao podemos falar, sair as ruas com desculpas de isolamento, estão violando nossos direitos.",0,0.1110272854566574,0.8889726996421814,0.0,Alta
"Melhor sim, mas não o ideal. Se bem que educação vem de berço.... Ainda rosnam, mas medindo as palavras. Curioso como desconhecem leis, e confundem censura com limites. Crianças mimadas.",As leis já existem calúnia injúria e difamação. Isso é censura.,1,0.1326147019863128,0.8673852682113647,1.0,Alta
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”",“Não confundam punição com censura”. Tá de brincadeira...,2,0.1599382907152176,0.8400616645812988,1.0,Alta
Por que têm ancap aplaudindo censura? Não entendo,"Os caras não entendem que a censura não é só pra apoiador do Bolsonaro, é pra qualquer um que pensar diferente",1,0.1242022067308425,0.8757977485656738,0.0,Alta
Um jornalista comemorando a censura de um outro jornalista... KKK Tragicomico!,Vamos ver se esses mortadelas continuarão a comemorar qdo a censura do  chegar a eles também.,1,0.1407873779535293,0.8592126369476318,0.0,Alta
"Art.220. Leia lá. Omitir informações tbm e censura. Então vou desenhar pra vc, reclamar que censuraram alguém a favor do governo, quando o mesmo prática censuras de informações, não faz o menor sentido, energúmeno.","Omitir informação oficial. Não dar entrevista não foi, não é nem nunca será censura. Cara, sério. Vc é burro ou tá só se fazendo de pão pra ganhar linguiça?",1,0.1107603833079338,0.8892396092414856,1.0,Alta
"No mesmo dia em que a Veja divulga que pesquisa do Instituto Paraná mostra Bolsonaro como favorito para 2022, Alexandre de Moraes manda censurar perfis de defensores do presidente. É a mais vasta operação de censura já vista na internet brasileira. Vai ficar por isso mesmo?","Segundo Laurence Sterne, ""A censura é o imposto da inveja sobre o mérito"". É um cerceamento completo, que não deixa respirar. Mas não se pode matar a ideia nem com tiro de canhão.",1,0.1920579373836517,0.8079420924186707,0.0,Alta
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Eba! Vc vai usar a conta dela? Continue postando na sua q todos aqui passamos a ter contas em outros países pra não sermos atingidos pelo Twitter BR.,2,0.107785440981388,0.8922145366668701,0.0,Alta
Sobre contas de conservadores sendo banidas: a liberdade de expressão é direito fundamental garantido em nossa Constituição e deve ser válida para todos.,E vocês do Congresso não fazer nada? vao assistir de camarote a censura e a perseguição aos conservadores? Que vergonha!,1,0.1517605036497116,0.848239541053772,1.0,Alta
"Art. 220. A manifestação do pensamento, a criação, a expressão e a informação, sob qualquer forma, processo ou veículo, não sofrerão qualquer restrição, observado o disposto nesta Constituição.  § 2º É vedada toda e qualquer censura de natureza política, ideológica e artística.","Então que o Barroso e a favor da censura do Alexandre de Moraes,isso não me impressiona acho que tem ainda mais ministros que simpatizam com tal barbárie.",0,0.1109944209456443,0.8890056014060974,0.0,Alta
"Censura é a prévia proibição  Direito de ter apagada a publicação ofensiva ou mentirosa é sim uma sanção civil prevista em Lei, independente da sanção criminal (multa) ou administrativa (no caso de pessoas com cargo público eletivo ou comissionado).","Apagar a postagem é diferente de apagar a conta. Logo isso é censura. Se tivesse alguma postagem comprometedora, q o Lex Luthor mandasse apagar a postagem, jamais a conta",1,0.1231816709041595,0.8768183588981628,1.0,Alta
Menos Estado? Pros outros!..essa bela matéria do   mostra que o dono da Havan tomou dezenas de empréstimos do BNDES para expandir seus negócios com aquela fachada de mau gosto. E conta mais sobre um dos mais barulhentos apoiadores de Bolsonaro.,Menos Estado só serve para pobre.,2,0.199399784207344,0.8006002902984619,0.0,Alta
associar discurso de ódio e disseminação de fake news à censura é bizarro,"Rindo bagarai aqui do Pastor Bernardo chorando a ""censura"" do seu jabá.",0,0.1275014281272888,0.8724985718727112,0.0,Alta
"DÁ UM TEMPO...  O gado fala que não existe pandemia, manda o povo às ruas, mente sobre tudo, pede volta da ditadura e AI-5 e quer reclamar de Censura??????????????",esse povo é comedia demais viu KKKKK,2,0.1815415322780609,0.8184584379196167,0.0,Alta
"Cara, vc não vê a espiral de idiotice q vc está!? Não se trata de fake news. Para crimes de difamação e calúnia ja existem o cp e o cv. Isso hj foi censura.",Censura por investigar e vetar fake news? Kkkkkkkkkkkkkkkkkkk  Está preocupado? Eu não estou rs   Faz arminha,1,0.1708692610263824,0.8291307687759399,1.0,Alta
"Quando uma ajuda emergencial de 600 reais faz grande parte da população ganhar mais do que ganhava com o mercado de trabalho aberto e funcionando “normalmente”, alguma coisa esta errada com o modelo econômico...","Enquanto, para outros, 600 reais são gastos em um dia.",2,0.1882877647876739,0.8117122650146484,0.0,Alta
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,É precisa mesmo!! Então presidente do,2,0.9624674320220948,0.0375326164066791,0.0,Random
"Pois é, parece que algumas coisinhas mudaram, ou é só impressão?  De qualquer forma, não deixa de ser interessante!  Segue o jogo!",è do tipo assim? se teve censura que se foda ne?,2,0.7795067429542542,0.2204932570457458,1.0,Random
"e   Aqui vai minha sugestão como carioca Convidem alguns representantes de algumas religiões e no dia 31/12 faça um grande evento on-line ou em alguma emissora de TV. Quem sabe se começarmos o ano orando,ligados com Deus ,2021 seja o que 2020 não foi.",E agora ? #STFNaoVaiNosCalar #STFVergonhaNacional #STFOrganizacaoCriminosa,0,0.9832364916801452,0.0167635176330804,0.0,Random
"A suspensão das contas de apoiadores do Presidente tem um objetivo simples: intimidar todos os demais apoiadores, enquanto acostuma o restante da população com a idéia sinistra de que certas autoridades possuem o poder e a legitimidade para calar e censurar quem os incomoda.","É a censura democrática, ou a democracia da censura?",2,0.2513474524021148,0.7486525177955627,0.0,Random
ATENÇÃO VOCÊ QUER GANHAR ATÉ R$500 ?       GANHE ATÉ R$ 500 REAIS POR MÊS NO TIKTOK :    - USE MEU CÓDIGO PARA COMEÇAR GANHANDO: 27210071   #barracadobeijo2 Marco Noah  #VozParaBernardoKuster OBX SEASON TWO outer banks Reinier qn8,A deputada ainda esta no tempo do BIPE !!!!   A sua Imparcialidade e a do STF  é tão  clara  como um copo de cafè !!!!   Que vergonha  NOJENTO um jornalista de TI defender a CENSURA  !!! MANDEM LOGO FECHAR AS REDES SOCIAIS  #j10 a globo e os politicos corruptos irão adorar !,0,0.9716799259185792,0.0283200908452272,0.0,Random
"Alexandre de Moraes passou do limite do bom senso há um tempo. Mas, hoje, ele extrapolou ao mandar derrubar 17 perfis de apoiadores do presidente  nas redes sociais.   É a instituição oficial da censura.",E o que acontecerá contra ele?  Cadê o senado Federal? Cadê o Presidente? Cadê nossos representantes?  Nós conservadores NÃO aceitamos traições! #ficaadica,2,0.9903552532196044,0.0096447868272662,0.0,Random
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,que?   o antagonista se posicionando contra o seu ministro do STF favorito?   tem coisa estranho no ar,2,0.9611530900001526,0.0388468913733959,1.0,Random
SEXTA-FEIRA DA VERGONHA Alexandre de Moraes manda censurar perfis do jornalista Bernardo Küster (diretor do BSM) e vários outros conservadores. É a mais vasta operação de censura já vista na internet brasileira. #VozParaBernardoKuster,Querem nos calar! #VozParaBernardoKuster,2,0.9942131638526917,0.0057867961004376,0.0,Random
"A perseguição aos conversadores é uma sombria realidade que estamos presenciando. Levante conosco a tag #FreedomOfSpeech e vamos juntos mostrar ao mundo o sequestro da nossa liberdade!  Bora, robozada?",#FreedomOfSpeech  #VozParaRobertoJefferson  #VozParaBernardoKuster  Censura nunca mais!,2,0.9927002787590028,0.0072998031973838,0.0,Random
"Passei pelo caju agora e me lembrei do dia que eu fui obrigada a me despedir do meu branquelo, ah maycon tu me faz uma falta grande",minha família enche o meu saco só por eu não querer ir no aniversário da minha sobrinha grande dia,0,0.978380024433136,0.0216199625283479,0.0,Random
"NÃO  a ditadura, nem a militar e nem a do judiciário #VozParaBernardoKuster","Sobre a CENSURA, perseguição aos conservadores e direitista que apoiam o gov. federal no Brasil",0,0.953382968902588,0.0466169901192188,0.0,Random
"Painel: Sara Winter, ativista do movimento 300 do Brasil, é presa pela PF em Brasília","Esses dois inquéritos são bem bagunçados A prisão da Sara Inverno foi, ""a princípio"" justificada. MAs está solta, pq parece que era sem pé-nem-cabeça",2,0.9924163818359376,0.007583572063595,0.0,Random
O que vcs acham do STF ?,#STFVergonhaNacional é a opinião corrente!,2,0.9740613698959352,0.0259386356920003,0.0,Random
#Bolsonaro2022 #VozParaBernardoKuster Essa censura aos defensores dos ideais conservadores apenas fomenta o crescimento da popularidade de Bolsonaro.,Será que não vão parar as arbitrariedades desse Alexandre de Moraes? Desde quando em uma democracia se admite essa ditadura disfarçada imposta por quem não nos representa? Diz aí Alexandre quantos votos tu teve pra achar que representa algo para o Brasil?,0,0.987307608127594,0.0126923769712448,0.0,Random
que censura o q caralho tu enche o cu de cloroquina e vem falar merda,"Lembram de 2018, aquelas pessoas falando 'ele não' pq além de várias acusações iria fazer como em 64 e que voltaria a censura? Pois é, ela voltou. Mas quem é o responsável? Eu sei que 'ele não' é. #FreedomOfSpeech",0,0.3996446132659912,0.6003553867340088,1.0,Random
"O mínimo que os senadores decentes deveriam fazer é convocar uma entrevista coletiva e mostrar a sua total discordância a respeito deste crime de Abuso de Autoridade praticado pelos onze malignos do STF. Não fazer nada é também um crime, o de omissão. #STFVergonhaNacional",Temos que reagir às imoraeslidades !!!! #STFVergonhaNacional,1,0.9900278449058532,0.0099721802398562,0.0,Random
"Como a editora me informou que o livro não chegou a ser impresso, fui autorizada a atualizar meus escritos com os acontecimentos de hoje. Ficarão devidamente registrados também.",São grandes aberrações jurídicas!  #VozParaBernardoKuster  e demais conservadores perseguidos pelo 5TF.,2,0.9571900963783264,0.0428098812699317,0.0,Random
"Estou feliz pq finalmente consegui cancelar a Live Tim (Que por sinal tem um atendimento horrível) que tava me enrolando por 2 semana pra instalar a merda da minha internet na casa nova esses fdp, e pq o Cid curtiu meu comentário, grande dia amigos",Presidente Bolsonaro testa NEGATIVO para o covid. Mais um dos milhões de recuperados do Brasil. Grande dia!,0,0.9288100004196168,0.071190021932125,0.0,Random
Fico a pensar...o que leva a vaidade misturado com arrogância e  uma pitada de prepotência de um ministro do STF ao tentar fechar a boca de uma nação! #FreedomOfSpeech #STFVergonhaNacional,São seres inúteis.,2,0.987074851989746,0.0129251386970281,0.0,Random
"pouco sabemos sobre a retenção de contas de conservadores. ao que parece elas foram feitas em atenção à determinação do STF para ""interrupção dos discursos"" de ódio, subversão da ordem e incentivo à quebra da normalidade institucional e democrática.  é um péssimo precedente. 1/","Acho censura. Detesto esses bolsominions youtubers, mas o alexandre de Moraes atuou como censor neste caso. O que tem de fazer e processa-los se cometem crimes, não travar conta. Quem pode fazer isso são os proprietários das plataformas.",2,0.986221432685852,0.0137785458937287,0.0,Random
"O STF mandou DERRUBAR CONTAS bolsonaristas em redes sociais  NÃO CONCORDO com essa turma NEM APOIO o que dizem, mas a decisão vem de um INQUÉRITO INCONSTITUCIONAL  A Suprema Corte abre brecha pra voltarmos a um ESTADO DE CENSURA  Hoje é com eles. Amanhã pode ser contigo...",Perfeito !,2,0.986162543296814,0.0138374930247664,0.0,Random
