tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
"Hidroxicloroquina ou cloroquina não se mostraram eficazes, diz OMS",Interessante a analogia! A cloroquina monetária  via,0,0.0,0.0
"""Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e ANTIPULGAS"". Folha de SP  Vocês acham que a UIPA – União Internacional Protetora dos Animais deve se pronunciar?",Tem gnt lucrando pra caralho c essa cloroquina viu só pode pra ser plausível essa insistência num trem q n tem comprovação de eficácia nenhuma c a covid,0,0.0,0.0
Agora o gado entende?? Será?,Hahahaha!  Aprendam o Melô da Cloroquina! #BolsonaroHeroi,0,0.0,0.0
"Todo mundo já sabe o que vai acontecer, né? Na rede pública vai rolar #cloroquina a torto e a direito, quem morrer dos efeitos colaterais vai sair da lista de mortos pela #covid19 e entrar numa lista qualquer. Resumindo: vai continuar morrendo pobre e ninguém se importa.","Esse twitter tá uma loucura, gente com nude vazado, pessoas puxando # pra salvar a Bel, Lula e o corona vírus, Bolsonaro e a cloroquina, todo lugar tem uma discussão política, pqp",0,0.0,1.0
"vc viu o Gabeira comentar q o Bolsonaro comprou cloroquina da Índia, no podcast com o Lauro Jardim?",TRAFICANTES CRIMINOSOS!!!!!  O negócio é traficar cloroquina,0,0.0,0.0
DENUNCIEM TUDO QUE ESSE GOVERNO INVENTAR DE MENTIRA SOBRE A CLOROQUINA. O TWITTER NÃO BORRA  PRA FAMIGLIA. ELES APAGAM MESMO.,Tiago só se fala em cloroquina porque na prática é o que está fazendo efeito #GrandeDebateCNN,0,1.0,0.0
Nosso povo se enrola fácil. Quem não está vendo que a esquerda e os comunistas não querem o uso da cloroquina pra não dar fim a quarentena no tempo de Bolsonaro? Eles querem a falência e sofrimento do povo pra ter a quem culpar. Bando de bandido!,"Bolsonaro diz que cloroquina pode não ter eficácia, mas reforça-a como tratamento para a covid-19",0,0.0,0.0
Bozolixo queria alterar a bula da cloroquina  Prova mais do q clara de um genocida!,"""fulano é defensor da #Cloroquina ""   Quem tem defensor é réu. Remédio tem que ter pesquisa, artigo internacional e nacional comprovando e base científica!!!  #CloroquinaXTubaina",0,0.0,0.0
"Ouvi dizer que já está vendendo cloroquina na Havan, é verdade? rs","A direita toma cloroquina, a esquerda Tubaína! Mais um crime do traste. #ForaBolsonaro",0,0.0,0.0
O problema desses líderes que acreditam em histórias da carochinha é que só depois de terem feito a lambança acabam voltando atrás. Mas aí já prejudicaram um monte de gente q foi atrás dessas sandices.   Donald Trump avisa que vai parar de tomar cloroquina,"Não use máscara nem faça isolamento social,afinal é só um ""gripinha"",tome cloroquina veterinária.....",0,0.0,0.0
"Quando esteve no Roda Viva, Bebianno falou que Bolsonero se acha um salvador do Brasil. Dá para ver isso nitidamente no caso da Cloroquina. Mesmo sem aval da OMS, ele trocou ministros da Saúde e empurrou goela abaixo o medicamento por decreto  #BolsonaroGenocida","#Debate360 As pessoas que usam a Cloroquina para outros fins, malária por exemplo. Alguns usam por décadas e não tem efeito colateral algum, porque não pode ser usado para a Covid-19. Mesmo sem comprovação cientifica, ""se tivesse usado no início da pandemia já teria acabado.",0,1.0,1.0
"Se a Cloroquina é tão boa, por que o paciente precisa assinar um termo de conscientização antes de tomar? E por que o PR publicou uma MP se isentando de qualquer erro no combate ao covid? Sabemos a resposta...",Gil Vianna era policial militar reformado e estava em seu segundo mandato na Assembleia Legislativa do Estado do Rio de Janeiro (Alerj). Era líder do PSL na casa.  Deputado morto por Covid-19 usou cloroquina,0,0.0,0.0
Profissionais de saúde do Reino Unido iniciam ensaio cliníco com cloroquina,"Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas.   Antipulgas Antipulgas Antipulgas  Eu disse antipulgas!!!!",0,0.0,0.0
O protocolo da Cloroquina já saiu. Eu tô precisando do protocolo da Sibutramina. #boatarde,"""Ainda bem que a natureza criou esse monstro chamado coronavirus"" (LULA, 2020)  “Quem é de direita toma cloroquina, quem é de esquerda toma tubaína” (BOLSONARO, Jair 2020)  Ambos no mesmo dia em que superamos 1.000 mortes por dia.  Iguais em seus populismos desumanos. Nojo.",0,0.0,0.0
Esse salvaria o mundo.... #Cloroquina #Covid_19 #Brasil #MinistroDaSaude Dr. Rey implora por vaga de ministro da Saúde a Bolsonaro: 'Estou me humilhando' · Notícias da TV,Nego bebe até álcool de posto e tá preocupado em beber cloroquina KKKK,0,0.0,0.0
Incompetência //Ministério da Saúde divulga versão de orientações sobre cloroquina com assinatura de secretários,"Se vocês pensarem bem, os defensores da Cloroquina são os mesmos que não acreditam no vírus que supostamente teria a Cloroquina como tratamento... #buguei #ForaBolsonaro #Covid_19",0,0.0,0.0
"se vcs barrarem o protocolo da cloroquina, pode ser que milhares de pessoas morrerão . Então , podemos atribuir a vcs o crime de homicídio? Uma vez que vcs estão assumindo o risco matar . Estou certo ou errado ?  Alguém poderia tirar essa dúvida pf.",Por que o presidente insiste na cloroquina? Por que ele não deixa o consenso médico e comunidades científicas cuidarem dos protocolos do tratamento?,0,1.0,1.0
"os dois ministros tb foram contra, mas o jumento teima","#Debate360  Já morreram mais de 17 mil pessoas, e nenhuma tomou cloroquina! Se tivesse tomado será que tínhamos estes números de mortos?",0,1.0,1.0
"a galera tem que cair na real que o lance do governo não é o uso da cloroquina... é a venda... depois que comprar já era, foda-se o que vão fazer com a parada... milhões em jogo.",#JornalNacional Então o Brasil achou a CURA para o coronavirus Cloroquina + azitromicina +antipulgas.  Alguém avisa o mundo pra parar de gastar dinheiro pq aqui o presidente achou a CURA? E o ministro da economia disse que Todos querendo vida boa com 600 reais?,0,0.0,1.0
"""Direita usa cloroquina, Esquerda toma Tubaina, quem tem Juízo segue a medicina"". Henrique Mandetta  Olha que tomei muita Tubaina nessa vida com muito Orgulho.","Via : ""Medida sobre cloroquina é política"", avaliam advogados - Saúde - Estadão -",0,0.0,0.0
"A cloroquina é uma esperança, ainda não existe nada de exato pra combater esse vírus em nenhum local do mundo. Mas se há esperanças nos agarraremos a ela e vamos torcer pelo nosso povo que viva!","Tomar “tubaína” significa tomar no toba ... Direita toma cloroquina, esquerda toma no toba... #BrasilComBolsonaro",0,0.0,0.0
"Bolsonaro sobre médicos no Ministério da Cloroquina: Toda vez que Bolsonaro, o garoto cloroquina, abre a boca ele acumula provas contra ele mesmo. É uma pessoa  perversa:  mente sabendo que está mentindo apenas para enganar seus interlocutores. Não há médicos no Ministério.",Cloroquina - Antes e Depois do Dr Uip! Boletim da Manhã 14/04/20 PLANO M...  via,0,0.0,0.0
Haja saco pra ficar uma hora esperando o ônibus e ouvindo bolsominion querendo a tal cloroquina,"“Ain esse protocolo do bozo da cloroquina é um absurdo” - disse Lucas Enzo, 25 anos, mora com os pais, tem um gato, fuma maconha, toma meta anfetamina em festas de eletrônica, toma 20 gotas de novalgina para matar a resseca de Corote... ouve Anita.",0,1.0,1.0
dei um espirro aqui acho melhor tomar essa cloroquina que pode me dar um ataque cardiaco pq vai que pode ser covid né,O Trump é um louco. Tomou Cloroquina sem consultar o Felipe Neto  #BrasilComBolsonaro,0,1.0,0.0
"Protegeu tanto o Bolsonaro achando que ia melhorar de vida e agora foi demitido e está mais difícil de encontrar trabalho.  Faz arminha, colega! Toma umas dose de cloroquina com gelo e limão.","Nao sei se é coisa da minha cabeça, mas cloroquina não me parece um nome de remédio confiável mesmo",0,0.0,0.0
oq karl marx jean baudrillard camille paglia slavoj zizek e agamben teriam a dizer sobre o menino do cuscuz beijando a embalagem de cloroquina,Técnicos do Ministério da Saúde atestam que não há eficácia no uso da cloroquina contra Covid-19  by,0,0.0,0.0
Esse protocolo pra uso da cloroquina é uma vergonha. O coveiro do Palácio do Planalto quer finalizar a todos nós.,Mais filho da Puta ainda é  quem libera essa porra de cloroquina!  Sem nenhum estudo comprovado  que realmente dá  certo essa merda!,0,0.0,0.0
"pois VAI seu idiota sai de casa sem máscara, quebra a quarentena pra frescar em manifestação pró bolsonaro, chama a pandemia de invenção da esquerda, enche o cu de cloroquina, eu quero é que se foda",A cloroquina foi fabricada em abundância pelo exército graças a atuação do presidente que importou matéria prima da Índia e mesmo a Imprensa e políticos serem CONTRA o Pr  há 60 dias vem rezando todos os dias sobre o tema! #BolsonaroTemRazao,0,1.0,1.0
minha ex orientadora &gt;farmaceutica&lt; bolsominion de morrer defendendo o uso da cloroquina...................,"cloroquina, cloroquina, cloroquina tem no sus nao sei se funciona mas a gente deduz",0,1.0,0.0
"Os nossos políticos são realmente uma grande piada de mau gosto, há os aficionados por cloroquina, os viciados em cocaína, e, no geral, há um time razoável dos amantes de propina.",O tanto de avô que trabalhou no garimpo e tomou cloroquina contra a malária não é brincadeira hein?,0,0.0,0.0
Só doido que vai consentir o uso da cloroquina kkk Depois de hj o deputado do psl  SÓ DOIDO MESMO,"Baddini: ""O que a gente precisa é de isolamento social, leitos de UTI [Unidade de Terapia Intensiva], respiradores de qualidade e profissionais treinados para dar o melhor atendimento aos pacientes. A cloroquina não pode ser vendida como a panaceia""",0,0.0,0.0
"a #globolixo novamente atacou o uso da cloroquina,Sr presidente não renova a concessão com essa merda de lixo de emissora..","Aí mano, tô na Unimed com a minha vó e tem um idiota surtando aqui querendo cloroquina",0,0.0,0.0
"Cloroquina era indicada pelo Jornal Nacional até para grávidas. Hoje, se...    cloroquina não mata o que mata é assistir a",Saúde atende Bolsonaro e libera cloroquina para casos leves de Covid-19,0,0.0,0.0
"#pordentrocomcardinot Fui ao Hapvid e me receitaram a Cloroquina, isto é, esse médico comunista está mentindo.",Carla a dose de Cloroquina me parece esta muito alta.,0,0.0,0.0
dar cloroquina pra alguem com covid eh exatamente igual entubar a pessoa e operar a fimose dela,"Pesquisadora desmonta a farsa da cloroquina de forma avassaladora diante de médicos  via   Se puder, dá uma olhada.",0,0.0,0.0
"Repare se esse infame está preocupado com a vida das pessoas?! Distribuir o medicamento não vai, mas está mandando confeccionar sacos pretos para empacotar mortos.",O papo era codeína eu entrando cm a cloroquina achando q tva arrasando,0,0.0,0.0
E se a próxima temporada de Greys Anatomy fosse situada na pandemia do corona vírus Será que a cloroquina consegue fazer uma ponta nessa série?,Só uma dose de cloroquina um pouco mais pesada pra me acalmar depois de tanta coisa hj #pobrefobicasorocabana,0,0.0,0.0
Deputado morto por Covid-19 usou cloroquina  Esse é o tweet,"Não há dúvidas que novo secretário especial de Cultura  andará na mesma direção de Regina e virá para assinar o protocolo da cloroquina na pasta. A pauta do Governo não é uma política de fomento às artes ou de preservação do patrimônio cultural, ela arruína nossa memória.",0,0.0,0.0
"Caro presidente  , não seria interessante já mudar a nossa bandeira? Se não matar de COVID ou de complicações pelo uso da Cloroquina, você vai nos matar de raiva!  #BolsonaroGenocida",Cloroquina         é o  meu ovo,0,0.0,0.0
"Ja saiu a Musica da Cloroquina! Cloroquina, Cloroquina. A esquerda pira #LulaTorcePeloVirus",DESDE 1600 QUE O MUNDO CONHECE A CLOROQUINA,0,0.0,0.0
E os bolsominion que tão confundindo cloroquina com fosquima por isso estão tão ansiosos pra tomar,"Constantino falando em fla-flu ideológico na discussão sobre cloroquina ? Ele faz isso todo tempo, e só alguém fazer uma crítica do governo Bolsonaro para Ele rebater fazendo críticas ao ex presidente Lula e ao PT, como se uma coisa justificasse a outra. Volta Villa #3em1",0,0.0,0.0
"Tratamento com cloroquina, precisa investigar os aplicadores, antes de receber o tratamento. Imagina um médico esquerdista comunista defensor de bandidos, contra o Bolsonaro, receitar esse medicamento, como acontreceu em Manaus.",Oi meninas hoje eu vou ensinar pra vocês um blend de gin com cloroquina q fica uma delíciaaaa pra aproveitar a quarentena e ainda se proteger contra o corona,0,0.0,0.0
Liberação de cloroquina para tratamento de casos mais leves da covid-19 repercute entre senadores,"Olha o perigo que representa o governo dessa criatura  Isso é criminoso, um absurdo sem tamanho!",0,0.0,0.0
"MANDETTAAAA!  SOU FÃ  Ele rebateu a piada feita em Live por Bolsonaro dizendo: ""nessa história de quem é de direita usa cloroquina, quem é de esquerda sua tubaina, digo que quem tem juízo escute a medicina""   AHAHHAHAHAHAH",Amanhã vai rolar: 1. Vídeo do Celsim 2. Nota de Repúdio  3. Tuitada de blogueiro lacrador 4. Cloroquina,0,0.0,0.0
Quem é direita toma cloroquina eu prefiro tomar a tubaina e comer meu pão com mortadela mesmo. #somosresistencia,o primeiro estado a receber a remessa de cloroquina é o Acre. como sempre o Acre sendo cobaia dos políticos,0,0.0,0.0
"Parabéns secretário de saúde de Gurupi! Entendemos por A mais B que o município sem respaldo científico vai adotar o protocolo da cloroquina, mas o distanciamento social que é comprovado cientificamente vcs não estão adotando com o comércio da cidade aberto",Como seria o “cara a cara” de Marília Gabriela com Bozo... “Um remédio? Cloroquina!  Um refrigerante? Tubaína!  Pra levar no avião? Cocaína!  #forabozo #fiqueemcasa #ForaBolsonaro #AntiFascista #JoaoPedroVive #mariellepresente,0,0.0,0.0
"Universidades Federais, antros do esquerdismo mostrando a cara.","Quem vai pro Einstein, pro Sírio e pra Prevent Senior é medicado com Cloroquina no primeiro minuto, quem depende do SUS vai pra casa esperar ficar nas portas da morte e volta pra ser entubado #CloroquinaXTubaina",0,0.0,0.0
"1. Declaro, para os devidos fins de direito, que, caso eu seja diagnosticada com Covid-19, autorizo o uso de cloroquina, hidroxicloroquina, azitromicina, gasolina, creolina, zinco, heparina, Novalgina, Rifocina, penicilina, Tetrex, Benzetacil, aspirina, AAS, losartana, Rivotril,",", mais um crime pra lista do #impeachmentJa",0,0.0,0.0
"Real que eu tô bifurcadinho das ideias, eu só queria doses altas de cloroquina injetadas no meu 4nus",Pra direita cloroquina; Pra esquerda tubaina; Pro centrão propina; E no avião do presidente cocaína.,0,0.0,0.0
"Governo receita cloroquina sem médico que responda  Descobrimos, com a pandemia, que não apenas o novo coronavírus é contagioso.  A estupidez também é.  via",Desde q tome em casa e ñ ocupem as ÚTEis sou a favor q o gado tome cloroquina com uísque e três pedras de gelo.,0,0.0,0.0
"Não entendo essa polêmica que vcs estão fazendo com essa cloroquina, se ela é usada a mais de 40 anos contra malária pq só agora faz mal,?",vontade de enfiar a cloroquina no cu desse presidente filho da puta do caralho,0,1.0,1.0
mea culpa: a cloroquina da minha área é essa notícia aí do alaska e do universo que flui no sentido oposto da seta temporal,"Muitos perguntam: E aí, prefeito, vai autorizar uso da Cloroquina? Meu irmão, nunca proibimos. O médico q acha prudente utilizar ele pode, e tem feito. O que não pode é eu, prefeito, formado em direto pela UFSC e em ADM pela Univali, querer dizer o que é melhor para o paciente.",0,0.0,0.0
"Boa noite pra quem é Tubaína, pra quem é cloroquina, boa sorte!","A cloroquina usada no começo do tratamento do vírus chinês, logo nos primeiros sintomas, é bem efetiva.  #EuApoioBolsonaro",0,1.0,0.0
"Pelo visto a cloroquina só não cura a insanidade e a estupidez. A zombaria, o escárnio, e a jocosidade configuram o apelo ao ridículo que nós estamos vivendo neste desgoverno. Quem gosta de demonizar as coisas, estas são as mesmas características de Satanás... #insano #herodiano",mano O MUNDO TODO FALANDO QUE CLOROQUINA NAO FUNCIONA  e o imbecil do presidente continua insistindo nessa porra  pra mim é de duas uma: ele é dono de uma fabrica de cloroquina ou tem amigos que sao donos de uma fabrica de cloroquina,0,0.0,0.0
"as mortes pelo não uso da cloroquina, VÃO CAIR NA SUA CONTA. CANALHA","Governo gosta de celebrar quem vive, não de lamentar quem morre  Hoje prefere celebrar a vida de 209 milhões de brasileiros, não de lamentar a morte de João Pedro.  Contraditório mudar o protocolo da cloroquina contra a ciência e a OMS. Aumenta risco de morte, inócuo contra covid",0,1.0,1.0
"Pelos efeitos colaterais da cloroquina, segundo a agência norte-americana Food and Drug Administration (FDA), Bolsonaro já toma o remédio há muito tempo:Sentimento de perseguição,sensação de que está escutando os próprios pensamentos, agressividade, confusão mental, entre outras!","Nunca te pedi nada, Darwin.",0,0.0,0.0
"Mas assina ATESTADOS DE ÓBITO. Rui Costa sobre cloroquina: “Na Bahia, político não passa receita médica” – Noticia Brasil Online  via","Expedito De Alcantara  · A cloroquina sempre foi usada, em grande escala, contra a malária e outras doenças,  com pessoas de baixa renda em Manaus, em Porto Velho e etc. Somente agora, na coronavid-19, surgiu essas duvidas. Por que? #grandedebate",0,0.0,0.0
Via : Documento que autorizou cloroquina não tem assinatura e não obriga uso pelo SUS - Saúde - Estadão -,"agora na : ""Cloroquina não tem eficácia comprovada, mas também não há evidências que não funciona"".  Não entendo nada de medicina, mas um pouco de lógica e a frase acima faz sentido só no paradoxo de Schördinger.  #Debate360",0,0.0,0.0
ter q ler q anticoncecional tb é medicamento perigoso querendo comparar a cloroquina é de cair meu cu,"Faz propaganda da Cloroquina usando uma máquina gigantesca, além de dois garotos propaganda de peso, Bolsonaro e Trump.  Pra depois alegar clamor popular, a pandemia vai passar e a História será implacável com vcs.",0,0.0,0.0
A coisa mais merda dessa pandemia é aguentar uma turma que faz um mimi do caralho só pq ñ gostou de uma decisão.   Cheguei a ler hj que o Bolsonaro traiu o povo só pq ñ nomeou a japa Agora tdo mundo é especialista em cloroquina e tem o ministro perfeito.,to sobre o efeito da cloroquina,0,0.0,0.0
"a amiga da minha prima ficou com coronavírus, eles trataram com cloroquina, ela curou mas morreu com problemas no coração suspeita? efeitos da cloroquina  ela deixou duas filhas menores de 10 anos mas bora espalhar cloroquina pra toda a população né","eu cansei de debater com o educador físico lá... ontem ele me marcou em uma notícia do covas ampliando o uso da cloroquina e minha resposta foi: se você quiser arriscar tudo bem, eu é que não vou, eu me odeio mas não ao ponto de querer ficar cega ou doente renal crônica bom dia",0,0.0,0.0
"O governo vai liberar o uso da cloroquina dizendo que a população está clamando por isso. Gente, é INACREDITÁVEL.  Conheço bolsonaristas que defendem o uso mas tiveram covid19 e não usaram o remédio por medo. Ou seja, defende pra prejudicar mesmo.",O tanto de avô que trabalhou no garimpo e tomou cloroquina contra a malária não é brincadeira hein?,0,0.0,1.0
O ex-ministro afirmou que participara de reunião em que o presidente tentou violar o texto médico.,Gostaria que a Associação Médica Brasileira (AMB) e os Conselhos Regionais de Medina saíssem do MUTISMO e se pronunciassem sobre a autorização para o uso da cloroquina. É seu DEVER para com a categoria médica e a sociedade brasileira.,0,0.0,0.0
Trump diz que deve deixar de tomar cloroquina em 2 dias #Trump #cloroquina #Covid_19,"colega de trabalho da minha mãe ta com suspeita de covid. voltou no hospital hoje pq tava com dor no peito pra respirar e quiseram cobrar 250 reais pra ela fazer o exame e receitaram hidroxicloroquina pra ela  ENFIA A CLOROQUINA NO CU, PORRA",0,1.0,0.0
Enquanto o presidente brinca de cloroquina estamos morrendo de Covid. Que vergonha eu sinto quando lembro que votei nesse bosta!,minha cidade é um interior do interior e hoje tinha um abençoado pedindo cloroquina na farmácia  a estupidez humana vai longe,0,0.0,0.0
"Que louco é viver no país que quer liberar cloroquina sem comprovação científica e cheia de efeito colateral, mas nega a legalização da maconha que é cientificamente indicada no tratamento de inúmeras doenças. ""Governo dos técnicos"" disseram.","""Quem é da direita toma cloroquina, quem é da esquerda toma tubaina"" e voce QUERIDO PRESIDENTE, precisa tomar no c# ridiculo !",0,0.0,0.0
"BEM TANTO ATÉ ADQUIRIR CIRROSE, FUMAM UMA VIDA TODA ATÉ ADQUIRIR ENFISEMA, USAM DROGAS ATÉ TER OVERDOSE. MAS MORREM DE MEDO EFEITOS COLATERAIS DA CLOROQUINA. NA VERDADE O MEDO E DE TER QUE AGRADECER AO BOLSONARO POR SALVAR SUAS VIDAS MEDÍOCRES.",O PROTOCOLO DA CLOROQUINA AINDA PRECISA DE AUTORIZAÇÃO DO PACIENTE PRA USAR KKKKKKKKKKKKKKKKKK EU AMO A SABOTAGEM COM OS PLANOS DO PRESIDENTE IMBECIL,0,1.0,1.0
Tem gente receitando cloroquina sem ser médico. O exercício ilegal da medicina é CRIME (art. 282 do Código Penal).,Alguém de vocês já tiveram que fazer algum exame com contraste e leram a declaração que somos obrigados a assinar? Por que a celeuma com a Cloroquina que até antes da pandemia era vendido sem qualquer receita médica?,0,0.0,0.0
Olha a mente do líder da nossa nação...Quem não toma cloroquina toma tubaina. Dessa é  forma que se trata um assunto tão grave?Isso é um desrespeito.esta brincando com a situação. Enquanto isso  pessoas  morrem. É um irresponsável  ou um retardado. Joguei o titulo fora .,Ministério da saúde apresenta novo protocolo para uso da cloroquina,0,0.0,0.0
"Quem é direita toma cloroquina, quem é esquerda toma itubaína.   Quem é brasileiro toma no CU! #ForaBolsonaro","""Cadê os militares BRASILEIROS que defendiam o POVO BRASILEIRO, e não mafiosos der olhos claros??? "": Militar nomeado no SUS publicou fake news sobre cloroquina e ofendeu OMS  via",0,0.0,0.0
"quando vier a vacina pro Brasil, quem é de esquerda toma vacina e quem é de direita enfia a cloroquina no cu",hoje fui acordada com a notícia que a minha avó morreu por covid e segundo os médicos ela tava estável mas começaram a dar cloroquina pois a família autorizou sendo que o remédio tem MUITOS efeitos colaterais inclusive arritmia que vai causar parada cardíaca,0,0.0,0.0
"O Ex-ministro H. Mandeta deu entrevista afirmando que Jair Bolsonaro queria alterar por decreto a bula da Cloroquina para incluir recomendação de uso contra a COVID-19.  DECRETO PARA ALTERAR BULA DE REMÉDIO.  Alô, manicômio! #BolsonaroAcabou","Bolsonaro tentou alterar bula da cloroquina, diz Mandetta  vía",0,0.0,0.0
queremos ter o direito descrito na Constituição para decidir se tomamos ou não a medicação Cloroquina em caso de COVID.,"Criticam a cloroquina OK. O que não dizem é qual o tratamento deve ser usado. Fato é que nenhum medicamento tem testes exaustivos para a Covid (nem dipirona, que é usada). Com a autorização do CFM, essa é uma OPÇÃO. Que dê certo!",0,0.0,0.0
"Militar nomeado no SUS publicou fake news sobre cloroquina e ofendeu OMS; major também tem ataques a STF, governadores e imprensa em seu redtube. (via )","A menina fez mó crítica construtiva, dando margem pra conversa, e os doido da cloroquina só mandando ela se fuder. Lastimável",0,0.0,0.0
"Sobre a liberação da cloroquina: protocolo que não é protocolo, não há efeito vinculativo, o governo não determina, não há uma ordem. Para quem não entendeu: nem o médico nem o paciente são obrigados a usar, mas a viseira política irá pautar a escolha. E o governo não terá culpa.","O antigo ""faz arminha que passa"" foi atualizado para ""toma Cloroquina que passa"". Com Nióbio e Grafeno de preferência.",0,0.0,0.0
"""Ah pq eu e minha família toda trabalhos na área da saúde e a cloroquina tá funcionando"" VOCÊ TÁ FAZENDO PARTE DE PESQUISAS? FOI CONCLUÍDA? DWU POSITIVO? Chato pra caralho",VEJA O DOCUMENTO PRODUZIDO PELO GOVERNO SOBRE A CLOROQUINA,0,0.0,0.0
eu queria q o Bolsonaro defendesse a vida do brasileiro como ele defende a cloroquina,Caiu na rede: cloroquina com feijão,0,0.0,0.0
Inglaterra acaba de falar que vai comprar 35 milhões  libras em cloroquina essa semana.,"Bolsonaristas criam 'corrente do bem' (?!?) e se medicam com cloroquina, azitromicina e antipulgas; medicamentos, sem comprovação de eficácia contra a Covid-19, são distribuídos aos apoiadores do presidente.",0,0.0,0.0
Fique por dentro do que aconteceu de relevante na manhã desta quarta-feira (20) com o Boletim A+.,"brasil está fora do desenvolvimento da vacina contra o covid-19 porq o bolsonaro acredita que a cloroquina é 100% eficaz e não precisamos da vacina, a essa altura é impossível que alguém não tenha se arrependido de ter votado nele",0,0.0,0.0
Sobre Lair Ribeiro defendendo o uso de cloroquina pro Covid-19: De onde nada se espera é que não sai nada mesmo.,"Quem for de direita toma cloroquina, quem for de esquerda toma tubaína.   E toma onde quiser também.",0,1.0,1.0
próxima mensagem falando de tomar cloroquina vou mandar  tomar remédio pra carrapato pq é isso que gado tem,Bolsonaro zera imposto sobre cloroquina  #cloroquina #hidroxicloroquina,0,0.0,0.0
"""SE A CLOROQUINA EM VEZ DE COMPRIMIDOS FOSSE SUPOSITÓRIO, #DoriaBosta E A ESQUERDALHADA ESTAVAM FAZENDO FILA PARA COMPRAR!!""",sobre a cloroquina eu prefiro morre que assina um termo do meu atestado de óbito por uma medicação que não tem comprovação de eficacia isso é criminoso joga a responsabilidade da medicação em um paciente que só tem essa opção morre pela medicação ou pelo covid esperando leito etc,0,1.0,1.0
A rádio Itatiaia fazendo propaganda da cloroquina da forma mais irresponsável que pode. Basicamente dizendo que a resistência ao uso se deve ao preço que não traz lucros a indústria farmácia.,"E não o defenderei, até porque ele não está na cadeira da pessoa que deveria estar salvando vidas, e não matando como está fazendo o psicopata da Cloroquina e de parte da República.",0,0.0,0.0
