tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"Brasil renovou o recorde de mortes por coronavírus: 1.179. 17.971 no total!  Bolsonaro: “Quem é de direita toma cloroquina. Quem é de esquerda toma Tubaína"".  Canalha traidor!!!!","Viva a liberdade de escolha, quem quiser tomar cloroquina toma quem não quiser a vida é dela..... Lembra Artur, liberdade, menos estado.... O que vc virou.....",1,0.2812880575656891,0.7187119126319885,
"""Nós não faremos a distribuição e nem aplicação generalizada da cloroquina, porque a ciência não recomenda"", disse o governador de São Paulo, João Doria.","PSDB Manipulação de Informações,  vocês não engana mais os brasileiros.  O isolamento horizontal não tem comprovação científica.   Neste modelo em vários países aumentou a contaminação.  PSDB sempre foi incompetente, não fez estrutura de saúde, 8 anos de Alckmin.",2,0.3018123209476471,0.6981877088546753,
"Do  no  : “sabe qual minha opiniao sobre a cloroquina? Nenhuma. Eu não estudei, não sou médico, não é questão de opinião”.","Não é questão de opinião e sim questão de liberdade. Quem for infectado e quiser tomar cloroquina tome, quem achar que não vale nada não tome. Só lembre que os médicos top do Brasil Dr Uip e Dr Kalil tomaram. Será que não vale nada?",1,0.3402378857135772,0.6597621440887451,
"Mesmo que quiséssemos, sabe quais são os problemas para prescrever Cloroquina COM SEGURANÇA em todo o país? Segue esse fio e acompanhe a história de Seu Jair, um paciente hipotético do mundo real. (Fio Hipotético tá? Não jogamos nossos Diplomas no lixo ainda não)",Esse paciente hipotético é complicado,2,0.3412740528583526,0.658725917339325,
"juro pra vcs que eu me esforço, mas não consigo acompanhar os pensamentos e as intenções do christopher. nessa materia que ele divulgou da cloroquina no brasil, o próprio título já explica que a OMS não recomenda esse medicamento. no fim das contas ele tá apoiando ou criticando?","Quem quiser usa e quem não quiser não usa, pra que tanta falação? Que saco. Especialistas criticam novo protocolo de hidroxicloroquina e cloroquina; veja a repercussão | Coronavírus | G1",0,0.3632509410381317,0.6367490887641907,
Agora cada médico receita a cloroquina quando bem entender. Pau no cu do Doriana.,"Cloroquina ou estriquinina, ele escolhe o que quer tomar.",1,0.4377822875976562,0.5622177124023438,
"Cloroquina, cloroquina...","QUEM NÃO QUISER, NÃO TOMA.",2,0.4619020223617553,0.5380979180335999,
"Pessoal diz que cloroquina não tem efeitos contra o COVID, mas não explica os doentes curados. Remédio fantástico, cura somente com a fé dos pacientes ou do médico!","Alguem me tira a dúvida, o ministério da saúde botou cloroquina no tratamento de covid leve, mesmo sem eficácia e com efeitos colaterais, isso quer dizer que sou obrigado a prescrever? Se não prescrever o paciente pode me processar?",0,0.4700417220592499,0.5299583077430725,
"Meu pai me mandou um video da Nise Yamaguchi na CNN Brasil defendendo HCQ+azitromicina para tratamento de casos leves/iniciais de #COVID19 , e perguntando se eu tinha alguma opinião sobre isso. Bem, eu tenho. Segue o fio (sem slides bonitinhos ou gifs dessa vez, sorry)",Devotos da Cloroquina e aqueles que estão confusos com esse medicamento. Sigam o fio,2,0.5352146029472351,0.4647853672504425,
pq a Unimed prescreve o uso da Cloroquina + azi para tratamento inicial do covid-19   e o SUS não?   pq o “rico” pode tomar e o pobre não?   curioso...,"Digitem ""termo de ciência e consentimento cloroquina"" no Google. Vai abrir um PDF do Ministério de Saúde, documento que os pacientes com Covid-19 deverão assinar, onde fala que o remédio não tem eficácia comprovada e que pode causar efeitos colaterais.",0,0.5902570486068726,0.4097429513931274,
"Continuarão ocorrendo mortes. Cloroquina é um tratamento, não um milagre. Nem vacinas têm 100% de eficácia. Cloroquina ajudará a salvar muitas vidas, mas não todas. Uma pessoa pode combater uma doença (qualquer uma) tendo o tratamento mais adequado e, mesmo assim, ir a óbito.","Os anta tão desesperados, o patrão vai perder a cabeça, quando a cloroquina começar a dar resultados expressivos no combate ao virus. Vou tomar cloroquina, é meu Direito e esta sob minha responsabilidade.",1,0.5947505235671997,0.4052495062351227,
Prefiro tubaína,Meu Deus... essa gente merece cloroquina mesmo,1,0.7734447121620178,0.2265552729368209,
"Essa experiência de demonizar a cloroquina vai se  virar  contra os médicos e mídia...  Que  tal  se alguém  disser assim: ""Viram  como  um medicamento  usado  a décadas  é venenoso e só descobrimos agora?"" E se assim for para  as vacinas tb?""  Abre o olho dr....","Isto aqui é seríssimo.  Bolsonaro tentou alterar bula da cloroquina, diz Mandetta  via",0,0.8122201561927795,0.1877798438072204,
"A cloroquina é ocasionalmente usada no tratamento de amebíase extraintestinal, artrite reumatoide e lúpus eritematoso. (wikipedia)",Alguém de vocês já tiveram que fazer algum exame com contraste e leram a declaração que somos obrigados a assinar? Por que a celeuma com a Cloroquina que até antes da pandemia era vendido sem qualquer receita médica?,0,0.8263469338417053,0.173653095960617,
"A discussão sobre Cloroquina é falsa. Ela nunca foi proibida, nem será obrigatória. Os médicos mais atualizados, só prescrevem seguindo preceitos cientificos. Já os charlatões, usam de forma massiva pq nunca precisaram da ciência. A pressão do Bolsonaro não muda essa realidade.",quem foi que colocou o mini bolsominion com a cloroquina na mão no meu feed ??????,0,0.8351781368255615,0.1648217737674713,
"Em SP o protocolo inclui todas as pajelanças: vermífugo, corticoide, anticoagulante, 2 antibióticos, cloroquina. Se o médico quiser ele pode recomendar vick vaporube, xarope de guaco e agrião, emplastro sabiá. O CFM pode se omitir ou ser contra,não existe obrigação ditada por ele","O motivo da minha resposta, foi um quanto ao  fato do médico ser acusado de charlatanismo ou ser cassado pelo uso de Cloroquina. Não cabe. Existe uma diretriz dada pelo CFM. Existe regulamentação. Não é ilegal. É isso.",1,0.8508217334747314,0.1491782665252685,
"Por que será que há tão pouco tempo a cloroquina não tinha contraindicações, nem para mulheres grávidas, e hoje se faz tanto alarde???",Cloroquina... esse nome lembra JB... lembra a Índia vendendo para o Brasil... lembra um “protocolo” que foi “pro teu colo” General e que da leitura do TCLE fica claro que é para não usar mas agradar JB . #politicasemnó,0,0.8544078469276428,0.1455921679735183,
"Brasileiro toma por conta própria, Rivotril, termogênico, analgésicos, Sibutramina, Deca, Durateston, Viagra, remédio para pressão, toma CITOTEC, pílulas do dia seguinte, etc. Mas acha um absurdo usar cloroquina no tratamento da COVID-19, pois o remédio tem efeitos colaterais.",Segundo pesquisas do médico indiano Dr. Jalim Rabei a cloroquina tem 150% de eficácia em pacientes cornos,0,0.8558275699615479,0.1441724151372909,
Será que quando o gov.federal publicar o protocolo da cloroquina o Dória vai dizer que é pai do medicamento?   Será que o Dr. Uip vai negar de novo que usou o remédio para se curar mesmo que isso destine seus governados para as covas de Bruno Covas vazadas para o Washington Post?,Cloroquina não! Hidroxicloroquina! A Hidroxicloroquina minimizou os efeitos colaterais da Cloroquina.,1,0.8687397241592407,0.131260335445404,
Se um médico prescrever cloroquina eu nunca mais volto nele,"Se eu for em estado grave e um médico me prescrever cloroquina o que me resta é confiar. Porque eu como advogada preciso que meu cliente confie em mim, nos meus anos de estudo, dedicação e experiência.",2,0.8738889694213867,0.1261109858751297,
"O Ministério da Saúde divulgou nova orientação para os médicos do SUS, permitindo o uso de cloroquina e hidroxicloroquina na fase inicial da Covid-19. O uso dos remédios, sem eficácia comprovada, é alvo de críticas de associações médicas:  #JN","CHO SATANÁS SUA MALDITAAA  O MUNDOOO INTEIRO ESTÁ UNIDOS POR CAUSA DA DOENÇA AQUI NO BRASIL OS GOVERNADORES, STF STJ OAB ONU UNI, OMS, CÂMERA SENADO TODOS ROUBANDO O PAÍS PELA CAMPANHA ELEITORAL",2,0.877126157283783,0.1228739246726036,
"Queridinha, sei muito bem os riscos e sei que não é a ""esquerda"". Bom só 3 idiotas no mundo estão falando sobre a cloroquina. Bolsonaro, Trump e Maduro olha que maravilha. 99% dos cientistas dizem que não tem validade, nem tem o que discutir isso não é ""esquerda ou direita"".",Mais obscurantista que isso é impossível. - abaixo a ciência! Terra plana! Cloroquina!,1,0.0578892678022384,0.9421107769012452,
"“O que o Ministério da Saúde está recomendando não é a autoprescrição do medicamento. É o direito para que todos os brasileiros possam ter acesso à medicação, a partir da avaliação médica, já regulada pelo Conselho [Federal de Medicina].”","CLOROQUINA NUNCA precisou de prescrição   COMUNISTAS ASSASINAM POVO BRASILEIRO  ,PARA PEGAR DINHEIRO   Vcs vão arder no inferno.    AI -5 já   Ou esperam assasinem mais brasileiros... Políticos usam CLOROQUINA",2,0.0581716038286685,0.9418283700942992,
Prisão. Não tem lastro da ciência que dá resultados e cria uma enormidade de efeitos colaterais.,"Já que a Cloroquina é a prisão, a vacina o que é?",2,0.059410136193037,0.9405898451805116,
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Eu só não entendo porque não podemos usar a Hidroxicloroquina , já que segundo os médicos a mesma tem menos efeitos colaterais que a Cloroquina",2,0.0594112798571586,0.940588653087616,
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Agora pode falar a verdade? Kkkk,2,0.0595416948199272,0.9404582977294922,
"Aah tá bom, então a cloroquina só funciona com brasileiro e o mundo que lute! Nem rindo eu não tô mais... #chupauniverso",#DEBATE360 VOCE NÃO TOMARIA A CLOROQUINA SE ESTIVESSE COM COVID SR ARHUR?,0,0.060664776712656,0.9393351674079896,
