tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
A turma que tem medo do Presidente BOLSONARO assiona o Ai-5. Hoje comemorar a censura do STF.    Hipócritas é pouco pra esses porcos.  A esquerda brasileira é uma merda.  #FreedomOfSpeech,"então  , não foi censura ?",0,0.08513341099023819,0.9148666262626648,
"Você pode odiar o Bolsonaro, mas se vc não for contra a censura do STF, em breve, vc mesmo pode ser vítima dela. Isso atinge o Brasil.  ""Posso não concordar com nenhuma das palavras que você disser, mas defenderei até a morte o direito de você dizê-las.""  Evelyn Beatrice Hall",Vc ta pedindo demais   Essas pessoas não estão ligando p censura p liberdade não isso só funciona p lado deles  Se for do outro pode fazer o q for,1,0.08826933801174164,0.9117307066917419,
"Quem apoia e dá ouvidos a corruptos que assaltaram cofres públicos, como Roberto Jefferson, não deveriam usar a bandeira brasileira no perfil. Pois você é tudo, amigo, menos patriota.","1. Vc é putinha vingativa de MBL e eu não precisei falar nada da vergonha e da culpa q vc carrega compartilhando conteúdo dessa gente até agora. Pq n preciso ser tão baixo pra acusar ngm de ser ""apoiador "" de corrupto.",2,0.09022293239831924,0.9097771048545837,
"Grande dia? Eu não gosto da Sara mas isso é censura, pura e simples.","Grande dia? Até que o lixo da extrema esquerda vá para o mesmo bueiro aí talvez ele reclame tbm Mal do brasileiro é torcer para q aconteça com o outro oq não quer que aconteça com si próprio Bolsopetistas é isso mesmo Os dois são a favor da censura,desde q não sejam os censurados",1,0.09620797634124756,0.9037920236587524,
"Impedir os ativistas de direita de se manifestarem pelas mídias sociais é censura prévia. Uma coisa é investigar e eventualmente punir por aquilo que publicaram; outra, inteiramente diferente, é impedir que falem.",Se eles quebram regras da plataforma. Não é censura. Combater discussão de ódio não é censura.,1,0.10014491528272629,0.8998551368713379,
"Se vocês não perceberam ainda, quem pede para vocês não criticarem, ficarem quietos sobre a PL da Censura e com os excessos do careca porque ""vai dar tudo certo"" tá querendo ferrar todos vocês.  Vocês já estão se acostumando com a censura e nem estão percebendo.","O mais engraçado de tudo, incrivelmente, eles não fazem parte do inquérito, não sofreram buscas e nem censura. Só coincidência, tá!?",1,0.10644897073507309,0.8935510516166687,
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster","O esquerdista comemorando a censura, cedo ou tarde vai cair em uma versão da citação de Niemöller:  ""Quando a censura veio calar os conservadores, eu fiquei em silêncio. Eu não era conservador.............  O final, hmmmm, é maravilho para todos!",1,0.11470307409763336,0.8852969408035278,
"Já é hora, já passou da hora de acabar com esse inquérito inconstitucional, com ares de censura, que não soma nada -- só enxovalha mais o combalido Judiciário brasileiro.",Quando o inquérito investiga só um lado dai é censura e não investigação,1,0.1172756552696228,0.8827243447303772,
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.",Se precisa calar é pq a esquerda precisa apelar para tentar ganhar o jogo na sociedade! Revoltante a censura e a falta de respeito com a opinião da direita!,1,0.1193266287446022,0.8806734085083008,
e as redes sociais ficaram um pouco menos odiosas...,é censura do bem? é?,2,0.12112469226121902,0.8788753151893616,
"Os senadores de Minas    Calados em relação a gravíssima e inaceitável censura imposta a cidadãos livres. O ataque as liberdades individuais, liberdade de expressão tem a cumplicidade do pior senado da história com um verme  ditador","GRANDE DIA   O quê a bolsolândia chama de censura,eu chamo de PAAAAZZZ de não ter o desprazer de ver as fakenews dessa quadrilha sendo compartilhadas a torto e a direita. Derruba tudo STF!!",0,0.12312574684619904,0.8768742680549622,
Sobre contas de conservadores sendo banidas: a liberdade de expressão é direito fundamental garantido em nossa Constituição e deve ser válida para todos.,Na hora de promover Lava-Toga vcs abafaram geral né?  Fica difícil combater censura dessa forma.,1,0.12867529690265656,0.8713247179985046,
"A Partir do Momento que a Pessoa é impedida de expressar sua Opinião seja ela qual for e como for, É CENSURA. Não tem Conversa.","Não, a partir do momento em que essa expressão passa a se enquadrar em crime, parar a pessoa não é mais censura. Difamação, acusar pessoas de crimes sem ter provas, é crime.",1,0.12981368601322174,0.8701862692832947,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Não à censura. #VozParaBernardoKuster,1,0.13095279037952423,0.8690471649169922,
"O que vc pensa de um edital de cultura com censura prévia? A prefeitura de Porto Alegre lançou edital p/ auxílio emergencial cultural q restringe a liberdade de expressão dos artistas, impondo como condição q o assunto não tenha cunho político ou religioso.",Tipo a censura do STF que você aplaudiu?,1,0.1335558146238327,0.8664441108703613,
"Ainda insistindo em Censura no caso claro de crimes? STF só faz justiça quando e ""agrada"" vocês? Pelo jeito a lavagem cerebral funcionou perfeitamente pra ficar repetindo o discurso do presidente Psicopata...","Se vc não sabe a definição de censura, procure saber. Pela sua assertiva, então, vc afirma que quando da prática de crimes, deve haver censura?",1,0.14418385922908783,0.855816125869751,
"Para quem defendia a morte do presidente, defender a CENSURA é fichinha. Não querem apenas calar o Presidente e seus apoiadores, mas calar e se possível matar. Não lute hoje e amanhã você estará na VENEZUELA.","Vc discorda DA MENSAGEM, NÃO do mensageiro. Porque",2,0.14534446597099304,0.8546555042266846,
"Basta você não ler, nem ouvi-los, por livre e espontânea escolha. Agora censura não.  Censura é inaceitável.","Combater discurso de ódio não é censura, é justifica",1,0.1482190191745758,0.8517809510231018,
"Twitter fazendo a limpa em contas de conservadores: Bernardo Küster, Allan dos Santos, Enzuh, Sara Winter tiveram suas contas ""retidas"" por determinação judicial (o que pode ter a ver com o inquérito das fake news do STF).  CENSURA!",fala que punir disseminação de fake news é censura do meu lado pra ver o socão que eu vou dá no seu pescoço,0,0.1533101350069046,0.8466898798942566,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",A censura é boa para quem teme a verdade! #CensuraNao,1,0.1553337574005127,0.8446663022041321,
"No mínimo vc tbm foi a favor da ordem de censura à Crusoé e da obstrução de justiça cometida pelo Alexandre Imoral e Alcolumbre, Chupa ovo de ditador togado.","Ora ora...allan dos panos postou vídeo no youtube. Que censura é essa?  Alguém está proibido de falar algo e eu não sei?   Ou tiveram as contas suspensas (por tempo determinado)? Ha algum impedimento de abrirem novas contas?  Sim, é  MI MI MI , maiúsculo mesmo.",1,0.16392816603183746,0.8360718488693237,
"Não caiam nessa de ""censura"". As contas ligadas ao governo bloqueadas hoje atuavam de maneira orquestrada com exércitos de robôs para atentar contra a democracia. Democracias hoje não sucumbem só com tanque na rua, mas com desinformação e fake news nas redes sociais.","Robôs assassinos tomando o poder como no filme O Exterminador do Futuro. Se o nosso heroi da cabeça lustrada Alexandre de Moreas não impor a censura pra defender a democracia, a humanidade corre o risco de ser extinta.",1,0.16651266813278198,0.833487331867218,
"Uma das situações mais desprezíveis da atualidade: democratas &amp; humanistas de carteirinha (e sindicato) comemorando, de forma efusiva, a censura de seus desafetos políticos. Quero ver quando a censura bater na canela da tchurma. Patifes!",Bem se vê q eles nao aprenderam absolutamente nada com a historia da civilização e repetem os mesmos erros... A censura baterá à porta deles tb...,1,0.16940782964229584,0.830592155456543,
"A maioria não está opinando e sim agredindo. Hoje, aquela moça que foi presa, postou, novamente, xingamentos ao Min. Alexandre de Moraes. Não tem recuperação, eles querem Liberdade de Agressão!","Espera ai, o que é mais grave? uma menina xingar o STF ou este que deveria ser guardião das leis fazer o que está fazendo jogando no lixo a constituição? Se eu fosse vc estaria menos preocupada com xingamentos ao Alexandre de Moraes.",1,0.1748761087656021,0.8251239061355591,
Não é defender censura cara é não apoiar feke news.......... É  a democracia em sua forma plena na vida das pessoas! #ForaBolsonaro,Combater Fake News com censura prévia é uma das formas estupidas de enfrentá-lá.,1,0.18599559366703033,0.8140043616294861,
"General, até onde iremos com esse STF? Voltamos à censura?","O Felipe Neto sabe que os perfis não foram derrubados por violar as diretrizes do Twitter. Ele sabe que foram derrubados com base num inquérito.  O que ele está fazendo é uma tentativa de transformar e ""suavizar"" a sua comemoração pela censura num agradecimento ao Twitter +",0,0.19263692200183868,0.8073630928993225,
"meus dois dentes grande na frente sao quebrados, um deles quebrei duas vezes, acho que tenho 40% de massa em cada um heuehueheueheh hoje em dia se quebra eu nem me preocupo pq sei que é a massa só, nem da pra ver a diferença tbm","na última vez que eu quebrei era só massa, faz uns 3 anos, eu tinha dormido na minha vó, era meu ANIVERSÁRIO, eu tava com a antena do meu celular na boca(sim eu era porca n julguem) e o meu tio tacou uma almofada em mim e a minha massa quebrou vei",2,0.2030932903289795,0.7969067096710205,
Censura é um ato de proibição de exposição de ideia e pensamentos. Não tem nada haver com dados de investigação.,"Censura é aquilo que a Sara inverno e várias dessas contas bolsonaristas retidas defendem, né? Hummm, entendi.",1,0.20778308808803558,0.7922168970108032,
Censura contra a esquerda na ditadura militar: você criticava a ditadura e era morto  Censura atual: você fica 3 dias sem espalhar fakenews e xingar muito no twitter  Realmente é muita opressão contra blogueiros bolsonaristas,Na verdade nem se deve comparar a ditadura militar com essa onda de censura pelo simples fato que vc tá vivo mesmo sem concordar,1,0.2123219519853592,0.7876780033111572,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Só existe democracia com pela liberdade de expressão.,2,0.22241146862506866,0.7775885462760925,
"4) Vamos a exemplos? Sem problemas.  Aqui, post de Allan dos Santos sobre a Covid-19, infringindo de maneira clara e inquestionável as normas criadas pelo Twitter para lidar com a pandemia.  Ele chegou a postar vídeo falando ""Coronavírus é o caralho"".",Esse allan infringiu várias regras... Pior do que ele é que dá ouvidos aos absurdos,2,0.2251426726579666,0.7748573422431946,
Instrumentos usado pela ditadura para silenciar opositores é a censura.,"Na vdd censura é o termo genérico para repressão da expressão. É o ato, não o instrumento. Os instrumentos são muitos e incluem as ""leis de segurança pública"", boicote de verbas etc.",1,0.23018255829811096,0.7698174118995667,
"Que duplo padrão escroto que tu tem, Manuela. Se fosse da tua turma, ia ficar pistola e reclamar de censura e ditadura.","Ela nunca iria reclamar de censura e ditadura, isso é raiz do trabalho dela. Nesse caso, ela colocaria a culpa no capital.",1,0.2353825867176056,0.764617383480072,
"Uma das situações mais desprezíveis da atualidade: democratas &amp; humanistas de carteirinha (e sindicato) comemorando, de forma efusiva, a censura de seus desafetos políticos. Quero ver quando a censura bater na canela da tchurma. Patifes!",Estão tranquilos s pois a censura não vai bater neles ..,1,0.2373124212026596,0.762687623500824,
"Não se trata de censura, se trata de coibir disseminação  de desinformação,  injúria, calúnia, difamação. Temos liberdade pra falar (e ser responsabilizados por isso), mas essa liberdade termina quando começa a do outro.",Em outras palavras censura,1,0.2488889843225479,0.7511110305786133,
A denúncia foi feita à Procuradoria-geral dos Direitos do Cidadão do Ministério da Cidadania. #iG,"#GrandeDia ? Dia pequeno, isso sim.. É tanta censura, que nem mesmo um pobre papagaio pode manter a conta no tt. Alguém tem o número do Ibama? Isso já é um caso de violação dos direitos dos animais....  Tem que fechar tudo!",0,0.2579881548881531,0.7420118451118469,
Deixe ele. Bolsonarismo se for reeleito vai ficar 2 cadeiras de controlar o STF. Felipe Neto não vai poder reclamar se um dia for censurado pelo mesmo STF: ele mostrou q a depender do alvo compactua com a censura,"PUNIR infratores de regras da plataforma não é censura. MENTIROSOS influenciadores da MASSA para poder e dinheiro, devem ser punidos. Ou então faz o seguinte, pega um ladrão e deixa solto, afinal ele tem o direito de ir e vir! Deixa de ser jumento!",1,0.260117769241333,0.7398821711540222,
"Proibir, com ordem prévia e geral, que uma pessoa se manifeste através de um veículo de comunicação legítimo é censura. Ponto.","Isso é procuradora da República. Esse é o nível, gente que acha que caluniar, difamar, mentir é liberdade de expressão. Escrotos!",2,0.26789841055870056,0.732101559638977,
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Comemorando censura. Mostra o caráter deste ser.,1,0.2805565893650055,0.7194433808326721,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Essa é a ideia! Discordar de alguém não significa cercear sua liberdade de expressão.,2,0.286465048789978,0.713534951210022,
"Obrigado, Fiúza! Não tem que se desculpar. Podemos desconfiar de censura?  Na semana que vem, com  , a quem também agradeço muito, retomamos o papo. Valeu! Grande abraço","Conte sempre comigo, grande craque. Censura, não. Talvez bruxaria. Abraço!",1,0.29141610860824585,0.7085838913917542,
Desde de quando vc é a favor de censura ? #SupremaDitadura,"Se você gosta de fake news  fique tranquilo, desinformação é para quem gosta. E quem quer. Parabéns pela opção.",2,0.2921082675457001,0.7078917622566223,
"Branca chorando pq uma pessoa falou q preferia o cabelo dela grande, imagina se ela escutasse comentários como ""bombril"" ""arbusto"" ""alisa"" ""prefiro de trança"" ""deu choque"". Ela ia se matar no primeiro dia, ai esse povo da mt biscoito pra branco mimado acham q a vida é um morango.",ah vai tomar no cu,2,0.3002951741218567,0.6997048258781433,
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","O Roberto Jefferson não esta mentindo, ele fala c/ propriedade e sem medo. Não vejo crime como o sr. diz, muito longe disso.",1,0.3074963092803955,0.6925037503242493,
Vejam neste vídeo como driblar a censura IMORALIS! SOS FORÇAS ARMADAS X 5G. PERIGO; A CENSURA VEM AÍ! - YouTube,"O feitiço se voltou contra o feiticeiro.  Bolsonaristas que desejam a ruptura democrática, acusam decisão do STF de bloquear contas de propagação de fake news como censura.",0,0.31280195713043213,0.6871980428695679,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",NÃO a CENSURA LIBERDADE DE EXPRESSÃO SEMPRE,2,0.31666019558906555,0.6833398342132568,
"lindo ciclo dos gados:  pedem a volta da ditadura, &gt;&gt;&gt; AI-5 &lt;&lt;&lt; e o caralho todo  aí sofrem """"""censura"""""" (suspensão de notícias falsas)  *meu deusestamos numa ditaduraque horrorestão tentando nos calarqueremos a volta da AI-5*  ai vão se foder","Os bolsonaristas que pediam por um AI-5 agora gritam  ""CENSURA!"" pelo bloqueio dos disseminadores de fake news nas redes. Não é censura, é punição. O drama que fazem é estrategicamente pensando para gerar mais confusão. Devo ter empatia? Não. Autoritários devem ser derrotados.",0,0.3212636411190033,0.6787363290786743,
Esse autoritarismo do Ministro Alexandre de Moraes vai ficar por isso mesmo?       Não defenderão a liberdade de expressão?,odiamos censura mas só quando é pros nossos hehehehhe,0,0.32772132754325867,0.672278642654419,
ja agradeceram por serem jovens nessa geração e quando forem adultos não vão tratar os filhos de vcs assim?,"TW/// homofobia . . . . . . . . . . . esse video me da um gatilho tão grande, eu fiquei ontem o dia inteiro mal pq eu vi isso, dai vcs botam essa bosta na minha tml, pelo mesmo vcs avisem q nem eu fiz ali em cima.",2,0.33375781774520874,0.6662421822547913,
"Mais um motivo pra vc JAMAIS cogitar votar na esquerda e na esquerda camuflada: apoiam a censura e ditadura, arbitrariedades do supremo excremento, quer calar sua voz, além de tentar justificar a Pedofilia, tráfico, aborto, torcer pelo vírus e o quanto pior, melhor.","Quem aplaude a censura imposta pelo STF, apoia a própria derrota, apoia uma ditadura e coloca em si mesmo uma mordaça.",0,0.35432547330856323,0.6456745862960815,
Afaste-se de quem comemora censura. E desmascare-os sempre que possível.,Siga esse concelho.,2,0.38557836413383484,0.614421546459198,
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”","Meu prezado. Quanta ignorância. Foram violados Princípios Constitucionais. Princípio da Presunção de Inocência. Princípio da Ampla Defesa. Além disso trata-se de clara censura prévia. Não há condenação de ninguém. por mais ódio que vc tenha, não razoável não enxergar isso.",1,0.4268263876438141,0.5731736421585083,
E aí seus dois inúteis   não vão falar algo sobre a censura do STF? É rabo preso que fala ne seus dois merdas.,Vejo por aqui um bando de vagabundos fdp apoiando a censura comunista desse  cheio de vagabundos. AI-5 nesses vagabundos  .,0,0.4656648635864258,0.5343350768089294,
"Se Bob Jeff vulgo Roberto Jefferson fizer outra conta, quem ai vai atrás???",Todo mundo!!!,2,0.4726892411708832,0.5273107886314392,
"Alexandre de Moraes determinou a suspensão de contas bolsonaristas objetivando a ""interrupção de discursos"". Não é preciso simpatizar com os punidos p/ classificar a medida como autoritária. A defesa da liberdade do inimigo dificilmente é popular, mas frequentemente é necessária.","Finalmente, voce acertou uma. Censura nunca!",1,0.4875686764717102,0.5124313235282898,
"QUE ABSURDO ESSA CENSURA NAS CONTAS DO ALLAN, DO BERNARDO, DO HANG E DA SARINHA!  SERÁ QUE AGORA NÃO PODEREMOS MAIS USAR AS REDES SOCIAIS EM PAZ PARA PEDIR O FECHAMENTO DO CONGRESSO, DO STF E AI - 5? CENSURA NÃO!!!","Pera, pera, pera, vc tá pedindo AI-5 e reclamando de "" censura "" no mesmo twett?",1,0.5029743313789368,0.4970256984233856,
"Essa informação é falsa. A CPI da Lava Toga não tinha objeto delimitado, portanto, a alegação do jornalista em questão é fakenews.","O cara é tão safado, e você percebe que ele adora uma censura quando ele faz publicação apenas pro próprio cercadinho, mas ditadores são os outros.",1,0.5101692080497742,0.4898308217525482,
A sim agora Censura e norma??,"As normas existem em todas as convenções e devem ser respeitadas. A censura em tempos democráticos, não vem sem motivos cabais do exageros da liberdade de expressão.",1,0.5433604121208191,0.4566395580768585,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Bob Jeff na conta da filha   O waldemorte é tão bobão! Acha que vai nos calar. O caminho à direita é irreversível!,2,0.56044602394104,0.43955400586128235,
Obrigado cabeça de !,#VozParaBernardoKuster  Cabeça de ovo.,2,0.5645092725753784,0.4354907274246216,
"Perfis de bolsonaristas nas redes sociais, utilizados para ameaçar a democracia, destruir reputações e espalhar fake news sobre a pandemia, foram suspensos do Twitter e Facebook por determinação do STF. Grande dia!",Gosta de uma ditadura e uma censura né tia ! Não sabem mesmo o que é democracia.,1,0.5722350478172302,0.4277649223804474,
Os censurados pelo Twitter hoje:  Roberto Jeffesson Allan dos Santos Bernardo Kuster Edson Salomão Rodrigo Ribeiro Sara Giromini Edgard Corona Luciano Hang Otavio Fakhoury Marcelo Stachin Reynaldo Bianchi Júnior,Pelo twitter? O pássaro e vermelho mas teria essa coragem sozinho....,2,0.5743433833122253,0.42565664649009705,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"""é pra censurar os apoiadores do Bozo pq eu que mando na porra toda e quero censurar, mesmo sem ter uma justificativa plausível pra isso...  se não obedecer, vai pagar multa diária pq eu to mandando.. obedece""",2,0.58172607421875,0.41827392578125,
"A decisão do ministro Alexandre de Moraes de bloquear as contas de extremistas nas redes sociais -- após matéria de Renato Souza, do   -- vale como aviso: democracia não significa dar voz ao ódio.",O nome disso é censura. Triste uma jornalista defender isso,1,0.5861276984214783,0.4138723313808441,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Sua filha? Aquela que vendia abertura de sindicatos? Que ameaçou assessores parlamentares caso não fosse eleita? Desaparece parasita.,2,0.594720721244812,0.40527936816215515,
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.",O JN está tratando agora como natural a censura aos perfis banidos das redes sociais.,1,0.6018418073654175,0.3981582224369049,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Liberdade de expressão é uma coisa, atentado, ameaças a vida e espalhar só mentira é outra. Mas não são os Minions q querem intervenção militar? AI5? Na época da ditadura o q mais tinha era censura",1,0.6027073860168457,0.3972926139831543,
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","Vamos relembrar como td começou? PL da censura!!!! Autor: Alessandro Vieira! Conhece???? O povo brasileiro acordou, ditadorzinho!",1,0.6056521534919739,0.3943478763103485,
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Pois é! O analfabetismo funcional é tal que comemoram censura... Tem coisa mais patética?,1,0.6143451929092407,0.38565489649772644,
Ué isso não é censura? Kkkkkk,Nem vou falar o que estou pensando sobre toda essa ditadura de toga. Só sei que QUANDO A LEI ACABA COMEÇA A TIRANIA.  #STFVergonhaNacional  quando vai entrar em vigor a tal lei de abuso de autoridade? Já ñ está na hora.  LIBERDADE DE EXPRESSÃO É UM DIREITO constitucional,0,0.6305373907089233,0.36946260929107666,
"Os avanços nas esferas política e econômica são importantíssimos, mas perdem por completo sua substância e efetividade para o POVO se retrocedemos na principal esfera, a cultural: o que faz o Senado frente à escalada de censura do 5TF contra a liberdade de opinião?",nao se pronunciou sobre censura no Brasil?,0,0.634601891040802,0.3653981387615204,
esse cara aqui me ensinou muita coisa... ces nao tem ideia,"Se hj em dia eu amo dançar (eu não sei, danço igual uma lombriga mas eu amo) foi, GRANDE PARTE, por conta dele.",2,0.6565867066383362,0.3434132933616638,
"Luciano Hang pode mudar o nome para Luciano ""Hang Loose"". Perdeu a mão nas fake news e, em seguida, perdeu o direito a usar a conta no Twitter.    Nossã! Parei.  #Sabelle","Nas ruas eles pedem AI5 e ditadura, e aqui no twitter quando são bloqueados por postar e divulgar fakes news, falam em censura, ah gado de merda",0,0.6660223007202148,0.33397772908210754,
"Todos do STF reclamam quando se pede ai5, mas fazem uso da censura!! Será que preciso desenhar???",Censura é diferente de punir. Eles cometeram um crime ao atrapalhar na luta contra a covid-19,1,0.6722927689552307,0.3277072012424469,
"Hoje é dia de podcast, e tive o grande prazer de conversar com meu amigo  no primeiro episódio com convidado, conversamos um pouco sobre Santidade e Santificação, olha está um papo incrível!!!  Spotify:   Anchor:","Sim, eu já disse essa semana que não tenho paciência com podcast e sim eu ouvi esse e achei simplesmente MARAVILHOSO! Muito edificante, traz reflexões totalmente necessárias pra nossa caminhada cristã. São minutos muito bem gastos gente, de verdade. Ouçam e sejam abençoados!",2,0.6733330488204956,0.326666921377182,
"A turma que curte uma ditadura militar tá pistola com o ministro do STF Alexandre de Moraes, pq ele não tá deixando uns blogueiros de merda espalhar fake news. Imagine qdo eles souberem que na ditadura nem internet eles vão ter","Quem diria... Os defensores do combate a corrupção, defendendo Roberto Jeferson. Kkkkkkkkkkkkkkk Combater Fake News não é censura. Esse rede de ódio vai cair.",0,0.6776814460754395,0.32231855392456055,
