tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict,Tipo
Mas colocar uma criança no mundo pra sofrer também é covardia. #AbortoSIM,Que tal deixar a criança decidir se ela quer viver?#AbortoNao,1,0.0947307273745536,0.9052692651748656,1.0,Random
''A nação que aprova o aborto é inimiga de Deus.''  (São João Paulo II) #AbortoNao,Usar religião como argumento pra ser contra o aborto é a uma das coisas mais baixas e nojentas que eu vejo na Internet  #AbortoSim,0,0.0822096765041351,0.9177902936935424,1.0,Random
Mulher é estrupada a sociedade “tb olha a roupa dela” Mulher solteira engravida sociedade “tb abriu as pernas” Mulher aborta “assassina”  FAZEMOS O Q BEM ENTENDER C NSS CORPOS E N VAI SER 18 HOMEM Q VAO ESCOLHER SE É CRIME OU NÃO  #AbortoNao é #AbortoSim,Cada um com as suas escolhas #AbortoSim,0,0.762930154800415,0.2370698153972625,0.0,Random
As pessoas que são pró morte dizem - Tem que matar pq.. é menos um pobre Como se a maioria daqui tbm não fosse e estão vivinhos enchendo o saco Dizem Não vai sentir dor se viver pobre vai sofrer + Vocês se mantam quando sentem dor somente pra sofrer menos? Hipócritas #AbortoNAO,"#AbortoNao Para casos extremos como gravidez por estupro ainda resta a oportunidade de se dar a criança para adoção, não é pq ela é vinda de um ato desgraçado que não pode se tornar uma pessoa virtuosa. Não é justo matar um inocente, pq fazer duas vítimas de crimes horrendos?",0,0.2611271739006042,0.7388728260993958,0.0,Random
"Juridicamente estamos sem saída. Game Over. O Estado pode violar os direitos fundamentais, é o que decidiu o STF nessa tarde.","Pra que existe essa porra de constituição,  se ninguém a respeita, ou melhor o único que respeita é o Presidente!!! #AbortoNao",2,0.833649754524231,0.1663502752780914,0.0,Random
"#AbortoSim porque quem tem dinheiro vai abortar de todo jeito, enquanto quem não tem pode morrer tentando.  ABORTO É QUESTÃO DE SAÚDE PÚBLICA",EU AMO ESSES TWEETS! CONTINUEM GALERA! O QUÊ VCS FAZEM É EXTREMAMENTE NECESSÁRIO.,2,0.7795820236206055,0.2204180210828781,0.0,Random
"Votamos no Bolsonaro, mas quem dá as ordens no país é o STF. O STF decidiu que quem irá liberar ou não a volta do povo ao trabalho será o Estado ou município.  Cadê o cabo e o soldado.?",STF lixo.  Só trás insegurança jurídica para o país.  #AbortoNao,2,0.9836251139640808,0.0163748133927583,0.0,Random
#AbortoNao Quem apoia o aborto já nasceu!,"aborto não é questão moral, mas questão de saúde pública, se voce é não a legalização do aborto saiba que você está sendo conivente com a morte de milhares de mulheres.  #AbortoSim #AbortoSim",0,0.0518678314983844,0.9481321573257446,1.0,Random
"#AbortoSim Eu lembro quando eu engravidei, foi tudo muito desesperador..pensei em abortar? Sim, pensei várias vezes! Até tomar a MINHA DECISÃO de criar minha filha. Gente, por favor não somos ninguém e não podemos julgar nada! Hoje sou muito feliz cm ela(+)",#AbortoNao Vai usar camisinha putedo,0,0.1849100142717361,0.815090000629425,1.0,Random
tanto tempo q nao entro no tico e teco #Riverdale #BBBAEliminação #BocaRosaBeauty #AbortoSim Mc Davi Annita Lula e Rihanna Camila Cabello,Quem coloca #AbortoSim deve dar graças a Deus que a mães deles aderem ao #AbortoNao...  Comecem a honrar a decisão de suas mães...,0,0.892048180103302,0.107951782643795,0.0,Random
Vamos falar a verdade. Todas que abortaram e todos que incentivaram cometeram ASSASSINATO. E agora querem que seja permitido em lei.....  ahhh bandidos! Não passarão #AbortoNao,PSOL é  a favor desta abominação?  A Vida é o Bem Maior #AbortoNao,0,0.9324283003807068,0.0675716623663902,0.0,Random
"Em meio à pandemia e palavras de todos em preocupação com as vidas, o STF resolve deliberar sobre aborto. Os humanistas que se alimentam de fetos já lambem os lábios.  #AbortoNao",Esses bairristas são sórdidos #AbortoNao,1,0.9856114387512208,0.0143885351717472,0.0,Random
"Aborto é assassinato, é matar um ser humano que não tem culpa de nada. Ele merece viver. #AbortoNao","“A mulher que aborta é uma de nós. Ela é a sua irmã, ela é a sua vizinha, ela é a sua filha ou a sua mãe”, define Débora Diniz. A classe social não interfere na decisão. “Pobres e ricas, todas abortam”, afirma a professora.   #AbortoSim",0,0.0799463242292404,0.9200537204742432,1.0,Random
"As feministas que são a favor do aborto achariam legal um casal querer abortar pelo simples motivo do feto não ser um menino, sonho deles, mas veio uma menina. Seria certo assassinar essa menina por era ser menina, em nome da liberdade absoluta da mulher...?","Claro que não seria certo. Temos métodos contraceptivos aos montes. Elas deveriam colocar a língua ""dentro da boca"" para na próxima encarnação não sofrerem do que defendem.",1,0.1418760567903518,0.8581239581108093,0.0,Random
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Parem de gracinha seus comedores de lagosta às custas do dinheiro alheio. Nem tentem aprovar essa aberração. Estamos ligados.  #AbortoNAO,1,0.982992708683014,0.0170073471963405,0.0,Random
"E sim, é um feto e não um bebê. Um feto não tem seu cérebro desenvolvido, nem o sistema nervoso centra nem nada que possa fazer com que ele sinta dor. A partir do monte em que ele possa sentir dor e tem um cérebro não se faz um aborto #AbortoSIM",Antes de tirar seu filho do seu ventre você deve passar por psicólogos para conversar com eles e ver se isso realmente é algo que você queira fazer ou apenas está nervosa e com medo #AbortoSIM,1,0.1217578798532486,0.8782421350479126,0.0,Random
#AbortoNao só tem homem idiota querendo mandar no que a mulher deve ou não fazer skskskksksksks as vezes queria suicidar minha memória para não relembrar isso,"Se não quer engravidar é só utilizar alguns dos vários métodos anti-concepcionais existentes, é uma covardia fazer isso com um inocente,mas se mesmo assim ainda quiser abortar eu espero que a mulher também morra lentamente na hora do aborto. #AbortoNao",1,0.4886759221553802,0.5113241076469421,1.0,Incerta
Fora aborto #AbortoNao,#AbortoSim Sem vagina  Sem opinião,0,0.4355151951313019,0.5644847750663757,1.0,Incerta
"Que decepcionante acordar e ver a tag #AbortoNao. Primeiro que o corpo é da mulher e ela tem sim, DIREITO e mesmo que fosse um homem ele também teria. Nem todos tem condição de cuidar de um filho. E fala sério, o feto NÃO SENTE NADA. Já foi comprovado isso.",Então volta no tempo e pede para te abortar!,2,0.5870875716209412,0.4129123985767364,1.0,Incerta
"""Fica em casa, nada é mais importante que a Vida, não pera vamos aproveitar e mudar a lei do aborto."" Não você não está ficando louco esse é o STF que agora legisla e dita a vida no Brasil! E a esquerda xingando o Bolsonaro de ditador! #AbortoNao",Pela vida.#AbortoNao,2,0.5975243449211121,0.4024756252765655,0.0,Incerta
"homem não tem que opinar na nossa decisão, vocês não dão a luz e muito menos passam 9 meses carregando na barriga, tem muita criança na rua passando fome e frio, porquê vocês não vão ajudar quem realmente tá precisando e param de opinar na decisão da mulher. #AbortoSim #AbortoNao",Se homem engravidasse o aborto seria permitido. #AbortoSim,0,0.5176489353179932,0.4823510348796844,0.0,Incerta
